6 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
485       514       1               2                3.2        ERR065974
343       516       3               4                4.3        ERR129037
436       473       5               12               3.5        ERR069709
343       516       3               13               4.3        ERR067985
343       516       3               16               4.3        ERR069814
436       473       5               29               3.5        ERR068001
343       516       3               32               4.3        ERR068007
343       516       3               44               4.3        ERR065326
343       516       3               48               4.3        ERR069713
485       514       1               49               3.6        ERR069826
485       514       1               50               3.2        ERR065341
485       514       1               54               3.2        ERR129130
343       516       3               59               4.3        ERR129187
490       502       5               67               4.4        ERR069685
343       516       3               70               4.3        ERR124257
343       516       3               71               4.3        ERR129127
343       516       3               77               4.3        ERR069727
343       516       3               95               4.3        ERR069752
343       516       3               98               4.3        ERR129214
343       516       3               101              4.3        ERR068046
343       516       3               102              4.3        ERR129215
343       516       3               110              4.3        ERR129159
436       473       5               115              3.5        ERR068005
272       369       5               125              7.3        ERR124228
503       514       2               125              2.4        ERR124228
436       473       5               127              3.5        ERR065353
436       473       5               130              3.5        ERR065953
343       516       3               132              4.3        ERR129154
343       516       3               134              4.3        ERR068040
343       516       3               140              4.3        ERR067986
343       516       3               141              4.3        ERR124291
485       514       1               143              3.6        ERR069780
343       516       3               145              4.3        ERR069822
436       473       5               151              3.5        ERR069710
343       516       3               152              4.3        ERR065310
343       516       3               155              4.3        ERR069789
436       473       5               158              3.5        ERR129027
485       514       1               162              3.2        ERR065965
343       516       3               171              4.3        ERR124302
485       514       1               183              3.2        ERR067993
343       516       3               189              4.3        ERR129210
272       369       5               197              7.3        ERR067961
503       514       2               197              2.4        ERR067961
343       516       3               213              4.3        ERR124296
436       473       5               217              3.5        ERR068004
343       516       3               220              4.3        ERR068041
343       516       3               230              4.3        ERR069801
343       516       3               232              4.3        ERR129080
436       473       5               252              3.5        ERR124223
436       473       5               253              3.5        ERR069734
436       473       5               257              3.5        ERR129092
343       516       3               261              4.3        ERR124268
490       502       5               269              4.4        ERR069798
485       514       1               270              3.2        ERR124278
343       516       3               271              4.3        ERR069760
272       369       5               281              7.3        ERR124292
503       514       2               281              2.4        ERR124292
343       516       3               288              4.3        ERR068021
272       369       5               290              7.3        ERR124312
503       514       2               290              2.4        ERR124312
490       502       5               291              4.4        ERR065971
343       516       3               305              4.3        ERR129131
485       514       1               316              3.2        ERR069803
490       502       5               319              4.4        ERR129168
343       516       3               322              4.3        ERR069804
436       473       5               328              3.5        ERR069759
272       369       5               337              7.3        ERR069718
503       514       2               337              2.4        ERR069718
266       369       5               338              6.7        ERR124224
503       514       2               338              2.4        ERR124224
436       473       5               340              3.5        ERR069827
343       516       3               344              4.3        ERR129068
436       473       5               346              3.5        ERR069741
343       516       3               354              4.3        ERR129079
343       516       3               360              4.3        ERR124246
343       516       3               371              4.3        ERR129139
490       502       5               390              4.4        ERR129172
343       516       3               391              4.3        ERR124240
485       514       1               392              3.6        ERR065315
266       369       5               409              6.7        ERR124243
503       514       2               409              2.4        ERR124243
503       516       3               410              4.9        ERR067975
485       514       1               414              3.2        ERR065289
343       516       3               422              4.3        ERR069707
343       516       3               428              4.3        ERR068047
266       369       5               435              6.7        ERR124276
503       514       2               435              2.4        ERR124276
266       369       5               439              6.7        ERR129067
503       514       2               439              2.4        ERR129067
490       502       5               441              4.4        ERR068030
343       516       3               449              4.3        ERR129178
485       514       1               450              3.2        ERR069841
343       516       3               454              4.3        ERR067968
485       514       1               455              3.6        ERR069739
490       502       5               460              4.4        ERR065969
343       516       3               462              4.3        ERR129185
343       516       3               466              4.3        ERR129177
343       516       3               469              4.3        ERR069839
436       473       5               471              3.5        ERR069788
436       473       5               473              3.5        ERR069784
490       502       5               477              4.4        ERR069693
343       516       3               480              4.3        ERR124242
485       514       1               486              3.2        ERR065296
343       516       3               487              4.3        ERR065308
343       516       3               501              3.4        ERR069702
436       473       5               507              3.5        ERR068043
343       516       3               508              4.3        ERR065964
343       516       3               530              4.3        ERR069837
490       502       5               533              4.4        ERR069779
343       516       3               536              4.3        ERR068000
266       369       5               541              6.7        ERR129073
503       514       2               541              2.4        ERR129073
485       514       1               561              3.6        ERR069695
436       473       5               563              3.5        ERR129115
343       516       3               579              4.3        ERR067972
343       516       3               590              4.3        ERR129093
485       514       1               593              3.6        ERR129047
436       473       5               597              3.5        ERR067979
343       516       3               600              4.3        ERR129211
343       516       3               604              4.3        ERR124298
