10 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
488       733       2               5                4.0        ERR124247
1         247       2               9                2.4        ERR129179
488       733       2               11               4.0        ERR069709
1         247       2               15               2.4        ERR124241
1         247       2               17               2.4        ERR124293
431       739       4               23               6.6        ERR124226
636       739       5               26               5.4        ERR124319
488       733       2               27               4.0        ERR068001
488       733       2               29               4.0        ERR069764
1         247       2               33               2.4        ERR069703
1         331       4               36               16.2       ERR124256
1         247       2               37               2.4        ERR129087
1         331       4               54               16.2       ERR069809
488       733       2               56               4.0        ERR129187
304       370       3               58               6.0        ERR069824
452       461       4               58               2.9        ERR069824
1         331       4               59               16.2       ERR068048
1         247       2               63               2.4        ERR067962
1         212       4               74               14.1       ERR129028
1         247       2               78               2.4        ERR129148
304       370       3               82               6.0        ERR129102
452       461       4               82               2.9        ERR129102
304       370       3               83               6.0        ERR069729
452       461       4               83               2.9        ERR069729
1         331       4               90               16.2       ERR065350
488       733       2               99               4.0        ERR068014
488       733       2               106              4.0        ERR129094
488       733       2               109              4.0        ERR068005
1         247       2               110              2.4        ERR069749
1         247       2               117              2.4        ERR124277
1         257       4               119              18.7       ERR129044
488       733       2               120              4.0        ERR065353
1         247       2               121              2.4        ERR129074
488       733       2               123              4.0        ERR065953
636       739       5               140              5.4        ERR124288
488       733       2               144              4.0        ERR069710
1         247       2               147              2.4        ERR065300
488       733       2               150              4.0        ERR129027
1         27        5               157              0.0        ERR068016
1         247       2               158              2.4        ERR065324
1         212       4               164              14.1       ERR129083
1         27        5               168              0.0        ERR129066
1         247       2               170              2.4        ERR065329
1         247       2               172              2.4        ERR129200
1         247       2               185              2.4        ERR068019
1         247       2               186              2.4        ERR129099
1         212       4               191              14.1       ERR129216
1         247       2               193              2.4        ERR124250
1         247       2               201              2.4        ERR124316
1         27        5               202              0.0        ERR065304
488       733       2               210              4.0        ERR068004
1         247       2               213              2.4        ERR129086
1         247       2               215              2.4        ERR069834
431       739       4               218              5.2        ERR129064
488       733       2               221              4.0        ERR129206
1         247       2               230              2.4        ERR069726
431       739       4               238              6.6        ERR069769
488       733       2               243              4.0        ERR124223
488       733       2               244              4.0        ERR069734
1         247       2               246              1.8        ERR129143
1         247       2               247              2.4        ERR124299
488       733       2               248              4.0        ERR129092
1         247       2               250              2.4        ERR068002
1         247       2               265              2.4        ERR124236
1         27        5               266              0.0        ERR065959
304       370       3               293              6.0        ERR069772
452       461       4               293              2.9        ERR069772
488       733       2               315              4.0        ERR069759
488       733       2               327              4.0        ERR069827
304       370       3               330              6.0        ERR069806
452       461       4               330              2.9        ERR069806
488       733       2               333              4.0        ERR069741
1         212       4               334              14.1       ERR129136
1         27        5               340              0.0        ERR067991
304       370       3               343              7.2        ERR069722
452       461       4               343              3.4        ERR069722
575       601       3               343              0.6        ERR069722
1         247       2               353              2.4        ERR068029
1         247       2               355              2.4        ERR124279
1         247       2               361              2.4        ERR129163
1         247       2               369              2.4        ERR129134
1         247       2               371              2.4        ERR065351
1         331       4               380              16.2       ERR069731
1         247       2               383              2.4        ERR067988
304       370       3               386              6.0        ERR129071
452       461       4               386              2.9        ERR129071
1         247       2               387              2.4        ERR129035
640       649       6               388              3.3        ERR069697
1         27        5               392              0.0        ERR129038
636       739       5               393              5.4        ERR124294
1         247       2               416              2.4        ERR124301
304       370       3               424              7.2        ERR065349
452       461       4               424              3.4        ERR065349
575       601       3               424              0.6        ERR065349
1         247       2               426              2.4        ERR069728
304       370       3               429              6.0        ERR069730
452       461       4               429              2.9        ERR069730
1         212       4               432              14.1       ERR129202
1         247       2               433              2.4        ERR124290
488       733       2               453              4.0        ERR069788
488       733       2               455              4.0        ERR069784
1         331       4               456              16.2       ERR065347
1         212       4               463              14.1       ERR129138
1         247       2               486              2.4        ERR129119
1         247       2               488              2.4        ERR124273
488       733       2               490              4.0        ERR068043
488       733       2               502              2.3        ERR068009
1         247       2               506              2.4        ERR129173
1         27        5               507              0.0        ERR124313
1         27        5               526              0.0        ERR069840
1         247       2               531              2.4        ERR069733
304       370       3               535              6.0        ERR069816
452       461       4               535              2.9        ERR069816
1         247       2               541              2.4        ERR129104
1         212       4               542              14.1       ERR129103
1         247       2               544              2.4        ERR067963
488       733       2               545              4.0        ERR129115
304       370       3               546              7.2        ERR068022
452       461       4               546              3.4        ERR068022
575       601       3               546              0.6        ERR068022
1         27        5               547              0.0        ERR124230
1         247       2               549              2.4        ERR067970
1         247       2               554              2.4        ERR067992
1         247       2               559              2.4        ERR124275
636       739       5               562              5.4        ERR124297
304       370       3               569              6.0        ERR065956
452       461       4               569              2.9        ERR065956
1         247       2               573              2.4        ERR129089
488       733       2               574              4.0        ERR129047
488       733       2               578              4.0        ERR129095
636       739       5               579              5.4        ERR124286
1         331       4               581              16.2       ERR129201
1         247       2               582              2.4        ERR068033
1         257       4               584              18.7       ERR129194
1         212       4               588              14.1       ERR129030
