2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1044      1071      2               11               0.8        ERR129176
923       1071      1               14               3.1        ERR129212
1055      1071      2               30               2.2        ERR129117
1055      1071      2               82               2.2        ERR129213
1055      1071      2               84               2.2        ERR129042
923       1071      1               92               3.1        ERR069748
1055      1071      2               110              2.2        ERR124235
923       1071      1               114              3.1        ERR069689
1055      1071      2               137              2.2        ERR129157
923       1071      1               165              3.1        ERR129180
1055      1071      2               186              2.2        ERR069708
1055      1071      2               257              2.2        ERR129167
923       1071      1               270              3.1        ERR068006
923       1071      1               282              3.1        ERR069832
1055      1071      2               286              2.2        ERR124308
1055      1071      2               287              3.7        ERR129043
923       1071      1               303              3.1        ERR069716
923       1071      1               311              3.1        ERR069750
1055      1071      2               313              3.7        ERR124227
1055      1071      2               326              2.2        ERR065303
923       1071      1               361              3.1        ERR069701
1044      1071      2               382              0.8        ERR068023
923       1071      1               477              3.1        ERR067983
923       1071      1               496              3.1        ERR067989
