5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1801      2020      4               1                6.6        ERR069738
1613      1663      3               8                6.4        ERR065305
1613      1663      3               14               6.2        ERR129212
1801      1992      4               15               7.7        ERR068037
1613      1663      3               18               6.4        ERR069795
1322      1343      3               20               3.4        ERR069735
1613      1749      2               20               6.9        ERR069735
1613      1720      3               25               1.5        ERR124226
1613      1663      3               33               6.4        ERR068008
1322      1343      3               40               3.4        ERR069819
1613      1749      2               40               6.9        ERR069819
1613      1663      3               41               6.4        ERR129129
1613      1663      3               43               6.4        ERR069796
1613      1663      3               51               6.4        ERR069771
1613      1663      3               53               6.4        ERR065970
1801      1992      4               55               7.7        ERR129096
1613      1720      3               59               1.7        ERR129187
1801      1992      4               61               7.7        ERR069686
1613      1720      3               62               1.5        ERR069824
1801      2020      4               66               6.6        ERR069688
1801      2020      4               68               6.6        ERR124307
1613      1663      3               78               6.4        ERR129063
1613      1663      3               81               6.4        ERR065287
1613      1720      3               90               1.5        ERR069729
1613      1663      3               92               6.2        ERR069748
1613      1663      3               94               6.4        ERR124229
1613      1663      3               98               6.4        ERR129149
1613      1663      3               100              6.4        ERR069833
1613      1663      3               104              6.4        ERR129140
1613      1663      3               105              6.4        ERR069831
1613      1720      3               106              1.7        ERR068014
1613      1663      3               107              6.4        ERR124315
1801      2020      4               112              6.6        ERR129204
1613      1720      3               113              1.7        ERR129094
1613      1663      3               114              6.2        ERR069689
1613      1663      3               115              6.4        ERR069751
1613      1720      3               117              1.5        ERR069749
1801      2020      4               119              6.6        ERR067996
1613      1720      3               122              1.7        ERR069792
1613      1663      3               124              6.4        ERR069687
1613      1663      3               130              6.4        ERR069817
1613      1720      3               140              1.7        ERR068031
1613      1663      3               147              6.4        ERR129207
1613      1663      3               154              6.4        ERR129160
1801      2020      4               157              6.6        ERR065343
1613      1663      3               160              6.4        ERR129170
1613      1663      3               164              6.4        ERR068044
1613      1663      3               165              6.2        ERR129180
1467      1700      3               166              1.1        ERR068016
1613      1663      3               168              6.4        ERR129112
1613      1720      3               174              1.7        ERR065354
1613      1663      3               176              6.4        ERR068017
1467      1700      3               177              1.1        ERR129066
1613      1663      3               180              6.4        ERR124269
1801      2020      4               182              6.6        ERR067995
1613      1720      3               185              1.7        ERR067993
1613      1663      3               188              6.4        ERR069717
1613      1663      3               189              6.4        ERR067974
1613      1663      3               192              6.7        ERR129108
1613      1663      3               194              6.4        ERR069711
1613      1663      3               197              6.4        ERR129059
1613      1749      3               200              2.9        ERR069820
1801      2020      4               206              6.6        ERR065309
1613      1720      3               210              1.9        ERR069737
1467      1663      3               212              2.2        ERR065304
1613      1663      3               217              6.4        ERR067960
1613      1663      3               218              6.4        ERR068050
1613      1663      3               221              6.4        ERR129032
1801      2020      4               222              6.6        ERR124248
1613      1663      3               225              6.4        ERR065317
1613      1663      3               231              6.4        ERR069774
1613      1720      3               232              1.7        ERR129206
1613      1663      3               238              6.4        ERR069829
1801      2020      4               242              6.6        ERR065338
1613      1663      3               245              6.4        ERR129120
1613      1720      3               250              1.5        ERR069769
1308      1343      3               251              1.9        ERR065295
1613      1749      2               251              6.9        ERR065295
1613      1663      3               253              6.4        ERR129197
1801      2007      4               255              9.2        ERR124223
1613      1663      3               266              6.4        ERR069696
1613      1663      3               267              6.4        ERR129072
1801      2020      4               269              6.6        ERR129111
1613      1663      3               270              6.2        ERR068006
1613      1663      3               275              6.4        ERR067984
1308      1343      3               276              1.9        ERR069782
1613      1749      2               276              6.9        ERR069782
1613      1663      3               278              6.4        ERR068045
1467      1663      3               279              2.2        ERR065959
1613      1663      3               281              6.4        ERR069781
1613      1663      3               282              6.2        ERR069832
1613      1663      3               285              6.4        ERR129186
1613      1663      3               288              6.4        ERR069805
1613      1663      3               289              6.4        ERR124220
1613      1663      3               295              6.4        ERR129183
1613      1663      3               296              6.4        ERR068034
1801      2020      4               299              6.6        ERR069767
1613      1663      3               301              6.4        ERR069691
1613      1663      3               303              6.2        ERR069716
1613      1663      3               305              6.4        ERR129153
1613      1720      3               309              1.5        ERR069772
1613      1663      3               310              6.4        ERR124281
1613      1663      3               311              6.2        ERR069750
1294      1343      3               315              1.0        ERR069813
1613      1749      2               315              6.8        ERR069813
1613      1720      3               319              1.7        ERR069803
1613      1663      3               320              6.4        ERR124267
1294      1343      3               327              0.7        ERR065957
1613      1749      2               327              6.1        ERR065957
1613      1720      3               329              1.7        ERR069692
1613      1700      3               332              2.6        ERR069723
1613      1663      3               336              6.4        ERR069745
1613      1663      3               337              6.4        ERR129081
1588      1663      3               339              4.8        ERR069742
1613      1663      3               344              6.4        ERR129142
1613      1720      3               346              1.5        ERR069806
1801      2020      4               354              6.6        ERR065316
1801      2020      4               355              6.6        ERR124217
1467      1663      3               356              2.2        ERR067991
1613      1663      3               357              6.4        ERR124284
1801      2020      4               360              6.6        ERR124260
1613      1663      3               361              6.2        ERR069701
1613      1663      3               365              6.4        ERR065299
1613      1663      3               373              6.4        ERR129175
1588      1700      3               374              2.5        ERR065294
1801      2020      4               376              6.6        ERR069778
1613      1663      3               385              6.4        ERR124263
1613      1663      3               386              6.4        ERR069704
1613      1663      3               388              6.4        ERR129025
1613      1663      3               391              6.4        ERR129209
1613      1663      3               392              6.4        ERR069761
1613      1663      3               393              6.4        ERR129034
1504      1587      4               396              2.0        ERR065315
1801      2259      4               396              2.2        ERR065315
1613      1663      3               399              6.4        ERR069828
1801      2020      4               401              6.6        ERR129156
1613      1720      3               407              1.7        ERR069697
1294      1343      3               409              1.0        ERR069838
1613      1749      2               409              6.8        ERR069838
1467      1663      3               411              2.2        ERR129038
1613      1663      2               421              7.8        ERR129151
1613      1663      3               422              6.4        ERR124225
1613      1663      3               424              6.4        ERR068011
1801      2020      4               431              6.6        ERR069836
1613      1663      3               437              6.4        ERR129091
1613      1663      3               440              6.4        ERR129118
1801      2259      4               445              2.5        ERR068030
1613      1663      3               448              6.4        ERR065291
1613      1720      3               449              1.5        ERR069730
1613      1720      3               455              1.7        ERR069841
1613      1663      3               458              6.4        ERR129121
1613      1663      3               463              6.4        ERR129123
1801      2020      4               464              6.6        ERR067965
1613      1720      3               468              1.7        ERR069810
1613      1663      3               469              6.4        ERR129174
1801      2020      4               470              6.6        ERR124318
1613      1663      3               477              5.9        ERR067983
1613      1663      3               487              6.4        ERR065337
1613      1663      3               496              6.2        ERR067989
1613      1663      3               502              6.4        ERR124251
1613      1663      3               504              6.4        ERR065975
1613      1663      3               510              6.4        ERR124234
1613      1663      3               512              6.4        ERR068038
1613      1663      3               515              6.4        ERR129125
1613      1663      3               516              6.4        ERR069705
1613      1663      3               517              6.4        ERR065328
1613      1663      3               530              6.4        ERR124313
1613      1663      3               531              6.4        ERR069758
1613      1663      3               535              6.4        ERR124280
1613      1663      3               544              6.4        ERR069684
1613      1749      3               546              2.9        ERR129084
1613      1663      2               548              7.8        ERR069815
1613      1700      3               549              2.8        ERR069840
1613      1663      3               555              6.4        ERR129190
1801      2020      4               557              6.6        ERR069757
1613      1700      3               559              2.6        ERR069816
1613      1663      3               561              6.4        ERR069753
1613      1663      3               564              6.4        ERR069776
1801      2020      4               566              6.6        ERR069783
1467      1663      3               572              2.2        ERR124230
1613      1663      3               575              6.4        ERR069794
1613      1663      3               576              6.4        ERR124295
1613      1663      3               580              6.4        ERR065340
1613      1663      3               588              6.4        ERR068024
1613      1663      3               590              6.4        ERR065323
1801      2020      4               592              6.6        ERR067987
1613      1663      3               594              6.4        ERR065319
1613      1700      3               595              2.6        ERR065956
1613      1749      2               598              6.1        ERR069808
1613      1700      3               600              2.8        ERR129047
1613      1720      3               605              1.7        ERR129095
1613      1663      3               610              6.4        ERR124270
