14 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
253       261       1               6                2.3        ERR124247
810       820       6               24               3.7        ERR129105
810       820       6               26               4.0        ERR129196
810       820       6               36               3.7        ERR129195
584       603       6               59               0.0        ERR129187
253       261       1               70               2.0        ERR124257
810       820       6               72               4.0        ERR065301
253       261       6               75               1.8        ERR067964
253       261       1               80               1.9        ERR129028
490       515       2               80               2.7        ERR129028
529       564       2               80               16.5       ERR129028
810       820       6               109              4.0        ERR065342
414       446       3               127              5.7        ERR129044
490       515       2               127              2.8        ERR129044
529       564       2               127              16.7       ERR129044
253       261       1               173              1.9        ERR129083
490       515       2               173              2.7        ERR129083
529       564       2               173              16.5       ERR129083
245       320       6               185              1.1        ERR067993
516       537       6               185              2.9        ERR067993
554       557       3               185              3.9        ERR067993
673       690       1               185              1.6        ERR067993
253       261       1               201              1.9        ERR129216
490       515       2               201              2.7        ERR129216
529       564       2               201              16.5       ERR129216
810       820       6               213              4.0        ERR129144
810       820       6               239              4.0        ERR129077
810       820       6               292              3.7        ERR067998
810       820       6               323              4.0        ERR124320
414       446       3               339              6.1        ERR069742
253       261       1               350              1.9        ERR129136
490       515       2               350              2.7        ERR129136
529       564       2               350              16.5       ERR129136
810       820       6               369              4.0        ERR069818
810       820       6               403              3.7        ERR069714
810       820       6               416              4.0        ERR129053
391       402       4               438              0.1        ERR067982
543       570       6               438              7.8        ERR067982
810       820       6               442              4.0        ERR068010
414       446       3               445              5.8        ERR068030
253       261       1               452              1.9        ERR129202
490       515       2               452              2.7        ERR129202
529       564       2               452              16.5       ERR129202
253       261       1               467              2.0        ERR129185
414       446       3               472              6.1        ERR065352
245       279       1               474              1.0        ERR069839
810       820       6               475              4.0        ERR129182
414       446       3               482              6.1        ERR069693
253       261       1               486              1.9        ERR129138
490       515       2               486              2.7        ERR129138
529       564       2               486              16.5       ERR129138
253       261       6               500              1.8        ERR069732
414       446       3               503              6.1        ERR129110
810       820       6               521              4.0        ERR069799
245       287       1               542              0.0        ERR068000
414       446       3               550              5.7        ERR129192
490       499       6               550              1.7        ERR129192
253       261       1               567              1.9        ERR129103
490       515       2               567              2.7        ERR129103
529       564       2               567              16.5       ERR129103
253       261       1               586              2.0        ERR067972
490       515       6               598              2.9        ERR069808
584       603       6               600              0.0        ERR129047
414       446       3               612              5.7        ERR129194
490       515       2               612              2.8        ERR129194
529       564       2               612              16.7       ERR129194
253       261       1               616              1.9        ERR129030
490       515       2               616              2.7        ERR129030
529       564       2               616              16.5       ERR129030
