6 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
247       468       1               3                3.0        ERR129065
356       468       2               5                11.7       ERR069700
535       593       3               7                5.6        ERR124222
247       468       1               9                3.0        ERR069786
247       468       1               11               3.0        ERR129176
1         97        3               14               0.8        ERR129212
1         468       1               21               1.1        ERR069773
356       468       2               22               11.7       ERR067966
247       468       1               23               3.0        ERR129029
392       468       2               24               13.1       ERR129105
247       468       1               25               3.0        ERR124226
392       468       2               26               13.1       ERR129196
247       468       1               27               3.0        ERR069823
247       468       1               28               3.0        ERR124319
247       468       1               30               3.0        ERR129117
359       468       2               33               12.1       ERR068008
359       468       2               34               12.1       ERR067969
392       468       2               36               13.1       ERR129195
356       468       2               38               11.7       ERR124256
356       468       2               43               11.7       ERR069796
356       468       2               45               11.7       ERR069712
356       468       2               46               11.7       ERR124244
535       593       3               47               5.6        ERR129075
247       468       1               49               3.0        ERR069826
356       468       2               51               11.7       ERR069771
535       593       3               52               5.6        ERR069706
247       468       1               56               3.0        ERR129107
359       468       2               57               12.1       ERR069809
1         468       1               58               1.1        ERR065302
359       468       2               60               12.1       ERR124314
359       468       2               63               12.1       ERR068048
359       468       2               65               12.1       ERR129164
247       468       1               67               3.0        ERR069685
392       468       2               72               13.1       ERR065301
247       468       1               75               3.0        ERR067964
359       468       2               78               12.1       ERR129063
247       468       1               79               3.0        ERR065332
412       451       2               80               8.6        ERR129028
247       468       1               82               3.0        ERR129213
247       468       1               83               3.0        ERR129155
247       468       1               84               3.0        ERR129042
1         468       1               86               1.1        ERR129040
247       468       1               87               3.0        ERR069835
535       593       3               93               5.6        ERR069843
359       468       2               95               12.1       ERR129088
247       468       1               97               3.0        ERR065350
359       468       2               104              12.1       ERR129140
359       468       2               105              12.1       ERR069831
359       468       2               107              12.1       ERR124315
535       593       3               108              5.6        ERR124255
392       468       2               109              13.1       ERR065342
247       468       1               110              3.0        ERR124235
1         97        3               114              0.8        ERR069689
359       468       2               118              12.1       ERR067981
247       468       1               120              3.0        ERR129052
247       468       1               121              3.0        ERR069785
247       468       1               126              3.0        ERR124228
359       468       2               130              12.1       ERR069817
247       468       1               134              3.0        ERR069725
359       468       2               136              11.0       ERR129051
247       468       1               137              3.0        ERR129157
247       468       1               139              3.0        ERR069746
247       468       1               144              3.0        ERR069780
247       468       1               148              3.0        ERR124288
247       468       1               149              3.0        ERR129026
247       468       1               151              3.0        ERR068027
359       468       2               154              12.1       ERR129160
247       468       1               158              3.0        ERR069802
359       468       2               160              12.1       ERR129170
359       468       2               162              12.1       ERR065968
247       468       1               166              3.0        ERR068016
359       468       2               168              12.1       ERR129112
359       468       2               169              12.1       ERR129158
247       468       1               170              3.0        ERR069698
247       468       1               171              3.0        ERR069812
412       451       2               173              8.6        ERR129083
359       468       2               175              12.1       ERR069787
356       468       2               176              11.7       ERR068017
247       468       1               177              3.0        ERR129066
356       468       2               180              11.7       ERR124269
356       468       2               183              11.7       ERR068012
247       468       1               184              3.0        ERR124274
247       468       1               186              3.0        ERR069708
247       468       1               187              3.0        ERR129106
356       468       2               188              11.7       ERR069717
356       468       2               190              11.7       ERR069744
