8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
273       375       4               8                19.7       ERR065305
140       375       6               9                8.8        ERR069786
273       375       4               18               19.7       ERR069795
313       375       1               20               1.8        ERR069735
140       375       6               28               9.6        ERR124319
313       375       1               40               1.8        ERR069819
273       375       6               44               12.5       ERR065326
273       375       4               53               19.7       ERR065970
273       375       4               64               19.7       ERR065972
140       375       6               67               8.8        ERR069685
140       375       6               79               10.8       ERR065332
1450      1609      6               79               3.6        ERR065332
273       375       6               80               12.5       ERR129028
273       375       6               96               12.5       ERR069752
273       375       4               98               20.4       ERR129149
273       375       6               99               12.5       ERR129214
273       375       6               102              12.5       ERR068046
273       375       4               114              19.7       ERR069751
273       375       4               125              14.4       ERR124228
1         537       2               131              2.0        ERR129076
140       375       6               133              10.8       ERR069725
1450      1609      6               133              3.6        ERR069725
273       375       6               134              12.5       ERR068040
216       801       1               137              0.0        ERR124311
273       375       6               140              12.5       ERR067986
140       375       6               147              9.6        ERR124288
140       375       6               148              10.8       ERR129026
1450      1609      6               148              3.6        ERR129026
140       375       6               169              10.8       ERR069698
1450      1609      6               169              3.6        ERR069698
273       375       6               172              12.5       ERR129083
140       375       6               183              10.8       ERR124274
1450      1609      6               183              3.6        ERR124274
273       375       4               188              19.7       ERR067974
273       375       4               193              19.7       ERR069711
273       375       4               198              14.4       ERR067961
216       801       1               199              0.0        ERR069820
273       375       6               200              12.5       ERR129216
140       375       6               206              10.8       ERR124283
1450      1609      6               206              3.6        ERR124283
140       375       6               207              10.8       ERR065293
1450      1609      6               207              3.6        ERR065293
273       375       4               216              19.7       ERR067960
273       375       4               217              21.3       ERR068050
273       375       4               220              19.7       ERR129032
273       375       6               222              12.5       ERR068041
273       375       4               224              19.7       ERR065317
140       375       6               233              10.8       ERR124221
1450      1609      6               233              3.6        ERR124221
140       375       6               235              10.8       ERR068026
1450      1609      6               235              3.6        ERR068026
140       375       6               243              10.8       ERR065297
1450      1609      6               243              3.6        ERR065297
313       375       1               250              1.8        ERR065295
1540      1570      6               264              1.0        ERR129181
140       375       6               271              8.8        ERR069798
273       375       6               273              12.5       ERR069760
313       375       1               275              1.8        ERR069782
273       375       4               283              14.4       ERR124292
140       375       6               286              8.8        ERR129043
273       375       4               292              14.4       ERR124312
140       375       6               293              8.8        ERR065971
273       375       4               294              19.7       ERR129183
273       375       4               295              19.7       ERR068034
273       375       4               300              19.7       ERR069691
216       801       1               305              0.0        ERR129057
273       375       4               309              19.7       ERR124281
140       375       6               312              8.8        ERR124227
313       375       1               314              1.8        ERR069813
140       375       6               316              10.8       ERR069724
1450      1609      6               316              3.6        ERR069724
140       375       6               321              8.5        ERR129168
313       375       1               326              1.7        ERR065957
140       375       6               327              10.8       ERR068042
1450      1609      6               327              3.6        ERR068042
140       375       6               329              10.8       ERR124249
1450      1609      6               329              3.6        ERR124249
1         537       2               333              2.0        ERR065307
140       375       6               337              10.8       ERR129198
1450      1609      6               337              3.6        ERR129198
89        375       6               338              6.8        ERR069742
273       375       4               339              14.4       ERR069718
273       375       4               340              14.4       ERR124224
140       375       6               347              10.8       ERR067978
1450      1609      6               347              3.6        ERR067978
273       375       6               349              12.5       ERR129136
273       375       4               361              19.7       ERR129162
140       375       6               370              10.8       ERR124239
1450      1609      6               370              3.6        ERR124239
89        375       6               373              6.8        ERR065294
140       375       6               379              10.8       ERR068028
1450      1609      6               379              3.6        ERR068028
273       375       4               391              19.7       ERR069761
140       375       6               393              8.8        ERR129172
313       375       1               408              1.8        ERR069838
1         537       2               409              2.0        ERR065313
140       375       6               411              9.6        ERR124294
273       375       4               412              14.4       ERR124243
273       375       4               414              19.7       ERR129046
140       375       6               416              10.8       ERR124272
1450      1609      6               416              3.6        ERR124272
1         405       3               420              5.5        ERR129151
1461      1609      3               420              2.1        ERR129151
273       375       4               423              19.7       ERR068011
273       375       4               426              19.7       ERR124252
273       375       4               432              20.4       ERR065288
273       375       4               436              19.7       ERR129091
273       375       4               437              19.7       ERR067982
273       375       4               438              14.4       ERR124276
273       375       4               442              14.4       ERR129067
140       375       6               444              9.2        ERR068030
140       375       6               450              10.8       ERR124300
1450      1609      6               450              3.6        ERR124300
273       375       6               451              12.5       ERR129202
273       375       4               457              19.7       ERR129121
273       375       6               458              12.5       ERR067968
140       375       6               464              8.8        ERR065969
89        375       6               471              4.9        ERR065352
216       801       1               479              0.0        ERR065290
140       375       6               481              8.8        ERR069693
273       375       6               485              12.5       ERR129138
273       375       6               487              12.5       ERR129137
273       375       6               492              12.5       ERR065308
273       375       4               493              19.7       ERR065958
140       375       6               497              10.8       ERR129054
1450      1609      6               497              3.6        ERR129054
1         405       3               502              5.6        ERR129110
216       801       1               504              0.0        ERR129135
273       375       6               506              12.5       ERR069702
273       375       4               514              19.7       ERR129125
273       375       4               530              18.9       ERR069758
273       375       4               534              19.7       ERR124280
273       375       6               535              12.5       ERR069837
140       375       6               538              8.8        ERR069779
273       375       4               539              19.7       ERR129033
216       801       1               545              0.0        ERR129084
273       375       4               546              14.4       ERR129073
1         405       3               547              5.5        ERR069815
1461      1609      3               547              2.1        ERR069815
1         537       2               552              2.0        ERR129098
273       375       6               566              12.5       ERR129103
140       375       6               586              9.6        ERR124297
140       375       6               605              9.6        ERR124286
273       375       6               615              12.5       ERR129030
