34 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
911       1038      5               2                14.1       ERR065974
852       1038      4               3                35.1       ERR129065
911       1014      5               6                3.2        ERR124247
852       1038      4               7                39.2       ERR124222
852       1038      4               8                40.5       ERR065305
671       1038      4               9                31.8       ERR069786
1         80        7               10               4.5        ERR129179
636       731       3               11               8.9        ERR129176
732       814       2               11               1.2        ERR129176
852       1038      4               11               32.7       ERR129176
911       1038      5               14               12.8       ERR129212
1         80        7               17               4.5        ERR124241
852       1038      4               18               39.2       ERR069795
1         80        7               19               4.5        ERR124293
911       1038      5               21               15.7       ERR069773
852       1038      4               23               35.1       ERR129029
1         228       8               24               2.4        ERR129105
229       607       9               24               18.3       ERR129105
1         228       8               25               1.3        ERR124226
229       607       9               25               16.3       ERR124226
1         228       8               26               2.4        ERR129196
229       607       9               26               18.3       ERR129196
636       731       3               30               9.6        ERR129117
732       814       2               30               1.6        ERR129117
852       1038      4               30               34.0       ERR129117
126       132       4               31               0.3        ERR069764
462       584       6               31               9.8        ERR069764
585       766       2               31               7.7        ERR069764
811       820       6               31               5.2        ERR069764
852       1038      4               33               40.5       ERR068008
1         80        7               35               4.5        ERR069703
1         228       8               36               2.4        ERR129195
229       607       9               36               18.3       ERR129195
1         80        7               39               4.5        ERR129087
852       1038      4               41               39.2       ERR129129
852       1038      4               43               40.5       ERR069796
647       1038      5               46               21.0       ERR124244
852       1038      4               47               39.2       ERR129075
852       1038      4               49               35.1       ERR069826
911       1038      5               50               14.1       ERR065341
852       1038      4               51               40.5       ERR069771
1         553       9               52               25.1       ERR069706
852       1038      4               53               39.2       ERR065970
911       1038      5               54               14.1       ERR129130
852       1038      4               56               35.1       ERR129107
911       1038      5               58               15.7       ERR065302
911       1038      5               62               14.1       ERR069824
852       1038      4               64               40.5       ERR065972
1         80        7               69               4.5        ERR067962
911       931       5               70               7.1        ERR124257
1003      1031      6               70               3.0        ERR124257
1         228       8               72               2.4        ERR065301
229       607       9               72               18.3       ERR065301
860       1038      4               73               48.0       ERR124287
852       1038      4               78               40.5       ERR129063
852       1038      4               81               39.2       ERR065287
636       731       3               82               9.6        ERR129213
732       814       2               82               1.6        ERR129213
852       1038      4               82               34.0       ERR129213
852       1038      4               83               35.1       ERR129155
852       1038      4               84               40.5       ERR129042
1         80        7               85               4.5        ERR129148
911       1038      5               86               15.7       ERR129040
860       1038      4               88               48.0       ERR129146
743       804       8               89               8.9        ERR129102
805       879       1               89               20.2       ERR129102
880       991       8               89               37.6       ERR129102
992       1016      2               89               14.3       ERR129102
1017      1038      10              89               34.7       ERR129102
911       1038      5               90               14.1       ERR069729
911       1038      5               92               12.2       ERR069748
852       1038      4               93               39.2       ERR069843
852       1038      4               94               39.2       ERR124229
852       1038      4               98               39.2       ERR129149
852       1038      4               100              39.2       ERR069833
1         340       9               101              2.8        ERR124310
559       607       9               101              3.5        ERR124310
1013      1038      4               101              15.5       ERR124310
852       1038      4               104              40.5       ERR129140
852       1038      4               105              40.5       ERR069831
852       1038      4               107              40.5       ERR124315
852       1038      4               108              39.2       ERR124255
1         228       8               109              2.4        ERR065342
229       607       9               109              18.3       ERR065342
852       1038      4               110              40.5       ERR124235
911       1038      5               114              12.8       ERR069689
852       1038      4               115              39.2       ERR069751
1         80        7               117              4.5        ERR069749
852       1038      4               120              35.1       ERR129052
852       1038      4               121              40.5       ERR069785
911       1012      5               122              3.7        ERR069792
911       1014      5               123              3.5        ERR124271
852       1038      4               124              39.2       ERR069687
1         80        7               125              4.5        ERR124277
677       766       2               127              4.0        ERR129044
811       820       6               127              5.3        ERR129044
1003      1038      2               127              14.1       ERR129044
1         80        7               129              4.5        ERR129074
852       1038      4               130              40.5       ERR069817
860       1038      4               132              48.0       ERR129076
636       731       3               137              9.6        ERR129157
732       814       2               137              1.6        ERR129157
852       1038      4               137              34.0       ERR129157
636       721       3               138              10.4       ERR124311
728       851       2               138              6.7        ERR124311
852       913       10              138              4.0        ERR124311
920       937       10              138              3.4        ERR124311
995       1025      7               138              3.6        ERR124311
911       1012      5               140              3.7        ERR068031
852       1038      4               143              35.1       ERR129055
852       1038      4               144              35.1       ERR069780
852       1038      4               147              39.2       ERR129207
322       340       2               150              2.5        ERR124218
593       766       2               150              8.0        ERR124218
811       820       6               150              5.0        ERR124218
852       1038      4               151              35.1       ERR068027
852       1038      4               154              40.5       ERR129160
1         80        7               155              4.5        ERR065300
911       931       5               156              7.1        ERR069789
1003      1031      6               156              3.0        ERR069789
852       1038      4               158              35.1       ERR069802
852       1038      4               160              40.5       ERR129170
1         343       9               161              2.1        ERR129048
559       607       9               161              3.1        ERR129048
1013      1038      4               161              14.9       ERR129048
911       1038      5               163              14.1       ERR065965
852       1038      4               164              39.2       ERR068044
911       1038      5               165              12.8       ERR129180
1         80        7               167              4.5        ERR065324
