3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
444       892       3               16               3.0        ERR067964
444       892       3               21               3.0        ERR069835
1200      1292      5               33               11.2       ERR068005
444       892       3               57               1.6        ERR129216
444       892       3               70               3.0        ERR065967
1200      1292      5               90               11.2       ERR069759
1200      1292      5               94               11.7       ERR069741
382       892       3               95               0.4        ERR129136
732       781       3               115              2.5        ERR067982
382       892       3               127              0.4        ERR129138
893       951       2               155              5.9        ERR069815
1200      1268      5               155              16.0       ERR069815
444       892       3               156              3.0        ERR069721
382       892       3               161              0.4        ERR129103
444       892       3               168              3.0        ERR069740
1200      1292      5               173              9.3        ERR067979
