4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         39        2               1                1.3        ERR069738
1         39        2               6                0.7        ERR124247
238       294       2               6                2.9        ERR124247
1         60        2               8                6.6        ERR065305
1         39        2               15               1.3        ERR068037
1         39        1               24               3.0        ERR129105
1         39        2               25               0.7        ERR124226
238       294       2               25               2.9        ERR124226
1         39        1               27               2.1        ERR069823
238       294       2               27               2.9        ERR069823
1         60        2               33               6.6        ERR068008
1         39        1               36               3.0        ERR129195
1         39        2               38               0.7        ERR124256
238       294       2               38               2.9        ERR124256
1         60        2               43               6.6        ERR069796
1         39        2               45               0.3        ERR069712
238       294       2               45               2.2        ERR069712
1         60        2               51               6.6        ERR069771
1         39        2               55               1.3        ERR129096
1         39        2               57               0.7        ERR069809
238       294       2               57               2.9        ERR069809
1         39        2               61               1.3        ERR069686
1         39        2               63               0.7        ERR068048
238       294       2               63               2.9        ERR068048
1         60        2               64               6.6        ERR065972
1         39        2               65               0.7        ERR129164
238       294       2               65               2.9        ERR129164
1         39        2               66               1.3        ERR069688
1         39        2               68               1.3        ERR124307
1         39        1               72               3.0        ERR065301
1         39        2               74               0.7        ERR068025
238       294       2               74               2.9        ERR068025
1         39        1               75               2.1        ERR067964
238       294       2               75               2.9        ERR067964
1         39        2               76               0.7        ERR069811
238       294       2               76               2.9        ERR069811
1         60        2               78               6.6        ERR129063
1         39        2               81               0.7        ERR065287
238       294       2               81               2.9        ERR065287
1         39        1               87               2.1        ERR069835
238       294       2               87               2.9        ERR069835
1         39        1               89               3.0        ERR129102
1         39        2               91               0.7        ERR129152
238       294       2               91               2.9        ERR129152
1         39        2               94               0.7        ERR124229
238       294       2               94               2.9        ERR124229
1         39        2               95               0.7        ERR129088
238       294       2               95               2.9        ERR129088
1         39        2               97               0.7        ERR065350
238       294       2               97               2.9        ERR065350
1         60        2               98               6.6        ERR129149
1         39        2               100              0.7        ERR069833
238       294       2               100              2.9        ERR069833
1         60        2               104              6.6        ERR129140
1         60        2               105              6.6        ERR069831
1         60        2               107              6.6        ERR124315
1         39        1               109              3.0        ERR065342
1         39        2               112              1.3        ERR129204
1         39        2               118              0.7        ERR067981
238       294       2               118              2.9        ERR067981
1         39        2               119              1.3        ERR067996
238       294       2               123              3.6        ERR124271
1         39        2               124              0.7        ERR069687
238       294       2               124              2.9        ERR069687
1         39        1               126              3.0        ERR124228
1         60        2               130              6.6        ERR069817
1         39        2               136              0.7        ERR129051
238       294       2               136              2.9        ERR129051
1         39        2               138              0.7        ERR124311
238       294       2               138              2.9        ERR124311
1         39        1               139              2.1        ERR069746
238       294       2               139              2.9        ERR069746
1         39        2               145              0.7        ERR065327
238       294       2               145              2.9        ERR065327
1         39        2               147              0.7        ERR129207
238       294       2               147              2.9        ERR129207
1         60        2               154              6.6        ERR129160
1         39        2               157              1.3        ERR065343
1         60        2               160              6.6        ERR129170
1         39        2               162              0.7        ERR065968
238       294       2               162              2.9        ERR065968
1         39        2               164              0.7        ERR068044
238       294       2               164              2.9        ERR068044
1         60        2               168              6.6        ERR129112
1         39        2               169              0.7        ERR129158
238       294       2               169              2.9        ERR129158
1         39        1               171              2.1        ERR069812
238       294       2               171              2.9        ERR069812
1         60        2               176              6.6        ERR068017
1         39        2               178              0.7        ERR129039
238       294       2               178              2.9        ERR129039
1         60        2               180              6.6        ERR124269
1         39        2               182              1.3        ERR067995
1         39        2               183              0.7        ERR068012
238       294       2               183              2.9        ERR068012
1         60        2               188              6.6        ERR069717
1         60        2               189              6.6        ERR067974
1         60        2               192              6.6        ERR129108
1         39        2               193              0.7        ERR129132
238       294       2               193              2.9        ERR129132
1         60        2               197              6.6        ERR129059
1         39        1               198              2.1        ERR065292
238       294       2               198              2.9        ERR065292
1         39        1               199              3.0        ERR067961
1         39        2               200              0.7        ERR069820
238       294       2               200              2.9        ERR069820
1         39        2               204              0.7        ERR069690
238       294       2               204              2.9        ERR069690
