3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         57        3               16               5.5        ERR069814
1         57        3               32               5.5        ERR068007
1         57        3               70               5.5        ERR124257
1         38        2               106              0.2        ERR068014
1         38        2               112              0.2        ERR129094
1         38        2               121              0.2        ERR069792
1         38        2               139              0.2        ERR068031
1         57        3               155              5.5        ERR069789
1         38        2               173              0.2        ERR065354
1         38        2               231              0.2        ERR129206
1         47        3               264              6.6        ERR129181
1         47        3               290              6.6        ERR068021
1         38        2               328              0.2        ERR069692
1         38        2               331              0.2        ERR069723
1         11        4               391              0.4        ERR069761
1         38        2               406              0.2        ERR069697
1         47        3               466              6.6        ERR129185
1         38        2               467              0.2        ERR069810
1         38        2               524              0.2        ERR068009
1         47        3               585              6.6        ERR067972
1         38        2               604              0.2        ERR129095
