16 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         235       8               1                16.9       ERR069738
464       721       2               3                15.0       ERR069700
1         82        6               5                1.4        ERR069786
470       870       8               5                13.5       ERR069786
1         235       8               8                16.9       ERR068037
464       721       2               11               15.0       ERR067966
669       870       8               12               35.6       ERR129029
1         306       6               16               5.2        ERR069764
581       615       4               16               4.7        ERR069764
663       805       4               16               1.9        ERR069764
464       721       2               18               15.0       ERR067969
759       815       6               19               4.2        ERR065325
759       815       6               21               4.2        ERR065960
759       815       6               23               4.6        ERR069706
1         235       8               24               16.9       ERR129096
509       565       6               26               1.0        ERR129187
575       805       8               26               7.1        ERR129187
464       721       2               27               15.0       ERR124314
1         235       8               28               16.9       ERR069686
1         235       8               30               16.9       ERR069688
1         100       6               31               0.5        ERR069685
467       870       8               31               12.5       ERR069685
1         235       8               32               16.9       ERR124307
759       815       6               43               4.6        ERR069843
759       815       6               45               4.2        ERR068014
1         235       8               47               16.9       ERR129204
759       815       6               48               4.2        ERR129094
1         235       8               50               16.9       ERR067996
669       870       8               51               35.6       ERR129052
759       815       6               53               4.2        ERR069792
464       721       2               56               14.7       ERR129044
759       815       6               63               4.2        ERR068031
1         235       8               70               16.9       ERR065343
759       815       6               75               4.2        ERR065354
464       721       2               76               15.0       ERR069787
1         235       8               78               16.9       ERR067995
464       721       2               81               15.0       ERR069744
759       815       6               85               4.6        ERR065973
759       815       6               88               4.2        ERR069737
1         235       8               91               16.9       ERR124248
759       815       6               92               4.2        ERR129050
759       815       6               95               4.2        ERR129206
1         235       8               98               16.9       ERR065338
669       870       8               100              35.6       ERR124219
759       815       6               109              4.6        ERR068003
759       815       6               110              4.2        ERR129181
759       815       6               113              4.6        ERR068035
1         100       6               114              0.3        ERR069798
450       870       8               114              11.3       ERR069798
759       815       6               116              4.2        ERR129045
1         100       6               122              0.3        ERR065971
450       870       8               122              11.3       ERR065971
1         235       8               124              16.9       ERR069767
394       400       8               134              0.2        ERR129168
415       870       8               134              4.5        ERR129168
759       815       6               138              4.2        ERR069692
759       815       6               140              4.2        ERR069723
560       724       2               144              16.6       ERR069742
759       815       6               151              4.6        ERR129062
1         235       8               156              16.9       ERR124260
759       815       6               157              4.2        ERR065299
1         235       8               160              16.9       ERR069778
464       721       2               162              15.0       ERR129128
759       815       6               166              4.6        ERR069791
658       870       6               167              6.8        ERR069807
1         100       6               168              0.3        ERR129172
450       870       8               168              11.3       ERR129172
1         235       8               172              16.9       ERR129156
759       815       6               173              4.6        ERR068036
759       815       6               174              4.2        ERR069697
1         235       8               181              14.1       ERR124252
749       805       6               181              4.4        ERR124252
1         235       8               185              16.9       ERR069836
759       815       6               187              4.6        ERR065314
464       721       2               193              15.0       ERR069763
476       502       8               196              15.1       ERR069739
503       537       6               196              0.2        ERR069739
538       662       3               196              20.2       ERR069739
663       721       8               196              4.6        ERR069739
1         235       8               199              16.9       ERR067965
1         100       6               200              0.3        ERR065969
450       870       8               200              11.3       ERR065969
759       815       6               201              4.6        ERR069842
759       815       6               202              4.2        ERR069810
1         235       8               203              16.9       ERR124318
560       724       2               204              16.6       ERR065352
1         100       6               209              0.3        ERR069693
450       870       8               209              11.3       ERR069693
759       815       6               212              4.6        ERR129078
464       721       2               213              15.0       ERR069747
759       815       6               218              4.6        ERR069699
759       815       6               219              4.6        ERR069793
759       815       6               222              4.6        ERR067990
464       721       2               224              15.0       ERR124303
509       565       6               226              1.4        ERR069758
575       805       8               226              8.1        ERR069758
1         100       6               230              0.5        ERR069779
467       870       8               230              12.5       ERR069779
1         235       8               243              16.9       ERR069783
476       502       8               244              15.1       ERR069695
503       537       6               244              0.2        ERR069695
538       662       3               244              20.2       ERR069695
663       721       8               244              4.6        ERR069695
759       815       6               247              4.6        ERR069762
464       721       2               251              15.0       ERR065963
759       815       6               254              4.6        ERR067999
1         235       8               255              16.9       ERR067987
509       565       6               257              1.0        ERR129047
575       805       8               257              7.1        ERR129047
759       815       6               262              4.2        ERR129095
464       721       2               263              14.7       ERR129194
669       870       8               264              35.6       ERR129171
