3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         380       3               2                0.8        ERR069700
1         380       3               4                0.8        ERR067966
1         380       3               8                0.8        ERR067969
1         380       3               10               0.8        ERR124314
381       536       2               11               14.8       ERR065287
1         258       3               13               2.0        ERR069729
1         258       3               19               2.0        ERR129207
1         258       3               21               2.0        ERR065343
1         380       3               26               0.8        ERR069744
381       536       2               36               14.8       ERR124220
1         258       3               37               2.0        ERR069772
1         380       3               48               0.8        ERR129128
381       536       2               50               14.8       ERR129034
381       536       2               51               14.8       ERR065315
1         258       3               58               3.4        ERR069739
1         380       2               63               0.8        ERR124303
1         380       2               73               0.8        ERR065963
