7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
365       429       3               1                4.4        ERR069738
365       429       3               2                4.4        ERR129065
365       375       1               3                3.4        ERR069700
365       429       3               4                4.4        ERR124247
365       429       3               6                4.4        ERR129179
365       429       3               7                4.4        ERR069709
365       429       3               9                4.4        ERR068037
365       429       3               10               4.4        ERR124241
365       429       3               12               4.4        ERR124293
365       429       3               13               4.4        ERR069773
365       375       1               14               3.4        ERR067966
365       429       3               20               4.4        ERR069764
365       375       1               22               3.4        ERR067969
365       429       3               23               4.4        ERR069703
1         85        1               25               1.8        ERR065325
365       429       3               27               4.4        ERR129087
1         85        1               29               1.8        ERR065960
365       429       3               33               4.4        ERR069826
365       429       3               36               4.4        ERR129096
365       429       3               37               4.4        ERR129107
365       429       3               39               4.4        ERR065302
365       429       3               40               4.4        ERR129187
365       375       1               41               3.4        ERR124314
365       429       3               42               4.4        ERR069686
365       429       3               43               4.4        ERR069824
365       429       3               47               4.4        ERR069688
365       429       3               48               4.4        ERR124307
365       429       3               49               4.4        ERR067962
365       429       3               51               4.4        ERR124287
365       429       3               58               4.4        ERR129155
365       429       3               59               4.4        ERR129148
365       429       3               60               4.4        ERR129040
365       429       3               62               4.4        ERR129146
136       160       4               63               0.5        ERR129102
365       387       4               63               0.7        ERR129102
473       477       4               63               5.1        ERR129102
365       429       3               64               4.4        ERR069729
365       429       3               72               4.4        ERR124310
365       429       3               75               4.4        ERR068014
365       429       3               78               4.4        ERR129204
365       429       3               79               4.4        ERR129094
365       429       3               82               4.4        ERR068005
365       429       3               83               4.4        ERR069749
365       429       3               85               4.4        ERR067996
365       429       3               87               4.4        ERR069792
365       429       3               90               4.4        ERR124277
365       429       3               92               4.4        ERR065353
365       429       3               93               4.4        ERR129074
365       429       3               95               4.4        ERR065953
365       429       3               96               4.4        ERR129076
365       429       3               100              4.4        ERR068031
365       453       3               101              4.2        ERR129055
365       429       3               102              4.4        ERR069780
365       429       3               105              4.4        ERR068027
365       429       3               106              4.4        ERR069710
365       429       3               108              4.4        ERR065300
365       429       3               109              4.4        ERR065343
365       429       3               110              4.4        ERR069802
365       429       3               111              4.4        ERR129027
365       429       3               113              4.4        ERR129048
365       429       3               117              4.4        ERR068016
365       429       3               118              4.4        ERR065324
365       429       3               123              4.4        ERR065354
365       375       1               124              3.4        ERR069787
365       429       3               126              4.4        ERR129066
365       429       3               128              4.4        ERR065329
365       429       3               130              4.4        ERR129200
365       429       3               131              4.4        ERR067995
365       429       3               133              4.4        ERR129106
365       375       1               136              3.4        ERR069744
365       429       3               140              4.4        ERR068019
365       429       3               141              4.4        ERR129099
365       429       3               144              4.4        ERR069820
365       429       3               146              4.4        ERR129116
365       429       3               147              4.4        ERR124250
365       429       3               149              4.4        ERR065309
365       375       1               150              3.4        ERR069825
