2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
747       764       1               14               1.6        ERR129212
747       764       1               92               1.6        ERR069748
747       764       1               114              1.6        ERR069689
747       764       1               121              1.6        ERR069785
747       764       1               165              1.6        ERR129180
747       764       1               270              1.6        ERR068006
747       764       1               282              1.6        ERR069832
747       764       1               303              1.6        ERR069716
747       764       1               311              1.6        ERR069750
747       764       1               361              1.6        ERR069701
747       764       1               477              1.6        ERR067983
747       764       1               496              1.6        ERR067989
1042      1073      1               549              2.5        ERR069840
747       764       1               556              1.6        ERR069797
747       764       1               578              1.6        ERR069821
