17 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         98        5               5                14.1       ERR124247
632       810       4               23               25.8       ERR124319
811       815       5               23               2.1        ERR124319
880       946       5               23               7.5        ERR124319
947       1098      4               23               17.0       ERR124319
1088      1098      1               94               3.8        ERR068014
1088      1098      1               101              3.8        ERR129094
527       1098      3               107              26.0       ERR069785
690       706       2               122              5.3        ERR124311
779       805       2               122              26.2       ERR124311
806       842       5               122              25.6       ERR124311
632       810       4               131              25.8       ERR124288
811       815       5               131              2.1        ERR124288
880       946       5               131              7.5        ERR124288
947       1098      4               131              17.0       ERR124288
1         98        5               176              22.8       ERR069820
615       623       4               176              5.1        ERR069820
714       778       5               176              42.6       ERR069820
779       902       2               176              38.0       ERR069820
1088      1098      1               205              3.8        ERR129206
690       706       2               273              5.3        ERR129057
779       805       2               273              26.2       ERR129057
806       842       5               273              25.6       ERR129057
1         98        5               318              14.1       ERR129162
671       810       4               361              26.1       ERR124294
811       815       5               361              2.1        ERR124294
880       946       5               361              7.8        ERR124294
947       1098      4               361              17.6       ERR124294
1         113       4               368              17.2       ERR124285
690       706       2               368              6.5        ERR124285
1         374       4               378              17.7       ERR069743
551       623       5               378              14.1       ERR069743
913       964       2               378              4.4        ERR069743
690       706       2               423              5.3        ERR065290
779       805       2               423              26.2       ERR065290
806       842       5               423              25.6       ERR065290
1         98        5               436              14.1       ERR065958
690       706       2               446              5.3        ERR129135
779       805       2               446              26.2       ERR129135
806       842       5               446              25.6       ERR129135
1         98        5               484              22.8       ERR129084
615       623       4               484              5.1        ERR129084
714       778       5               484              42.6       ERR129084
779       902       2               484              38.0       ERR129084
527       1098      3               493              26.0       ERR069797
527       1098      3               512              26.0       ERR069821
632       815       4               520              26.8       ERR124297
880       946       5               520              7.5        ERR124297
947       1098      4               520              17.0       ERR124297
1088      1098      1               536              3.8        ERR129095
632       815       4               537              26.8       ERR124286
880       946       5               537              7.5        ERR124286
947       1098      4               537              17.0       ERR124286
