4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
403       609       1               4                16.3       ERR065974
403       538       1               26               7.1        ERR069773
403       609       1               66               16.3       ERR065341
403       609       1               72               16.3       ERR129130
403       538       1               78               7.1        ERR065302
521       622       1               99               13.6       ERR068025
521       622       1               102              13.6       ERR069811
403       538       1               117              7.1        ERR129040
521       622       1               125              13.6       ERR129152
521       622       1               138              13.6       ERR124310
408       538       1               175              7.4        ERR129044
521       622       1               197              13.6       ERR065327
521       622       1               219              13.6       ERR129048
394       609       1               222              15.7       ERR065965
521       622       1               241              13.6       ERR129039
394       1259      1               247              9.8        ERR067993
521       622       1               275              13.6       ERR065309
521       622       1               283              13.6       ERR124232
394       538       1               291              6.7        ERR068039
331       1259      3               298              0.8        ERR068041
521       622       1               318              13.6       ERR067994
521       622       1               328              13.6       ERR124305
521       622       1               353              13.6       ERR129111
394       609       1               358              15.7       ERR124278
521       622       1               419              13.6       ERR124253
394       1259      1               422              9.8        ERR069803
521       622       1               427              13.6       ERR124254
521       622       1               432              13.6       ERR065298
182       186       4               471              1.2        ERR129062
273       324       4               471              4.3        ERR129062
463       575       3               471              0.3        ERR129062
521       622       1               472              13.6       ERR129203
521       622       1               475              13.6       ERR065316
521       622       1               477              13.6       ERR124217
394       538       1               490              6.7        ERR129124
521       622       1               494              13.6       ERR124266
394       609       1               560              15.7       ERR065289
394       538       1               568              6.7        ERR065321
521       622       1               571              13.6       ERR124264
521       622       1               601              13.6       ERR067997
394       1259      1               613              9.8        ERR069841
521       622       1               624              13.6       ERR069766
521       622       1               655              13.6       ERR129169
394       609       1               668              15.7       ERR065296
521       622       1               724              13.6       ERR124317
394       538       1               726              6.7        ERR129188
394       538       1               731              6.7        ERR129056
394       538       1               737              6.7        ERR069775
521       622       1               757              13.6       ERR069757
521       622       1               794              13.6       ERR129145
408       538       1               830              7.4        ERR129194
