8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1132      1188      2               1                5.2        ERR069738
1850      1906      3               3                5.8        ERR129065
2297      2334      2               3                5.9        ERR129065
629       1894      4               5                4.5        ERR069700
835       1050      4               7                6.3        ERR124222
1804      1894      3               8                8.0        ERR065305
982       2492      3               9                2.8        ERR069786
982       2492      3               10               2.1        ERR129179
982       2492      3               11               3.1        ERR129176
955       1237      2               12               4.0        ERR069709
1132      1188      2               15               5.2        ERR068037
1804      1894      3               16               7.4        ERR069814
982       2492      3               17               2.1        ERR124241
1804      1894      3               18               7.8        ERR069795
982       2492      3               19               2.1        ERR124293
967       1237      2               20               5.7        ERR069735
629       1894      4               22               4.5        ERR067966
1850      1906      3               23               5.8        ERR129029
2297      2334      2               23               5.9        ERR129029
982       2492      3               28               2.8        ERR124319
955       1237      2               29               4.0        ERR068001
982       2492      3               30               3.1        ERR129117
1804      1894      3               32               7.4        ERR068007
1804      1894      3               33               8.0        ERR068008
629       1894      4               34               4.5        ERR067969
982       2492      3               35               2.1        ERR069703
1132      1188      2               37               5.1        ERR065325
982       2492      3               39               2.1        ERR129087
967       1237      2               40               5.7        ERR069819
1804      1894      3               41               8.0        ERR129129
1132      1188      2               42               5.1        ERR065960
1804      1894      3               43               8.0        ERR069796
982       2492      3               46               2.8        ERR124244
835       1050      4               47               6.3        ERR129075
1088      1237      2               49               8.1        ERR069826
1804      1894      3               51               8.0        ERR069771
1097      1237      2               52               10.2       ERR069706
1804      1894      3               53               7.8        ERR065970
1132      1188      2               55               5.2        ERR129096
1132      1188      2               56               5.2        ERR129107
697       1176      2               59               3.9        ERR129187
629       1894      4               60               4.5        ERR124314
1132      1188      2               61               5.2        ERR069686
1171      1237      2               62               5.3        ERR069824
1804      1894      3               64               8.0        ERR065972
1132      1188      2               66               5.2        ERR069688
982       2492      3               67               2.8        ERR069685
1132      1188      2               68               5.2        ERR124307
982       2492      3               69               2.1        ERR067962
1804      1894      3               70               7.4        ERR124257
1850      1906      3               73               6.0        ERR124287
2297      2334      2               73               6.0        ERR124287
1804      1894      3               78               8.0        ERR129063
1804      1894      3               81               8.0        ERR065287
982       2492      3               82               2.4        ERR129213
1132      1188      2               83               5.2        ERR129155
982       2492      3               84               2.8        ERR129042
982       2492      3               85               2.1        ERR129148
1850      1906      3               88               6.0        ERR129146
2297      2334      2               88               6.0        ERR129146
115       403       5               89               9.4        ERR129102
982       2315      4               89               4.2        ERR129102
1171      1237      2               90               5.3        ERR069729
835       1050      4               93               6.3        ERR069843
1804      1894      3               94               8.0        ERR124229
1804      1894      3               98               8.0        ERR129149
1804      1894      3               100              8.0        ERR069833
697       1176      2               101              3.1        ERR124310
1804      1894      3               104              8.0        ERR129140
1804      1894      3               105              8.0        ERR069831
629       1237      2               106              3.7        ERR068014
1804      1894      3               107              7.8        ERR124315
982       2492      3               108              2.8        ERR124255
982       2492      3               110              2.8        ERR124235
1132      1188      2               112              5.2        ERR129204
629       1237      2               113              3.7        ERR129094
1804      1894      3               115              7.8        ERR069751
1153      1849      4               116              2.9        ERR068005
2009      2021      4               116              1.6        ERR068005
982       2492      3               117              2.1        ERR069749
1132      1188      2               119              5.2        ERR067996
1850      1906      3               120              5.8        ERR129052
2297      2334      2               120              5.9        ERR129052
1804      1894      3               121              8.0        ERR069785
1153      1237      2               122              7.4        ERR069792
1804      1894      3               124              8.0        ERR069687
982       2492      3               125              2.1        ERR124277
786       1050      4               126              0.0        ERR124228
955       1237      2               128              4.0        ERR065353
982       2492      3               129              2.1        ERR129074
1804      1894      3               130              8.0        ERR069817
1850      1906      3               132              5.8        ERR129076
2297      2334      2               132              5.9        ERR129076
982       2492      3               137              3.1        ERR129157
967       1237      2               138              4.8        ERR124311
1153      1237      2               140              7.4        ERR068031
1850      1906      3               143              6.0        ERR129055
2297      2334      2               143              6.0        ERR129055
1088      1237      2               144              8.1        ERR069780
1804      1894      3               147              8.0        ERR129207
982       2492      3               148              2.8        ERR124288
1132      1188      2               150              4.9        ERR124218
1850      1906      3               151              5.6        ERR068027
2297      2334      5               151              8.3        ERR068027
955       1237      2               152              4.0        ERR069710
1804      1894      3               154              8.0        ERR129160
982       2492      3               155              2.1        ERR065300
1804      1894      3               156              7.4        ERR069789
1132      1188      2               157              5.2        ERR065343
1132      1188      2               158              5.2        ERR069802
1804      1894      4               159              5.1        ERR129027
1804      1894      3               160              8.0        ERR129170
697       1176      2               161              3.1        ERR129048
1804      1894      3               164              8.0        ERR068044
1081      1237      2               166              5.6        ERR068016
982       2492      3               167              2.1        ERR065324
1804      1894      3               168              8.0        ERR129112
1153      1237      2               174              7.4        ERR065354
629       1894      4               175              4.5        ERR069787
1804      1894      3               176              8.0        ERR068017
1081      1237      2               177              5.6        ERR129066
982       2492      3               179              2.1        ERR065329
1804      1894      3               180              8.0        ERR124269
982       2492      3               181              2.1        ERR129200
1132      1188      2               182              5.2        ERR067995
982       2492      3               186              2.8        ERR069708
1850      1906      3               187              5.6        ERR129106
2297      2334      5               187              8.3        ERR129106
1804      1894      3               188              8.0        ERR069717
1804      1894      3               189              8.0        ERR067974
629       1894      4               190              4.5        ERR069744
1804      1894      3               192              8.0        ERR129108
1804      1894      3               194              7.8        ERR069711
982       2492      3               195              2.1        ERR068019
982       2492      3               196              2.1        ERR129099
1804      1894      3               197              8.0        ERR129059
786       1050      4               199              0.0        ERR067961
2009      2021      4               200              0.8        ERR069820
1850      1906      3               202              5.6        ERR129116
2297      2334      5               202              8.3        ERR129116
982       2492      3               203              2.1        ERR124250
835       1050      4               205              6.3        ERR065973
697       1176      2               206              3.1        ERR065309
629       1894      4               209              4.5        ERR069825
1132      1188      2               210              5.1        ERR069737
982       2492      3               211              2.1        ERR124316
1081      1237      2               212              5.6        ERR065304
1804      1894      3               217              7.8        ERR067960
1804      1894      3               218              7.6        ERR068050
955       1237      2               220              4.0        ERR068004
1804      1894      3               221              8.0        ERR129032
1132      1188      2               222              5.2        ERR124248
982       2492      3               224              2.1        ERR129086
1804      1894      3               225              8.0        ERR065317
982       2492      3               226              2.1        ERR069834
835       1050      4               227              6.3        ERR069720
1132      1188      2               228              5.1        ERR129050
1850      1906      3               230              6.0        ERR069830
2297      2334      2               230              6.0        ERR069830
1804      1894      3               231              8.0        ERR069774
629       1237      2               232              3.7        ERR129206
1132      1188      2               237              5.2        ERR129147
1804      1894      3               238              8.0        ERR069829
982       2492      3               241              2.1        ERR069726
