2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1869      2003      4               7                0.5        ERR124222
1869      2003      4               47               0.5        ERR129075
1869      2003      4               52               0.5        ERR069706
1869      2003      4               93               0.5        ERR069843
1869      2003      4               108              0.5        ERR124255
1869      2003      4               205              0.5        ERR065973
1869      2003      4               227              0.5        ERR069720
1869      2003      4               263              0.5        ERR068003
1869      2003      4               271              0.5        ERR068035
1928      2003      4               339              1.5        ERR069742
1869      2003      4               351              0.5        ERR129062
1869      2003      4               367              0.5        ERR124233
1928      2003      4               374              1.5        ERR065294
1869      2003      4               384              0.5        ERR069791
1869      2003      4               404              0.5        ERR068036
1869      2003      4               435              0.5        ERR065314
1869      2003      4               466              0.5        ERR069842
1928      2003      4               472              1.5        ERR065352
1869      2003      4               490              0.5        ERR129036
1869      2003      4               497              0.5        ERR129078
1445      1459      4               503              2.1        ERR129110
1869      2003      4               506              0.5        ERR069699
1869      2003      4               508              0.5        ERR069793
1869      2003      4               518              0.5        ERR129031
1869      2003      4               519              0.5        ERR129049
1869      2003      4               522              0.5        ERR067990
1869      2003      4               589              0.5        ERR067999
1869      2003      4               596              0.5        ERR129193
