6 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
463       544       4               1                10.3       ERR069738
267       285       1               2                2.1        ERR065974
524       544       2               5                1.6        ERR069700
53        98        2               9                0.3        ERR069786
524       544       2               9                1.6        ERR069786
463       544       4               10               10.3       ERR129179
53        98        2               11               0.3        ERR129176
524       544       2               11               1.6        ERR129176
463       544       4               12               9.6        ERR069709
463       544       4               17               10.3       ERR124241
463       544       4               19               10.3       ERR124293
524       544       2               22               1.6        ERR067966
524       544       2               24               1.6        ERR129105
524       544       2               26               1.6        ERR129196
181       211       2               27               3.3        ERR069823
53        98        2               28               0.3        ERR124319
524       544       2               28               1.6        ERR124319
463       544       4               29               9.6        ERR068001
53        98        2               30               0.3        ERR129117
524       544       2               30               1.6        ERR129117
463       544       4               31               10.3       ERR069764
524       544       2               34               1.6        ERR067969
463       544       4               35               10.3       ERR069703
524       544       2               36               1.6        ERR129195
463       544       4               37               10.3       ERR065325
181       211       2               38               3.3        ERR124256
463       544       4               39               10.3       ERR129087
463       544       4               42               10.3       ERR065960
181       211       2               45               3.3        ERR069712
267       285       1               50               2.1        ERR065341
267       285       1               54               2.1        ERR129130
463       544       4               55               10.3       ERR129096
181       211       2               57               3.3        ERR069809
524       544       2               60               1.6        ERR124314
181       211       2               63               3.3        ERR068048
181       211       2               65               3.3        ERR129164
53        98        2               67               0.3        ERR069685
524       544       2               67               1.6        ERR069685
463       544       4               68               10.3       ERR124307
463       544       4               69               10.3       ERR067962
524       544       2               72               1.6        ERR065301
53        98        2               82               0.3        ERR129213
524       544       2               82               1.6        ERR129213
53        98        2               84               0.3        ERR129042
524       544       2               84               1.6        ERR129042
463       544       4               85               10.3       ERR129148
181       211       2               87               3.3        ERR069835
181       211       2               95               3.3        ERR129088
181       211       2               97               3.3        ERR065350
463       544       4               106              10.3       ERR068014
524       544       2               109              1.6        ERR065342
53        98        2               110              0.3        ERR124235
524       544       2               110              1.6        ERR124235
463       544       4               112              10.3       ERR129204
463       544       4               113              10.3       ERR129094
463       544       4               117              10.3       ERR069749
