6 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
735       750       4               5                4.0        ERR069700
633       679       4               10               1.5        ERR129179
633       679       4               17               1.5        ERR124241
633       679       4               19               1.5        ERR124293
735       750       4               22               4.0        ERR067966
735       750       4               34               4.0        ERR067969
633       679       4               35               1.5        ERR069703
633       679       4               37               1.5        ERR065325
633       679       4               39               1.4        ERR129087
633       679       4               42               1.5        ERR065960
735       787       4               46               3.0        ERR124244
735       750       4               60               4.0        ERR124314
735       793       4               67               4.5        ERR069685
811       838       2               67               1.8        ERR069685
633       679       4               69               1.5        ERR067962
735       793       4               80               4.5        ERR129028
811       838       2               80               1.8        ERR129028
633       679       4               85               1.5        ERR129148
735       787       4               89               3.1        ERR129102
735       787       4               108              3.0        ERR124255
735       793       4               116              4.5        ERR068005
811       838       2               116              1.8        ERR068005
633       679       4               117              1.5        ERR069749
633       679       4               125              1.5        ERR124277
633       637       2               126              0.2        ERR124228
638       679       4               126              1.1        ERR124228
633       679       4               129              1.5        ERR129074
633       679       4               155              1.5        ERR065300
633       679       4               167              1.5        ERR065324
735       793       4               173              4.5        ERR129083
811       838       2               173              1.8        ERR129083
735       750       4               175              4.0        ERR069787
633       679       4               179              1.5        ERR065329
633       679       4               181              1.5        ERR129200
735       750       4               190              4.0        ERR069744
633       679       4               195              1.5        ERR068019
633       679       4               196              1.5        ERR129099
633       679       4               199              2.0        ERR067961
735       793       4               200              4.5        ERR069820
811       838       2               200              1.8        ERR069820
735       793       4               201              4.5        ERR129216
811       838       2               201              1.8        ERR129216
633       679       4               203              1.6        ERR124250
735       750       4               209              4.0        ERR069825
633       679       4               210              1.5        ERR069737
633       679       4               211              1.5        ERR124316
633       679       4               224              1.5        ERR129086
633       679       4               226              1.5        ERR069834
633       679       4               228              1.5        ERR129050
633       679       4               241              1.5        ERR069726
633       679       4               258              1.5        ERR129143
633       679       4               259              1.5        ERR124299
633       679       4               262              1.5        ERR068002
762       1284      3               265              14.8       ERR129181
735       793       4               272              4.5        ERR069798
811       838       2               272              1.8        ERR069798
633       679       4               277              1.5        ERR124236
633       679       4               284              2.0        ERR124292
633       679       4               293              2.0        ERR124312
735       793       4               294              4.5        ERR065971
811       838       2               294              1.8        ERR065971
735       793       4               322              4.5        ERR129168
811       838       2               322              1.8        ERR129168
735       793       4               331              4.5        ERR069759
811       838       2               331              1.8        ERR069759
633       679       4               339              1.4        ERR069742
633       679       4               340              2.0        ERR069718
633       679       4               341              2.0        ERR124224
735       793       4               349              4.5        ERR069741
811       838       2               349              1.8        ERR069741
735       793       4               350              4.5        ERR129136
811       838       2               350              1.8        ERR129136
633       679       4               365              1.5        ERR065299
633       679       4               370              1.5        ERR068029
633       679       4               372              1.5        ERR124279
633       679       4               374              1.4        ERR065294
735       750       4               378              4.0        ERR129128
633       679       4               379              1.5        ERR129163
633       679       4               387              1.5        ERR129134
633       679       4               389              1.5        ERR065351
735       793       4               394              4.5        ERR129172
811       838       2               394              1.8        ERR129172
633       679       4               402              1.5        ERR067988
735       787       4               405              3.1        ERR129071
633       679       4               406              1.5        ERR129035
633       679       4               413              2.0        ERR124243
1027      1284      4               428              26.5       ERR129082
633       679       4               436              1.5        ERR124301
633       637       2               439              0.2        ERR124276
638       679       4               439              1.1        ERR124276
633       637       2               443              0.2        ERR129067
638       679       4               443              1.1        ERR129067
633       679       4               446              1.5        ERR069728
735       750       4               450              4.0        ERR069763
735       793       4               452              4.5        ERR129202
811       838       2               452              1.8        ERR129202
633       679       4               453              1.5        ERR124290
735       793       4               465              4.5        ERR065969
811       838       2               465              1.8        ERR065969
633       679       4               472              1.4        ERR065352
735       793       4               486              4.5        ERR129138
811       838       2               486              1.8        ERR129138
735       750       4               499              4.0        ERR069747
735       793       4               503              3.4        ERR129110
811       838       2               503              1.3        ERR129110
633       679       4               509              1.5        ERR129119
633       679       4               511              1.5        ERR124273
735       750       4               526              4.0        ERR124303
633       679       4               529              1.5        ERR129173
735       793       4               539              4.5        ERR069779
811       838       2               539              1.8        ERR069779
735       793       4               546              4.5        ERR129084
811       838       2               546              1.8        ERR129084
633       637       2               547              0.2        ERR129073
638       679       4               547              1.1        ERR129073
633       679       4               554              1.5        ERR069733
735       793       4               560              4.5        ERR124238
811       838       2               560              1.8        ERR124238
633       679       4               565              1.5        ERR129104
735       793       4               567              4.5        ERR129103
811       838       2               567              1.8        ERR129103
633       679       4               569              1.5        ERR067963
633       679       4               574              1.5        ERR067970
633       679       4               579              1.5        ERR067992
735       750       4               582              4.0        ERR065963
633       679       4               584              1.5        ERR124275
633       679       4               599              1.5        ERR129089
735       793       4               604              4.5        ERR067979
811       838       2               604              1.8        ERR067979
633       679       4               609              1.5        ERR068033
735       793       4               616              4.5        ERR129030
811       838       2               616              1.8        ERR129030
