3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         8         2               9                0.1        ERR069786
366       386       3               9                0.3        ERR069786
201       248       3               12               0.9        ERR069709
201       248       3               29               0.9        ERR068001
201       248       3               31               0.9        ERR069764
156       248       3               37               1.1        ERR065325
156       248       3               42               1.1        ERR065960
201       248       3               59               0.9        ERR129187
1         8         2               67               0.1        ERR069685
366       386       3               67               0.3        ERR069685
201       248       3               80               0.9        ERR129028
201       248       3               106              0.9        ERR068014
201       248       3               113              0.9        ERR129094
201       248       3               116              0.9        ERR068005
201       248       3               122              0.9        ERR069792
201       248       3               128              0.9        ERR065353
201       248       3               140              0.9        ERR068031
156       248       3               150              1.1        ERR124218
201       248       3               152              0.9        ERR069710
201       248       3               159              0.9        ERR129027
201       248       3               166              0.9        ERR068016
201       248       3               173              0.9        ERR129083
201       248       3               174              0.9        ERR065354
201       248       3               177              0.9        ERR129066
201       248       3               201              0.9        ERR129216
201       248       3               212              0.9        ERR065304
201       248       3               220              0.9        ERR068004
156       248       3               228              1.1        ERR129050
201       248       3               232              0.9        ERR129206
201       248       3               256              0.9        ERR069734
201       248       3               260              0.9        ERR129092
201       248       3               263              0.9        ERR068003
1         8         2               272              0.1        ERR069798
366       386       3               272              0.3        ERR069798
201       248       3               279              0.9        ERR065959
201       248       3               280              0.9        ERR129045
1         8         2               294              0.1        ERR065971
366       386       3               294              0.3        ERR065971
1         8         2               322              0.1        ERR129168
366       386       3               322              0.3        ERR129168
201       248       3               329              0.9        ERR069692
201       248       3               331              0.9        ERR069759
201       248       3               332              0.9        ERR069723
201       248       3               343              0.9        ERR069827
201       248       3               349              0.9        ERR069741
201       248       3               350              0.9        ERR129136
201       248       3               356              0.9        ERR067991
156       248       3               365              1.1        ERR065299
1         8         2               394              0.1        ERR129172
366       386       3               394              0.3        ERR129172
201       248       3               407              0.9        ERR069697
201       248       3               411              0.9        ERR129038
201       248       3               414              0.9        ERR067975
156       248       3               434              1.1        ERR124258
1         8         2               445              0.1        ERR068030
366       386       3               445              0.3        ERR068030
201       248       3               452              0.9        ERR129202
1         8         2               465              0.1        ERR065969
366       386       3               465              0.3        ERR065969
201       248       3               468              0.9        ERR069810
201       248       3               476              0.9        ERR069788
201       248       3               478              0.9        ERR069784
1         8         2               482              0.1        ERR069693
366       386       3               482              0.3        ERR069693
201       248       3               486              0.9        ERR129138
201       248       3               513              0.9        ERR068043
201       248       3               525              0.9        ERR068009
1         8         2               539              0.1        ERR069779
366       386       3               539              0.3        ERR069779
156       248       3               545              1.1        ERR124306
201       248       3               567              0.9        ERR129103
201       248       3               570              0.9        ERR129115
201       248       3               572              0.9        ERR124230
201       248       3               600              0.9        ERR129047
156       248       3               602              1.1        ERR065312
201       248       3               604              0.9        ERR067979
201       248       3               605              0.9        ERR129095
201       248       3               616              0.9        ERR129030
