9 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         27        5               2                1.8        ERR065974
508       592       2               2                3.5        ERR065974
1         268       3               5                2.2        ERR069700
1         268       3               8                2.2        ERR065305
508       592       2               9                4.2        ERR069786
285       319       4               10               0.9        ERR129179
285       319       4               12               1.2        ERR069709
1         87        5               16               0.2        ERR069814
285       319       4               17               0.9        ERR124241
1         27        5               18               1.8        ERR069795
508       592       2               18               3.5        ERR069795
285       319       4               19               0.9        ERR124293
1         268       3               20               2.2        ERR069735
1         268       3               21               2.2        ERR069773
1         268       3               22               2.2        ERR067966
552       804       6               24               0.6        ERR129105
1         268       3               25               2.2        ERR124226
508       592       2               26               4.2        ERR129196
1         87        5               27               1.6        ERR069823
285       319       4               29               1.2        ERR068001
1         87        5               32               0.2        ERR068007
1         268       3               33               2.2        ERR068008
1         268       3               34               2.2        ERR067969
285       319       4               35               0.9        ERR069703
552       804       6               36               0.6        ERR129195
285       319       4               39               0.9        ERR129087
1         268       3               41               2.2        ERR129129
1         268       3               43               2.2        ERR069796
1         27        5               50               1.8        ERR065341
508       592       2               50               3.5        ERR065341
1         268       3               51               2.2        ERR069771
1         27        5               53               1.8        ERR065970
508       592       2               53               3.5        ERR065970
1         27        5               54               1.8        ERR129130
508       592       2               54               3.5        ERR129130
1         268       3               58               2.2        ERR065302
1         268       3               59               2.2        ERR129187
1         268       3               60               2.2        ERR124314
1         268       3               64               2.2        ERR065972
1         87        5               65               0.2        ERR129164
285       319       4               69               0.9        ERR067962
1         87        5               70               0.2        ERR124257
552       804       6               72               0.6        ERR065301
1         87        5               75               1.6        ERR067964
1         268       3               78               2.2        ERR129063
1         268       3               79               2.2        ERR065332
285       319       4               80               0.9        ERR129028
1         268       3               81               2.2        ERR065287
285       319       4               85               0.9        ERR129148
1         268       3               86               2.2        ERR129040
1         87        5               87               1.6        ERR069835
1         268       3               94               2.2        ERR124229
1         87        5               95               0.2        ERR129088
1         268       3               97               2.2        ERR129149
1         268       3               99               2.2        ERR069833
1         268       3               103              2.2        ERR129140
1         268       3               104              2.2        ERR069831
285       319       4               105              1.2        ERR068014
1         268       3               106              2.2        ERR124315
552       804       6               108              0.6        ERR065342
285       319       4               112              1.2        ERR129094
1         27        5               114              1.8        ERR069751
508       592       2               114              3.5        ERR069751
1         23        5               115              2.2        ERR068005
508       592       2               115              3.0        ERR068005
285       319       4               116              0.9        ERR069749
1         87        5               117              0.2        ERR067981
552       804       6               120              0.6        ERR069785
1         268       3               123              2.2        ERR069687
285       319       4               124              0.9        ERR124277
285       319       4               127              1.2        ERR065353
285       319       4               128              0.9        ERR129074
1         268       3               129              2.2        ERR069817
285       319       4               130              1.2        ERR065953
1         27        5               131              1.8        ERR129076
508       592       2               131              3.5        ERR129076
1         268       3               133              2.2        ERR069725
1         87        5               138              1.6        ERR069746
1         268       3               146              2.2        ERR129207
1         268       3               148              2.2        ERR129026
285       319       4               151              1.2        ERR069710
1         268       3               153              2.2        ERR129160
285       319       4               154              0.9        ERR065300
1         87        5               155              0.2        ERR069789
285       319       4               158              1.2        ERR129027
1         268       3               159              2.2        ERR129170
1         27        5               162              1.8        ERR065965
508       592       2               162              3.5        ERR065965
1         268       3               163              2.2        ERR068044
1         27        5               165              2.1        ERR068016
508       592       2               165              4.0        ERR068016
285       319       4               166              0.9        ERR065324
1         268       3               167              2.2        ERR129112
1         87        5               168              0.2        ERR129158
1         268       3               169              2.2        ERR069698
1         87        5               170              1.6        ERR069812
285       319       4               172              0.9        ERR129083
1         268       3               174              2.2        ERR069787
1         268       3               175              2.2        ERR068017
1         27        5               176              2.1        ERR129066
508       592       2               176              4.0        ERR129066
285       319       4               178              0.9        ERR065329
1         268       3               179              2.2        ERR124269
285       319       4               180              0.9        ERR129200
1         87        5               182              0.2        ERR068012
552       804       6               183              0.6        ERR124274
1         268       3               187              2.2        ERR069717
1         268       3               188              2.2        ERR067974
1         268       3               189              2.2        ERR069744
1         268       3               191              2.2        ERR129108
1         27        5               193              1.8        ERR069711
508       592       2               193              3.5        ERR069711
285       319       4               194              0.9        ERR068019
285       319       4               195              0.9        ERR129099
1         268       3               196              2.2        ERR129059
1         87        5               197              1.6        ERR065292
285       319       4               199              0.9        ERR069820
285       319       4               200              0.9        ERR129216
285       319       4               202              0.9        ERR124250
1         268       3               206              2.2        ERR124283
1         87        5               208              0.2        ERR069825
285       319       4               210              0.9        ERR124316
1         27        5               211              2.1        ERR065304
508       592       2               211              4.0        ERR065304
508       592       2               212              4.2        ERR129144
1         27        5               216              1.8        ERR067960
508       592       2               216              3.5        ERR067960
1         268       3               217              2.2        ERR068039
1         268       3               218              2.2        ERR068004
1         268       3               219              2.2        ERR129032
285       319       4               221              0.9        ERR129086
1         268       3               222              2.2        ERR065317
285       319       4               223              0.9        ERR069834
1         268       3               228              2.2        ERR069774
285       319       4               229              1.2        ERR129206
1         268       3               231              2.2        ERR124221
1         268       3               233              2.2        ERR068026
1         268       3               235              2.2        ERR069829
508       592       2               236              4.2        ERR129077
285       319       4               238              0.9        ERR069726
1         268       3               241              2.2        ERR065297
1         268       3               242              2.2        ERR129120
1         268       3               243              2.2        ERR129061
1         268       3               247              2.2        ERR069769
1         268       3               248              2.2        ERR065295
1         268       3               250              2.2        ERR129197
1         87        5               251              1.6        ERR065967
1         27        5               252              1.8        ERR124223
508       592       2               252              3.5        ERR124223
285       319       4               253              1.2        ERR069734
285       319       4               255              0.9        ERR129143
285       319       4               256              0.9        ERR124299
285       319       4               257              1.2        ERR129092
285       319       4               259              0.9        ERR068002
1         268       3               262              2.2        ERR129181
1         268       3               263              2.2        ERR069696
1         268       3               264              2.2        ERR129072
1         87        5               265              1.6        ERR065344
1         27        5               270              1.8        ERR124278
508       592       2               270              3.5        ERR124278
1         268       3               272              2.2        ERR067984
285       319       4               274              0.9        ERR124236
1         268       3               275              2.2        ERR068045
1         27        5               276              2.1        ERR065959
508       592       2               276              4.0        ERR065959
1         268       3               278              2.2        ERR069781
1         268       3               280              2.2        ERR065320
1         268       3               282              2.2        ERR129186
1         268       3               285              2.2        ERR069805
1         268       3               286              2.2        ERR124220
1         87        5               288              0.2        ERR068021
552       804       6               289              0.6        ERR067998
1         268       3               292              2.2        ERR129183
1         268       3               293              2.2        ERR068034
1         268       3               301              2.2        ERR129153
1         268       3               306              2.2        ERR124281
1         87        5               310              0.2        ERR069683
1         268       3               313              2.2        ERR069724
1         268       3               316              2.2        ERR124267
552       804       6               319              0.6        ERR124320
1         268       3               326              2.2        ERR124249
1         23        5               327              2.2        ERR069759
508       592       2               327              3.0        ERR069759
1         27        5               330              1.8        ERR065307
508       592       2               330              3.5        ERR065307
1         87        5               331              1.6        ERR065962
1         268       3               332              2.2        ERR069745
1         268       3               333              2.2        ERR129081
1         268       3               334              2.2        ERR129198
1         49        7               335              17.1       ERR069742
491       507       6               335              4.8        ERR069742
285       319       4               339              1.2        ERR069827
1         268       3               340              2.2        ERR129142
552       804       6               344              0.6        ERR067978
1         268       3               345              2.2        ERR069741
285       319       4               346              0.9        ERR129136
1         268       3               349              2.2        ERR068032
1         27        5               352              2.1        ERR067991
