3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
344       484       1               12               3.8        ERR069709
344       484       1               29               3.8        ERR068001
344       484       1               128              4.6        ERR065353
419       433       1               131              2.2        ERR065953
344       484       1               152              3.8        ERR069710
344       484       1               159              4.6        ERR129027
1         258       3               185              0.2        ERR067993
344       484       1               220              4.6        ERR068004
400       484       1               229              4.9        ERR129064
344       484       1               256              3.8        ERR069734
344       484       1               260              3.8        ERR129092
1         258       3               319              0.2        ERR069803
344       484       1               343              3.8        ERR069827
1         258       3               455              0.2        ERR069841
344       484       1               475              3.8        ERR069788
344       484       1               477              4.6        ERR069784
344       484       1               512              3.8        ERR068043
344       484       1               569              4.6        ERR129115
