10 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
165       202       2               12               1.5        ERR069709
659       709       4               21               9.0        ERR069773
659       709       4               58               9.0        ERR065302
148       177       4               67               2.3        ERR069685
659       709       4               86               9.0        ERR129040
165       202       2               116              1.7        ERR068005
1         57        2               122              2.2        ERR069792
125       202       3               126              6.0        ERR124228
148       177       4               127              2.6        ERR129044
165       202       2               128              1.5        ERR065353
165       202       2               131              1.5        ERR065953
1         57        2               140              2.2        ERR068031
165       202       2               152              1.5        ERR069710
165       202       2               159              1.7        ERR129027
125       202       3               166              4.0        ERR068016
1         57        2               174              2.2        ERR065354
125       188       3               177              4.9        ERR129066
125       202       3               199              6.0        ERR067961
125       188       3               212              4.9        ERR065304
659       709       4               219              9.0        ERR068039
165       202       2               220              1.5        ERR068004
165       202       2               256              1.5        ERR069734
165       202       2               260              1.5        ERR129092
547       1071      4               265              24.2       ERR129181
148       177       4               272              2.3        ERR069798
1         79        3               276              0.3        ERR069782
547       1071      4               276              25.9       ERR069782
125       188       3               279              4.9        ERR065959
125       202       3               284              6.0        ERR124292
148       202       3               293              4.8        ERR124312
148       177       4               294              2.3        ERR065971
148       177       4               322              2.4        ERR129168
1         79        3               327              0.3        ERR065957
547       1071      4               327              25.9       ERR065957
1         57        2               329              2.2        ERR069692
165       202       2               331              1.7        ERR069759
1         57        2               332              2.2        ERR069723
1         658       4               339              32.6       ERR069742
797       968       4               339              29.1       ERR069742
148       202       3               340              4.8        ERR069718
148       202       3               341              4.8        ERR124224
165       202       2               343              1.5        ERR069827
165       202       2               349              1.7        ERR069741
125       188       3               356              4.9        ERR067991
659       709       4               363              9.0        ERR129124
797       968       4               385              22.7       ERR124263
148       177       4               394              2.3        ERR129172
1         57        2               407              2.2        ERR069697
125       188       3               411              4.9        ERR129038
148       202       3               413              4.8        ERR124243
148       202       4               421              4.5        ERR129151
659       709       4               423              9.0        ERR065321
148       177       4               436              2.3        ERR124301
148       202       3               439              4.8        ERR124276
148       202       3               443              4.8        ERR129067
148       177       4               465              2.3        ERR065969
1         57        2               468              2.2        ERR069810
165       202       2               476              1.5        ERR069788
165       202       2               478              1.5        ERR069784
148       177       4               482              2.3        ERR069693
165       202       2               513              1.5        ERR068043
659       709       4               534              9.0        ERR129188
659       709       4               537              9.0        ERR129056
148       177       1               539              2.3        ERR069779
659       709       4               541              9.0        ERR069775
148       202       3               547              4.8        ERR129073
148       202       4               548              4.5        ERR069815
1         658       4               569              32.6       ERR067963
797       968       4               569              29.1       ERR067963
165       202       2               570              1.7        ERR129115
125       188       3               572              4.9        ERR124230
1         177       1               598              1.8        ERR069808
165       202       2               604              1.7        ERR067979
148       177       1               612              2.6        ERR129194
