8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
747       759       4               3                6.3        ERR129065
723       746       5               6                0.0        ERR124247
398       421       2               11               0.9        ERR129176
515       534       2               12               0.1        ERR069709
747       759       4               23               6.3        ERR129029
398       421       2               28               0.6        ERR124319
515       534       2               29               0.1        ERR068001
398       421       2               30               0.9        ERR129117
668       699       1               31               0.5        ERR069764
607       648       3               37               3.9        ERR065325
607       648       3               42               3.9        ERR065960
58        62        3               59               0.9        ERR129187
747       759       4               62               6.3        ERR069824
398       421       2               82               0.9        ERR129213
398       421       2               84               0.9        ERR129042
747       759       4               90               6.3        ERR069729
58        62        3               106              0.9        ERR068014
398       421       2               110              0.9        ERR124235
58        62        3               113              0.9        ERR129094
747       759       4               120              6.3        ERR129052
242       247       2               123              0.9        ERR124271
398       421       2               137              0.9        ERR129157
398       421       2               148              0.6        ERR124288
747       759       4               166              6.3        ERR068016
58        62        3               185              0.9        ERR067993
398       421       2               186              0.9        ERR069708
747       759       4               212              6.3        ERR065304
607       648       3               228              3.9        ERR129050
58        62        3               232              0.9        ERR129206
747       759       4               247              6.3        ERR124219
398       421       2               257              0.9        ERR129167
747       759       4               279              6.3        ERR065959
398       421       2               286              0.9        ERR124308
398       421       2               287              0.9        ERR129043
747       759       4               290              6.3        ERR069800
747       759       4               309              6.3        ERR069772
398       421       2               313              0.9        ERR124227
747       759       4               318              6.3        ERR065966
398       421       2               326              0.9        ERR065303
747       759       4               342              6.3        ERR069790
747       759       4               346              6.3        ERR069806
607       648       3               365              3.9        ERR065299
747       759       4               381              6.3        ERR065355
398       421       2               382              0.9        ERR068023
398       421       2               412              0.6        ERR124294
747       759       4               449              6.3        ERR069730
607       648       3               460              3.5        ERR069739
747       759       4               525              6.3        ERR068009
747       759       4               552              6.3        ERR069736
747       759       4               559              6.3        ERR069816
607       648       3               568              3.9        ERR069695
747       759       4               585              6.3        ERR065331
398       421       2               587              0.6        ERR124297
747       759       4               595              6.3        ERR065956
747       759       4               597              4.5        ERR129093
58        62        3               600              0.9        ERR129047
398       421       2               602              0.9        ERR065312
58        62        3               605              0.9        ERR129095
398       421       2               606              0.6        ERR124286
747       759       4               613              6.3        ERR129171
