10 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
256       552       3               1                9.7        ERR069738
256       552       3               6                5.2        ERR124247
271       552       3               9                3.6        ERR069786
529       855       3               10               4.9        ERR129179
353       1234      3               11               2.0        ERR129176
529       855       3               14               2.4        ERR129212
256       552       3               15               9.7        ERR068037
457       552       1               16               3.3        ERR069814
529       855       3               17               4.9        ERR124241
529       855       3               19               4.9        ERR124293
833       927       3               21               7.1        ERR069773
256       552       3               25               8.5        ERR124226
529       855       3               27               4.9        ERR069823
353       1234      3               30               2.0        ERR129117
256       552       3               31               8.5        ERR069764
457       552       1               32               3.3        ERR068007
529       855       3               35               4.9        ERR069703
353       552       3               37               10.8       ERR065325
256       552       3               38               9.7        ERR124256
529       855       3               39               4.9        ERR129087
353       552       3               42               10.8       ERR065960
256       552       3               45               9.7        ERR069712
529       855       3               46               4.3        ERR124244
256       552       3               55               9.7        ERR129096
256       552       3               57               9.7        ERR069809
833       927       3               58               7.1        ERR065302
256       552       3               59               8.5        ERR129187
256       552       3               61               9.7        ERR069686
256       552       3               62               9.7        ERR069824
256       552       3               63               9.7        ERR068048
256       552       3               65               9.7        ERR129164
256       552       3               66               9.7        ERR069688
353       1234      3               67               2.3        ERR069685
256       552       3               68               9.7        ERR124307
529       855       3               69               4.9        ERR067962
457       552       1               70               3.3        ERR124257
529       855       3               74               4.9        ERR068025
529       855       3               75               4.9        ERR067964
529       855       3               76               4.9        ERR069811
256       552       3               80               8.5        ERR129028
353       1234      3               82               2.0        ERR129213
353       1234      3               84               0.9        ERR129042
529       855       3               85               4.9        ERR129148
833       927       3               86               7.1        ERR129040
529       855       3               87               4.9        ERR069835
256       552       3               89               10.6       ERR129102
256       552       3               90               9.7        ERR069729
529       855       3               91               4.9        ERR129152
529       855       3               92               2.4        ERR069748
256       552       3               95               9.7        ERR129088
256       552       3               97               9.7        ERR065350
256       552       3               101              9.7        ERR124310
256       552       3               106              8.5        ERR068014
353       1234      3               110              2.0        ERR124235
256       552       3               112              9.7        ERR129204
256       552       3               113              8.5        ERR129094
529       855       3               114              2.4        ERR069689
529       855       3               117              4.9        ERR069749
256       552       3               118              9.7        ERR067981
256       552       3               119              9.7        ERR067996
256       407       3               121              6.0        ERR069785
529       855       3               121              5.7        ERR069785
256       552       3               122              8.5        ERR069792
378       397       2               123              0.9        ERR124271
529       855       3               125              4.9        ERR124277
256       552       3               127              7.7        ERR129044
529       855       3               129              4.9        ERR129074
280       645       2               134              1.7        ERR069725
256       552       3               136              9.7        ERR129051
353       1234      3               137              2.0        ERR129157
529       855       3               139              4.9        ERR069746
256       552       3               140              8.5        ERR068031
529       855       3               145              4.9        ERR065327
280       645       2               149              1.7        ERR129026
1         552       3               150              1.6        ERR124218
529       855       3               155              4.9        ERR065300
457       552       1               156              3.3        ERR069789
256       552       3               157              9.7        ERR065343
256       552       3               161              9.7        ERR129048
256       552       3               162              9.7        ERR065968
529       855       3               165              2.4        ERR129180
529       855       3               166              4.9        ERR068016
529       855       3               167              4.9        ERR065324
256       552       3               169              9.7        ERR129158
280       645       2               170              1.7        ERR069698
529       855       3               171              4.9        ERR069812
791       817       5               172              13.6       ERR124302
256       552       3               173              8.5        ERR129083
256       552       3               174              8.5        ERR065354
529       855       3               177              4.9        ERR129066
529       855       3               178              4.9        ERR129039
529       855       3               179              4.9        ERR065329
529       855       3               181              4.9        ERR129200
256       552       3               182              8.8        ERR067995
256       552       3               183              9.7        ERR068012
280       645       2               184              1.7        ERR124274
529       552       2               185              0.7        ERR067993
353       1234      3               186              2.0        ERR069708
256       552       3               193              9.7        ERR129132
529       855       3               195              4.9        ERR068019
529       855       3               196              4.9        ERR129099
529       855       3               198              4.9        ERR065292
271       552       3               200              3.6        ERR069820
256       552       3               201              8.5        ERR129216
529       855       3               203              4.9        ERR124250
256       552       3               204              9.7        ERR069690
256       552       3               206              9.7        ERR065309
280       645       2               207              1.7        ERR124283
280       645       2               208              1.7        ERR065293
256       552       3               210              8.5        ERR069737
529       855       3               211              4.9        ERR124316
529       855       3               212              4.9        ERR065304
529       855       3               214              4.9        ERR124232
256       552       3               215              9.7        ERR068018
833       927       3               219              7.1        ERR068039
256       552       3               222              9.7        ERR124248
