15 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
2008      3145      2               3                11.9       ERR124247
6705      6964      2               3                50.1       ERR124247
7819      8358      2               3                144.6      ERR124247
2033      3150      2               4                14.1       ERR124222
5886      6862      2               4                122.7      ERR124222
8164      8541      2               4                84.0       ERR124222
7873      8410      5               6                203.0      ERR069709
7873      8410      5               13               203.0      ERR068001
845       2185      2               17               21.6       ERR124256
2186      2734      6               17               6.1        ERR124256
2735      3040      3               17               1.3        ERR124256
6705      6964      2               21               51.9       ERR124244
2033      3150      2               22               14.1       ERR129075
5886      6862      2               22               122.7      ERR129075
8164      8541      2               22               84.0       ERR129075
2033      3172      2               25               14.5       ERR069706
5886      6862      2               25               122.3      ERR069706
8164      8541      2               25               83.8       ERR069706
845       2185      2               27               21.4       ERR069809
2186      2734      4               27               6.1        ERR069809
2735      3040      3               27               1.3        ERR069809
2008      3153      2               30               12.2       ERR129164
6705      6964      2               30               47.7       ERR129164
7819      8358      2               30               143.8      ERR129164
8422      8515      2               34               98.7       ERR068025
8422      8515      2               35               98.7       ERR069811
4829      6816      5               37               6.9        ERR129028
6973      7147      5               37               74.3       ERR129028
7148      8059      3               37               217.3      ERR129028
8422      8515      2               42               98.7       ERR129152
2008      3153      2               44               12.2       ERR129088
6705      6964      2               44               47.7       ERR129088
7819      8358      2               44               143.8      ERR129088
8422      8515      2               45               101.5      ERR124310
7873      8410      5               51               203.0      ERR068005
2008      3153      2               53               12.2       ERR067981
6705      6964      2               53               47.7       ERR067981
7819      8358      2               53               143.8      ERR067981
6912      7276      3               55               114.0      ERR069792
7771      7927      5               55               72.8       ERR069792
8427      8453      5               55               13.1       ERR069792
8454      8557      3               55               21.8       ERR069792
2008      3158      2               56               12.1       ERR124271
6705      6964      2               56               50.0       ERR124271
7819      8358      2               56               144.4      ERR124271
6476      6816      5               58               67.8       ERR129044
7873      8410      5               58               199.3      ERR129044
7873      8410      5               59               205.5      ERR065353
7873      8409      5               61               203.3      ERR065953
6912      7157      3               64               87.3       ERR124311
7158      7535      5               64               136.7      ERR124311
7771      7829      5               64               36.5       ERR124311
6912      7276      3               65               114.0      ERR068031
7771      7927      5               65               72.8       ERR068031
8427      8453      5               65               13.1       ERR068031
8454      8557      3               65               21.8       ERR068031
8422      8515      2               69               98.7       ERR065327
7873      8409      5               73               203.3      ERR069710
8422      8515      2               77               100.0      ERR129048
2008      3167      2               81               12.4       ERR129158
6705      6964      2               81               47.6       ERR129158
7819      8358      2               81               143.6      ERR129158
4829      6816      5               83               6.9        ERR129083
6973      7147      5               83               74.3       ERR129083
7148      8059      3               83               217.3      ERR129083
6912      7276      3               84               114.0      ERR065354
7771      7926      5               84               73.0       ERR065354
8427      8453      5               84               13.1       ERR065354
8454      8557      3               84               21.8       ERR065354
8422      8515      2               86               98.7       ERR129039
2008      3167      2               89               12.4       ERR068012
6705      6964      2               89               47.6       ERR068012
7819      8358      2               89               143.6      ERR068012
6912      7276      3               94               119.8      ERR069820
7867      7926      5               94               33.0       ERR069820
8382      8563      5               94               75.7       ERR069820
4829      6816      5               95               6.9        ERR129216
6973      7147      5               95               74.3       ERR129216
7148      8059      3               95               217.3      ERR129216
8422      8515      2               98               100.0      ERR065309
2008      3167      2               99               12.2       ERR069737
6705      6964      2               99               47.9       ERR069737
7819      8358      2               99               144.2      ERR069737
8422      8515      2               102              98.7       ERR124232
7873      8410      5               105              203.0      ERR068004
2033      3168      2               109              14.4       ERR069720
5886      6862      2               109              122.4      ERR069720
8164      8541      2               109              83.8       ERR069720
8422      8515      2               117              98.7       ERR067994
8422      8515      2               121              100.0      ERR124305
7873      8410      5               123              203.0      ERR124223
7873      8410      5               124              203.0      ERR069734
7873      8410      5               127              203.0      ERR129092
2033      3168      2               129              14.4       ERR068003
5886      6862      2               129              122.4      ERR068003
8164      8541      2               129              83.8       ERR068003
4829      6816      5               131              6.9        ERR129181
6973      7147      5               131              74.3       ERR129181
7148      8059      3               131              219.1      ERR129181
8422      8515      2               132              100.0      ERR129111
2033      3172      2               134              14.5       ERR068035
5886      6862      2               134              122.3      ERR068035
8164      8541      2               134              83.8       ERR068035
2008      3172      2               144              12.3       ERR124289
6705      6964      2               144              50.0       ERR124289
7819      8358      2               144              144.2      ERR124289
6912      7157      3               145              87.3       ERR129057
7158      7535      5               145              136.7      ERR129057
7771      7829      5               145              36.5       ERR129057
2008      3168      2               148              12.4       ERR069683
6705      6964      2               148              47.6       ERR069683
7819      8358      2               148              143.6      ERR069683
8422      8515      2               149              100.0      ERR124253
8422      8515      2               151              98.7       ERR124254
8422      8515      2               152              98.7       ERR065298
6912      7276      3               154              131.2      ERR069692
7452      8059      3               154              237.9      ERR069692
7873      8409      5               155              203.3      ERR069759
6912      7276      3               156              114.5      ERR069723
7771      7926      5               156              73.3       ERR069723
8427      8453      5               156              13.1       ERR069723
8454      8555      3               156              22.3       ERR069723
7873      8409      5               160              203.3      ERR069827
2008      3168      2               161              12.2       ERR124309
6705      6964      2               161              50.0       ERR124309
7819      8358      2               161              144.2      ERR124309
7873      8409      5               163              203.3      ERR069741
4829      6816      5               164              6.9        ERR129136
6973      7147      5               164              74.3       ERR129136
7148      8059      3               164              217.3      ERR129136
5886      6862      2               165              141.6      ERR129062
8164      8541      2               165              94.3       ERR129062
8422      8515      2               166              100.0      ERR065316
8422      8515      2               167              100.0      ERR124217
8422      8515      2               168              98.7       ERR067991
2008      3168      2               175              12.2       ERR129184
6705      6964      2               175              50.0       ERR129184
7819      8358      2               175              144.2      ERR129184
2033      3167      2               176              14.4       ERR124233
5886      6862      2               176              122.4      ERR124233
8164      8541      2               176              83.8       ERR124233
2033      3167      2               184              14.4       ERR069791
5886      6862      2               184              122.4      ERR069791
8164      8541      2               184              83.8       ERR069791
2008      3167      2               189              12.2       ERR065315
6705      6964      2               189              47.9       ERR065315
7819      8358      2               189              146.3      ERR065315
2033      3167      2               192              14.4       ERR068036
5886      6862      2               192              122.4      ERR068036
8164      8541      2               192              83.8       ERR068036
6912      7276      3               194              114.0      ERR069697
7771      7926      5               194              73.0       ERR069697
8427      8453      5               194              13.1       ERR069697
8454      8555      3               194              22.1       ERR069697
1997      3167      2               198              12.6       ERR124285
6705      6964      2               198              47.6       ERR124285
7819      8358      2               198              143.5      ERR124285
5333      5698      5               199              0.9        ERR129151
6113      6572      5               199              16.3       ERR129151
7771      7846      5               199              39.2       ERR129151
8091      8156      5               199              10.2       ERR129151
8422      8515      2               201              98.7       ERR124264
2033      3168      2               208              14.4       ERR065314
5886      6862      2               208              122.4      ERR065314
8164      8541      2               208              83.8       ERR065314
2008      3168      2               210              12.2       ERR065318
6705      6964      2               210              50.0       ERR065318
7819      8358      2               210              144.2      ERR065318
8422      8515      2               213              98.7       ERR067997
4829      6816      5               214              6.9        ERR129202
6973      7147      5               214              74.3       ERR129202
7148      8059      3               214              217.3      ERR129202
6411      6558      6               218              118.1      ERR069739
6912      7276      3               218              143.3      ERR069739
7401      7535      3               218              31.3       ERR069739
8097      8524      3               218              264.1      ERR069739
8422      8515      2               219              98.7       ERR069766
2033      3168      2               220              14.4       ERR069842
5886      6862      2               220              122.4      ERR069842
8164      8541      2               220              83.8       ERR069842
6912      7276      3               221              114.0      ERR069810
7771      7927      5               221              72.8       ERR069810
8427      8453      5               221              13.1       ERR069810
8454      8557      3               221              21.8       ERR069810
7871      8409      5               224              202.8      ERR069788
7871      8409      5               226              202.8      ERR069784
6912      7157      3               227              87.3       ERR065290
7158      7535      5               227              136.7      ERR065290
7771      7829      5               227              36.5       ERR065290
8422      8515      2               229              98.7       ERR129169
4829      6816      5               231              6.9        ERR129138
6973      7147      5               231              74.3       ERR129138
7148      8059      3               231              217.3      ERR129138
2033      3168      2               232              14.4       ERR129036
5886      6862      2               232              122.4      ERR129036
8164      8541      2               232              83.8       ERR129036
2033      3172      2               234              14.5       ERR129078
5886      6862      2               234              122.3      ERR129078
8164      8541      2               234              83.8       ERR129078
6912      7157      3               237              87.7       ERR129135
7158      7535      5               237              137.1      ERR129135
7771      7831      5               237              39.1       ERR129135
2033      3172      2               238              14.5       ERR069699
5886      6862      2               238              122.3      ERR069699
8164      8541      2               238              83.8       ERR069699
2033      3172      2               239              14.5       ERR069793
5886      6862      2               239              122.3      ERR069793
8164      8541      2               239              83.8       ERR069793
7871      8409      5               242              202.8      ERR068043
2033      3172      2               244              14.5       ERR129031
5886      6862      2               244              122.3      ERR129031
8164      8541      2               244              83.8       ERR129031
2033      3172      2               245              14.5       ERR129049
5886      6862      2               245              122.3      ERR129049
8164      8541      2               245              83.8       ERR129049
2033      3172      2               247              14.5       ERR067990
5886      6862      2               247              122.3      ERR067990
8164      8541      2               247              83.8       ERR067990
8105      8162      6               248              21.1       ERR068009
8425      8515      2               250              93.9       ERR124317
6912      7276      3               256              119.8      ERR129084
7867      7927      5               256              32.7       ERR129084
8382      8563      5               256              75.7       ERR129084
5333      5698      5               257              0.9        ERR069815
