3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
485       550       5               2                4.4        ERR065974
235       292       3               8                6.7        ERR065305
168       278       3               10               1.9        ERR129179
168       278       3               17               1.9        ERR124241
235       292       3               18               6.7        ERR069795
168       278       3               19               1.9        ERR124293
198       292       3               20               2.8        ERR069735
198       292       3               27               2.8        ERR069823
168       278       3               35               1.9        ERR069703
168       278       3               39               1.9        ERR129087
198       292       3               40               2.8        ERR069819
235       292       3               43               6.7        ERR069796
485       550       5               50               4.4        ERR065341
235       292       3               51               6.7        ERR069771
235       292       3               53               6.7        ERR065970
485       550       5               54               4.4        ERR129130
235       292       3               64               6.7        ERR065972
198       292       3               65               2.8        ERR129164
168       278       3               69               1.9        ERR067962
198       292       3               75               2.8        ERR067964
235       292       3               78               6.7        ERR129063
235       292       3               81               6.7        ERR065287
168       278       3               84               1.9        ERR129042
168       278       3               85               1.9        ERR129148
198       292       3               87               2.8        ERR069835
235       292       3               94               6.7        ERR124229
198       292       3               95               2.8        ERR129088
235       292       3               98               6.7        ERR129149
235       292       3               100              6.7        ERR069833
235       292       3               104              6.7        ERR129140
235       292       3               105              6.7        ERR069831
235       292       3               107              6.7        ERR124315
235       292       3               115              6.7        ERR069751
168       278       3               117              1.9        ERR069749
198       292       3               118              2.8        ERR067981
235       292       3               123              6.7        ERR069687
168       278       3               124              1.9        ERR124277
168       278       3               128              1.9        ERR129074
235       292       3               129              6.7        ERR069817
198       292       3               137              2.8        ERR124311
198       292       3               138              2.8        ERR069746
235       292       3               146              6.7        ERR129207
235       292       3               153              6.7        ERR129160
168       278       3               154              1.9        ERR065300
235       292       3               159              6.7        ERR129170
485       550       5               162              4.4        ERR065965
235       292       3               163              6.7        ERR068044
168       278       3               166              1.9        ERR065324
235       292       3               167              6.7        ERR129112
198       292       3               168              2.8        ERR129158
198       292       3               170              2.8        ERR069812
235       292       3               175              6.7        ERR068017
168       278       3               178              1.9        ERR065329
235       292       3               179              6.7        ERR124269
168       278       3               180              1.9        ERR129200
198       292       3               182              2.8        ERR068012
485       550       5               184              4.4        ERR067993
168       278       3               185              1.9        ERR069708
235       292       3               187              6.7        ERR069717
235       292       3               188              6.7        ERR067974
235       292       3               193              6.7        ERR069711
168       278       3               194              1.9        ERR068019
168       278       3               195              1.9        ERR129099
235       292       3               196              6.7        ERR129059
198       292       3               197              2.8        ERR065292
168       278       3               202              1.9        ERR124250
168       278       3               209              1.9        ERR069737
168       278       3               210              1.9        ERR124316
235       292       3               216              6.7        ERR067960
235       292       3               220              6.7        ERR129032
168       278       3               223              1.9        ERR129086
235       292       3               224              6.7        ERR065317
168       278       3               225              1.9        ERR069834
235       292       3               230              6.7        ERR069774
235       292       3               237              6.7        ERR069829
168       278       3               240              1.9        ERR069726
235       292       3               244              6.7        ERR129120
198       292       3               250              2.8        ERR065295
235       292       3               252              6.7        ERR129197
198       292       3               253              2.8        ERR065967
168       278       3               257              1.9        ERR129143
168       278       3               258              1.9        ERR124299
168       278       3               261              1.9        ERR068002
235       292       3               265              6.7        ERR069696
235       292       3               266              6.7        ERR129072
198       292       3               267              2.8        ERR065344
485       550       5               272              4.4        ERR124278
235       292       3               274              6.7        ERR067984
168       278       3               276              1.9        ERR124236
235       292       3               277              6.7        ERR068045
235       292       3               280              6.7        ERR069781
168       278       3               285              1.9        ERR124308
235       292       3               287              6.7        ERR069805
235       292       3               288              6.7        ERR124220
235       292       3               294              7.4        ERR129183
235       292       3               295              6.7        ERR068034
235       292       3               300              6.7        ERR069691
198       292       3               301              2.8        ERR129161
235       292       3               304              6.7        ERR129153
198       292       3               305              2.8        ERR129057
235       292       3               309              6.7        ERR124281
198       292       3               313              2.8        ERR069683
198       292       3               314              2.8        ERR069813
485       550       5               318              4.4        ERR069803
168       278       3               325              1.9        ERR065303
198       292       3               326              2.8        ERR065957
198       292       3               334              2.8        ERR065962
235       292       3               336              6.7        ERR129081
198       292       3               338              2.8        ERR069742
235       292       3               343              6.7        ERR129142
235       292       3               356              6.7        ERR124284
198       292       3               358              2.8        ERR069722
168       278       3               369              1.9        ERR068029
168       278       3               371              1.9        ERR124279
235       292       3               372              6.7        ERR129175
198       292       3               373              2.8        ERR065294
168       278       3               378              1.9        ERR129163
168       278       3               381              1.9        ERR068023
235       292       3               384              6.7        ERR124263
235       292       3               385              6.7        ERR069704
168       278       3               386              1.9        ERR129134
235       292       3               387              6.7        ERR129025
168       278       3               388              1.9        ERR065351
235       292       3               390              6.7        ERR129209
235       292       3               391              6.7        ERR069761
235       292       3               392              9.0        ERR129034
235       292       3               398              6.7        ERR069828
198       292       3               399              2.8        ERR069755
168       278       3               401              1.9        ERR067988
168       278       3               405              1.9        ERR129035
198       292       3               408              2.8        ERR069838
235       292       3               414              6.7        ERR129046
485       550       5               417              4.4        ERR065289
198       292       3               419              2.8        ERR129126
235       292       3               421              6.7        ERR124225
235       292       3               423              6.7        ERR068011
235       292       3               432              6.7        ERR065288
198       292       3               434              2.8        ERR065314
168       278       3               435              1.9        ERR124301
235       292       3               436              6.7        ERR129091
235       292       3               439              6.7        ERR129118
198       292       3               443              2.8        ERR065349
168       278       3               445              1.9        ERR069728
235       292       3               447              6.7        ERR065291
168       278       3               452              1.9        ERR124290
485       550       5               454              4.4        ERR069841
1         271       5               455              0.4        ERR065955
235       292       3               457              6.7        ERR129121
198       292       3               461              2.8        ERR069765
235       292       3               462              6.7        ERR129123
235       292       3               468              6.7        ERR129174
198       292       3               471              2.8        ERR065352
198       292       3               479              2.8        ERR065290
198       292       3               488              2.8        ERR124231
485       550       5               491              4.4        ERR065296
198       292       3               496              2.8        ERR129078
198       292       3               499              2.8        ERR069732
198       292       3               500              2.8        ERR129208
235       292       3               501              6.7        ERR124251
235       292       3               503              6.7        ERR065975
198       292       3               504              2.8        ERR129135
168       278       3               508              1.9        ERR129119
235       292       3               509              6.7        ERR124234
168       278       3               510              1.9        ERR124273
235       292       3               514              6.7        ERR129125
235       292       3               515              6.7        ERR069705
235       292       3               516              6.7        ERR065328
198       292       3               526              2.8        ERR065330
168       278       3               528              1.9        ERR129173
235       292       3               530              6.7        ERR069758
198       292       3               531              2.8        ERR069719
235       292       3               534              7.4        ERR124280
