8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
942       1026      6               2                25.4       ERR065974
817       1038      4               16               1.8        ERR069814
817       1038      4               32               1.8        ERR068007
942       1026      6               50               25.4       ERR065341
752       1062      4               52               3.5        ERR069706
942       1026      6               54               25.4       ERR129130
817       941       5               66               0.1        ERR069688
817       1038      4               70               1.8        ERR124257
1027      1038      6               79               7.6        ERR065332
817       1062      4               101              0.7        ERR124310
817       941       5               119              0.1        ERR067996
1027      1038      6               134              7.6        ERR069725
1027      1038      6               149              7.6        ERR129026
817       1038      4               156              1.8        ERR069789
817       1062      4               161              0.7        ERR129048
942       1026      6               163              25.4       ERR065965
1027      1038      6               170              7.6        ERR069698
586       606       5               184              0.8        ERR124274
817       1062      4               206              0.7        ERR065309
1027      1038      6               207              7.6        ERR124283
1027      1038      6               208              7.6        ERR065293
1027      1038      6               234              7.6        ERR124221
1027      1038      6               236              7.6        ERR068026
1027      1038      6               244              7.6        ERR065297
1027      1038      6               246              7.6        ERR129061
817       1062      4               249              1.7        ERR124305
752       1062      4               263              3.5        ERR068003
817       1062      4               269              0.7        ERR129111
953       1026      6               273              27.8       ERR124278
1027      1038      6               283              7.6        ERR065320
817       1038      4               291              1.8        ERR068021
1013      1026      5               302              2.5        ERR129161
1027      1038      6               317              7.6        ERR069724
1027      1038      6               328              7.6        ERR068042
1027      1038      6               330              7.6        ERR124249
1027      1038      6               338              7.6        ERR129198
586       606       5               348              0.8        ERR067978
1027      1038      6               353              7.6        ERR068032
817       1062      4               354              0.7        ERR065316
817       1062      4               355              0.7        ERR124217
817       1062      4               368              0.7        ERR124266
1027      1038      6               371              7.6        ERR124239
817       941       5               376              0.1        ERR069778
1027      1038      6               380              7.6        ERR068028
752       1062      4               384              3.5        ERR069791
535       558       3               390              1.1        ERR069807
1013      1062      3               390              5.6        ERR069807
586       606       5               417              0.8        ERR124272
953       1026      6               418              27.8       ERR065289
1013      1026      5               427              2.5        ERR124252
1027      1062      3               434              2.5        ERR124258
752       1062      4               435              3.5        ERR065314
1013      1026      5               438              2.5        ERR067982
1027      1038      6               451              7.6        ERR124300
752       1062      4               466              3.5        ERR069842
817       1038      4               467              1.8        ERR129185
817       941       5               470              0.1        ERR124318
953       1026      6               492              27.8       ERR065296
752       1062      4               497              3.5        ERR129078
1027      1038      6               498              7.6        ERR129054
1013      1026      5               501              2.5        ERR129208
752       1062      4               506              3.5        ERR069699
752       1062      4               508              3.5        ERR069793
1027      1038      6               528              7.6        ERR129060
1013      1026      5               538              2.5        ERR124245
817       1062      4               557              0.7        ERR069757
1027      1038      6               563              7.6        ERR068049
752       1062      4               573              3.5        ERR069762
817       1062      4               583              0.7        ERR129145
817       1038      4               586              1.8        ERR067972
752       1062      4               589              3.5        ERR067999
1013      1026      5               603              2.5        ERR065348
1013      1026      5               615              2.5        ERR129100
