4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
391       456       3               13               8.7        ERR129212
391       456       3               22               8.7        ERR129029
236       327       2               44               4.0        ERR069712
418       456       3               59               9.7        ERR069824
418       456       3               86               9.7        ERR129102
418       456       3               87               9.7        ERR069729
391       456       3               89               8.7        ERR069748
391       456       3               111              8.7        ERR069689
418       456       3               114              9.7        ERR069749
391       456       3               117              8.7        ERR129052
236       327       2               133              4.0        ERR129051
418       456       3               147              9.7        ERR124218
236       327       2               159              4.0        ERR065968
391       456       3               161              8.7        ERR129180
236       327       2               189              4.0        ERR129132
236       327       2               200              4.0        ERR069690
236       327       2               211              4.0        ERR068018
391       456       3               243              8.7        ERR124219
236       327       2               248              4.0        ERR069768
236       327       2               257              4.0        ERR129090
391       456       3               266              8.7        ERR068006
671       678       4               275              2.9        ERR129045
391       456       3               277              8.7        ERR069832
391       456       3               285              8.7        ERR069800
236       327       2               293              4.0        ERR068020
391       456       3               298              8.7        ERR069716
236       327       2               302              4.0        ERR067977
418       456       3               304              9.7        ERR069772
391       456       3               306              8.7        ERR069750
236       327       2               307              4.0        ERR069715
391       456       3               313              8.7        ERR065966
391       456       3               337              8.7        ERR069790
418       456       3               341              9.7        ERR069806
418       461       3               354              8.1        ERR069722
391       456       3               356              8.7        ERR069701
391       456       3               376              8.7        ERR065355
418       456       3               400              9.7        ERR129071
418       456       3               428              9.7        ERR124258
418       461       3               438              8.1        ERR065349
671       678       4               439              3.3        ERR068030
418       456       3               443              9.7        ERR069730
236       327       2               451              4.0        ERR124265
436       465       1               454              0.3        ERR069739
236       327       2               467              4.0        ERR129113
391       456       3               471              8.7        ERR067983
236       327       2               478              4.0        ERR068013
236       327       2               485              4.0        ERR124304
236       327       2               488              4.0        ERR124282
391       456       3               489              8.7        ERR067989
236       327       2               517              4.0        ERR129058
418       456       3               538              9.7        ERR124306
391       456       3               545              8.7        ERR069736
418       456       3               552              9.7        ERR069816
436       465       1               561              0.3        ERR069695
418       461       3               564              8.1        ERR068022
391       456       3               578              8.7        ERR065331
236       327       2               584              4.0        ERR124237
418       456       3               588              9.7        ERR065956
418       456       3               595              9.7        ERR065312
391       456       3               606              8.7        ERR129171
