14 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1033      1062      2               1                3.2        ERR069738
1127      1285      3               1                14.2       ERR069738
1046      1342      1               3                36.0       ERR129065
664       1126      4               5                5.9        ERR069700
1127      1300      3               5                19.0       ERR069700
1301      1485      4               5                2.1        ERR069700
697       774       4               6                7.0        ERR124247
747       929       3               7                15.6       ERR124222
709       811       3               9                10.9       ERR069786
1416      1485      2               9                4.3        ERR069786
1301      1342      1               10               23.3       ERR129179
709       811       3               11               10.9       ERR129176
1416      1485      2               11               4.3        ERR129176
1033      1062      2               15               3.2        ERR068037
1127      1285      3               15               14.2       ERR068037
1301      1342      1               17               23.3       ERR124241
1301      1342      1               19               23.3       ERR124293
1046      1342      1               22               34.1       ERR067966
1046      1342      1               23               36.0       ERR129029
1030      1485      4               24               4.3        ERR129105
747       811       4               25               3.8        ERR124226
812       867       5               25               4.6        ERR124226
1127      1269      3               25               23.7       ERR124226
1375      1485      4               25               11.7       ERR124226
1030      1485      4               26               4.3        ERR129196
709       811       3               28               10.9       ERR124319
1416      1485      2               28               4.3        ERR124319
709       811       3               30               10.9       ERR129117
1416      1485      2               30               4.3        ERR129117
1046      1342      1               34               34.1       ERR067969
1301      1342      1               35               23.3       ERR069703
1030      1485      4               36               4.3        ERR129195
1033      1068      2               37               3.1        ERR065325
1096      1285      3               37               16.5       ERR065325
1375      1485      2               37               3.9        ERR065325
1301      1342      1               39               23.3       ERR129087
1033      1068      2               42               3.1        ERR065960
1096      1285      3               42               16.5       ERR065960
1375      1485      2               42               3.9        ERR065960
1046      1244      1               46               26.6       ERR124244
1270      1285      2               46               0.4        ERR124244
1343      1485      2               46               9.2        ERR124244
747       929       3               47               15.6       ERR129075
1046      1342      1               49               36.0       ERR069826
747       929       3               52               15.6       ERR069706
1033      1062      2               55               3.2        ERR129096
1127      1285      3               55               14.2       ERR129096
1046      1342      1               56               36.0       ERR129107
1046      1342      1               59               34.4       ERR129187
1046      1342      1               60               34.1       ERR124314
1033      1062      2               61               3.2        ERR069686
1127      1285      3               61               14.2       ERR069686
1033      1062      2               66               3.2        ERR069688
1127      1285      3               66               14.2       ERR069688
709       811       3               67               10.9       ERR069685
1416      1485      2               67               4.3        ERR069685
1033      1062      2               68               3.2        ERR124307
1127      1285      3               68               14.2       ERR124307
1301      1342      1               69               23.3       ERR067962
1030      1485      4               72               4.3        ERR065301
1046      1342      1               74               34.4       ERR068025
1046      1342      1               76               34.4       ERR069811
709       811       3               82               10.9       ERR129213
1416      1485      2               82               4.3        ERR129213
1046      1342      1               83               36.0       ERR129155
709       811       3               84               10.9       ERR129042
1416      1485      2               84               4.3        ERR129042
1301      1342      1               85               23.3       ERR129148
1046      1342      1               91               34.4       ERR129152
747       929       3               93               15.6       ERR069843
1046      1342      1               101              34.4       ERR124310
1046      1342      1               106              36.0       ERR068014
747       929       3               108              15.6       ERR124255
1030      1485      4               109              4.3        ERR065342
709       811       3               110              10.9       ERR124235
1416      1485      2               110              4.3        ERR124235
1033      1062      2               112              3.2        ERR129204
1127      1285      3               112              14.2       ERR129204
1046      1342      1               113              34.4       ERR129094
1301      1342      1               117              23.3       ERR069749
1033      1062      2               119              3.2        ERR067996
1127      1285      3               119              14.2       ERR067996
1046      1342      1               120              36.0       ERR129052
697       774       4               123              7.0        ERR124271
1301      1342      1               125              23.3       ERR124277
1046      1342      1               127              36.6       ERR129044
1301      1342      1               129              23.3       ERR129074
709       811       3               137              10.9       ERR129157
1416      1485      2               137              4.3        ERR129157
664       876       4               138              19.5       ERR124311
1006      1105      3               138              32.7       ERR124311
1046      1342      1               144              36.0       ERR069780
1046      1342      1               145              34.4       ERR065327
709       811       3               148              10.9       ERR124288
1416      1485      2               148              4.3        ERR124288
1046      1342      1               151              36.0       ERR068027
1301      1342      1               155              23.3       ERR065300
1033      1062      2               157              3.2        ERR065343
1127      1285      3               157              14.2       ERR065343
1046      1342      1               158              36.0       ERR069802
1046      1342      1               161              34.4       ERR129048
1301      1342      1               167              23.3       ERR065324
664       1126      4               175              5.9        ERR069787
1127      1300      3               175              19.0       ERR069787
1301      1485      4               175              2.1        ERR069787
1046      1342      1               178              34.4       ERR129039
1301      1342      1               179              23.3       ERR065329
1301      1342      1               181              23.3       ERR129200
1033      1062      2               182              3.2        ERR067995
1127      1285      3               182              14.2       ERR067995
664       691       3               185              0.3        ERR067993
1033      1176      2               185              0.8        ERR067993
709       811       3               186              10.9       ERR069708
1416      1485      2               186              4.3        ERR069708
1046      1342      1               187              36.0       ERR129106
1046      1342      1               190              34.1       ERR069744
1301      1342      1               195              23.3       ERR068019
1301      1342      1               196              23.3       ERR129099
1046      1342      1               200              36.0       ERR069820
1046      1342      1               202              36.0       ERR129116
1301      1342      1               203              23.3       ERR124250
747       929       3               205              15.6       ERR065973
1046      1342      1               206              34.4       ERR065309
664       1126      4               209              5.9        ERR069825
1127      1300      3               209              19.0       ERR069825
1301      1485      4               209              2.1        ERR069825
1301      1342      1               211              23.3       ERR124316
1030      1485      4               213              4.3        ERR129144
1046      1342      1               214              34.4       ERR124232
1033      1062      2               222              3.2        ERR124248
1127      1285      3               222              14.2       ERR124248
1301      1342      1               224              23.3       ERR129086
1301      1342      1               226              23.3       ERR069834
747       929       3               227              15.6       ERR069720
1033      1068      2               228              3.1        ERR129050
1096      1285      3               228              16.5       ERR129050
1375      1485      2               228              3.9        ERR129050
747       811       4               229              3.6        ERR129064
812       867       5               229              4.4        ERR129064
1127      1269      3               229              23.2       ERR129064
1337      1485      4               229              6.7        ERR129064
1046      1342      1               230              36.0       ERR069830
1046      1342      1               232              34.4       ERR129206
1046      1342      1               237              36.0       ERR129147
1030      1485      4               239              4.3        ERR129077
1046      1342      1               240              34.4       ERR067994
1301      1342      1               241              23.3       ERR069726
1033      1062      2               242              3.2        ERR065338
1127      1285      3               242              14.2       ERR065338
617       774       4               243              2.4        ERR129041
1046      1342      1               247              36.0       ERR124219
1046      1342      1               248              36.0       ERR065345
1046      1342      1               249              34.4       ERR124305
747       811       4               250              3.8        ERR069769
812       867       5               250              4.6        ERR069769
1127      1269      3               250              23.7       ERR069769
1375      1485      4               250              11.7       ERR069769
709       811       3               257              10.9       ERR129167
1416      1485      2               257              4.3        ERR129167
1301      1342      1               258              23.3       ERR129143
1301      1342      1               259              23.3       ERR124299
1301      1342      1               262              23.3       ERR068002
747       929       3               263              15.6       ERR068003
1         907       4               265              11.5       ERR129181
1006      1105      3               265              28.5       ERR129181
1046      1342      1               269              34.4       ERR129111
747       929       3               271              15.6       ERR068035
709       811       3               272              10.9       ERR069798
1416      1485      2               272              4.3        ERR069798
1301      1342      1               277              23.3       ERR124236
709       811       3               286              10.9       ERR124308
1416      1485      2               286              4.3        ERR124308
709       811       3               287              10.9       ERR129043
1416      1485      2               287              4.3        ERR129043
1046      1342      1               290              36.0       ERR069800
1030      1485      4               292              4.3        ERR067998
709       811       3               294              10.9       ERR065971
1416      1485      2               294              4.3        ERR065971
1046      1342      1               297              36.0       ERR065311
1033      1062      2               299              3.2        ERR069767
1127      1285      3               299              14.2       ERR069767
1046      1342      1               300              36.0       ERR067967
1046      1342      1               302              36.0       ERR129161
617       774       4               304              2.4        ERR124289
664       876       4               306              19.5       ERR129057
1006      1105      3               306              32.7       ERR129057
709       811       3               313              10.9       ERR124227
1416      1485      2               313              4.3        ERR124227
1046      1342      1               316              34.4       ERR124253
1046      1342      1               318              36.0       ERR065966
664       691       3               319              0.3        ERR069803
1033      1176      2               319              0.8        ERR069803
1046      1342      1               321              34.4       ERR124254
709       811       3               322              10.9       ERR129168
1416      1485      2               322              4.3        ERR129168
1030      1485      4               323              4.3        ERR124320
1046      1342      1               324              34.4       ERR065298
709       811       3               326              10.9       ERR065303
1416      1485      2               326              4.3        ERR065303
1046      1342      1               342              36.0       ERR069790
617       774       4               345              2.4        ERR124309
747       929       3               351              15.6       ERR129062
1046      1342      1               352              34.4       ERR129203
1046      1342      1               354              34.4       ERR065316
1046      1342      1               355              34.4       ERR124217
1033      1062      2               360              3.2        ERR124260
1127      1285      3               360              14.2       ERR124260
1033      1068      2               365              3.1        ERR065299
1096      1285      3               365              16.5       ERR065299
1375      1485      2               365              3.9        ERR065299
617       774       4               366              2.4        ERR129184
747       929       3               367              15.6       ERR124233
1046      1342      1               368              34.4       ERR124266
1030      1485      4               369              4.3        ERR069818
