2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         401       4               56               11.8       ERR129107
1         401       4               300              11.8       ERR067967
1         401       4               302              11.8       ERR129161
124       323       2               359              10.2       ERR069722
1         401       4               377              11.8       ERR068015
124       323       2               444              10.2       ERR065349
1         401       4               501              11.8       ERR129208
1         401       4               523              11.8       ERR069694
1         401       4               538              11.8       ERR124245
1         401       4               560              11.8       ERR124238
124       323       2               571              10.2       ERR068022
1         401       4               603              11.8       ERR065348
1         401       4               614              11.8       ERR129122
1         401       4               615              11.8       ERR129100
