5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
284       295       1               1                6.4        ERR069738
284       304       2               7                4.0        ERR124222
371       417       2               7                5.6        ERR124222
284       304       2               9                3.4        ERR069786
371       417       2               9                6.5        ERR069786
371       417       2               10               6.4        ERR129179
284       304       2               11               3.4        ERR129176
371       417       2               11               6.5        ERR129176
284       304       2               14               3.8        ERR129212
371       417       2               14               7.2        ERR129212
284       295       1               15               6.4        ERR068037
371       417       2               17               6.4        ERR124241
371       417       2               19               6.4        ERR124293
284       304       2               28               3.7        ERR124319
371       417       2               28               7.1        ERR124319
446       451       2               28               0.2        ERR124319
284       304       2               30               3.4        ERR129117
371       417       2               30               6.5        ERR129117
371       417       2               35               6.4        ERR069703
371       417       2               39               6.4        ERR129087
284       304       2               47               4.0        ERR129075
371       417       2               47               5.6        ERR129075
284       295       1               55               6.4        ERR129096
284       304       2               59               3.6        ERR129187
371       417       2               59               6.8        ERR129187
284       295       1               61               6.4        ERR069686
284       295       1               66               6.4        ERR069688
284       304       2               67               3.6        ERR069685
371       417       2               67               6.8        ERR069685
284       295       1               68               6.4        ERR124307
371       417       2               69               6.4        ERR067962
152       177       4               80               0.3        ERR129028
284       304       2               82               3.4        ERR129213
371       417       2               82               6.5        ERR129213
284       304       2               84               3.4        ERR129042
371       417       2               84               6.5        ERR129042
371       417       2               85               6.4        ERR129148
284       304       2               92               3.8        ERR069748
371       417       2               92               7.2        ERR069748
284       304       2               93               4.0        ERR069843
371       417       2               93               5.6        ERR069843
284       304       2               108              4.0        ERR124255
371       417       2               108              5.6        ERR124255
284       304       2               110              3.4        ERR124235
371       417       2               110              6.5        ERR124235
284       295       1               112              6.4        ERR129204
284       304       2               114              3.8        ERR069689
371       417       2               114              7.2        ERR069689
371       417       2               117              6.4        ERR069749
284       295       1               119              6.4        ERR067996
284       295       1               123              6.2        ERR124271
371       417       2               125              6.4        ERR124277
371       417       2               129              6.4        ERR129074
284       304       2               137              3.4        ERR129157
371       417       2               137              6.5        ERR129157
284       304       2               148              3.7        ERR124288
371       417       2               148              7.1        ERR124288
446       451       2               148              0.2        ERR124288
371       417       2               155              6.4        ERR065300
284       295       1               157              6.4        ERR065343
284       304       2               165              3.8        ERR129180
371       417       2               165              7.2        ERR129180
371       417       2               167              6.4        ERR065324
152       177       4               173              0.3        ERR129083
371       417       2               179              6.4        ERR065329
371       417       2               181              6.4        ERR129200
284       304       2               186              3.4        ERR069708
