8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
921       1118      3               1                6.8        ERR069738
718       872       5               2                31.9       ERR065974
1006      1074      4               4                0.6        ERR129037
921       981       3               7                3.9        ERR124222
1204      1230      3               7                7.8        ERR124222
921       1118      3               10               6.8        ERR129179
1006      1074      4               13               0.6        ERR067985
921       1118      3               15               6.8        ERR068037
921       1118      3               17               6.8        ERR124241
921       1118      3               19               6.8        ERR124293
973       1140      1               21               29.0       ERR069773
1198      1230      2               25               9.5        ERR124226
1006      1074      4               28               0.6        ERR124319
1198      1230      2               31               8.4        ERR069764
921       1118      3               35               6.8        ERR069703
787       1044      3               37               19.6       ERR065325
921       1118      3               39               6.8        ERR129087
787       1044      3               42               19.6       ERR065960
1006      1074      4               44               0.6        ERR065326
1198      1230      2               45               9.5        ERR069712
1114      1230      4               46               3.9        ERR124244
921       981       3               47               3.9        ERR129075
1204      1230      3               47               7.8        ERR129075
1006      1074      4               48               0.6        ERR069713
718       872       5               50               31.9       ERR065341
921       981       3               52               3.9        ERR069706
1204      1230      3               52               7.8        ERR069706
718       883       5               54               28.8       ERR129130
914       1118      3               55               6.4        ERR129096
973       1140      1               58               29.0       ERR065302
914       1118      3               61               6.4        ERR069686
914       1118      3               66               6.4        ERR069688
914       1118      3               68               6.4        ERR124307
914       1118      3               69               6.4        ERR067962
1006      1074      4               71               0.6        ERR129127
1006      1074      4               77               0.6        ERR069727
872       1044      3               81               11.9       ERR065287
914       1118      3               85               6.4        ERR129148
973       1140      1               86               29.0       ERR129040
921       981       3               93               3.9        ERR069843
1204      1230      3               93               7.8        ERR069843
1006      1074      4               96               0.6        ERR069752
1006      1074      4               99               0.6        ERR129214
1006      1074      4               102              0.6        ERR068046
1006      1074      4               103              0.6        ERR129215
787       1044      3               106              19.6       ERR068014
921       981       3               108              3.9        ERR124255
1204      1230      3               108              7.8        ERR124255
1006      1074      4               111              0.6        ERR129159
914       1118      3               112              6.4        ERR129204
787       1044      3               113              19.6       ERR129094
914       1118      3               117              6.4        ERR069749
914       1118      3               119              6.4        ERR067996
1198      1230      2               121              9.5        ERR069785
787       1044      3               122              19.6       ERR069792
914       1118      3               125              6.4        ERR124277
1198      1230      2               127              8.4        ERR129044
914       1118      3               129              6.4        ERR129074
1006      1074      4               133              0.6        ERR129154
1006      1074      4               135              0.6        ERR068040
1198      1230      2               136              9.5        ERR129051
787       1044      3               140              19.6       ERR068031
1006      1074      4               141              0.6        ERR067986
1006      1074      4               142              0.6        ERR124291
1006      1074      4               146              0.6        ERR069822
1006      1074      4               148              0.6        ERR124288
1006      1074      4               153              0.6        ERR065310
914       1118      3               155              6.4        ERR065300
914       1118      3               157              6.4        ERR065343
1198      1230      2               162              9.5        ERR065968
718       872       5               163              31.9       ERR065965
872       1044      3               164              11.9       ERR068044
914       1118      3               167              6.4        ERR065324
1006      1074      4               172              0.6        ERR124302
787       1044      3               174              19.6       ERR065354
914       1118      3               179              6.4        ERR065329
914       1118      3               181              6.4        ERR129200
914       1118      3               182              6.4        ERR067995
1198      1230      2               184              9.5        ERR124274
1006      1074      4               191              0.6        ERR129210
1198      1230      2               193              9.5        ERR129132
914       1118      3               195              6.4        ERR068019
914       1118      3               196              6.4        ERR129099
914       1118      3               203              6.4        ERR124250
1198      1230      2               204              9.5        ERR069690
921       981       3               205              3.9        ERR065973
1204      1230      3               205              7.8        ERR065973
787       1044      3               210              18.2       ERR069737
905       1118      3               211              5.9        ERR124316
1198      1230      2               215              9.5        ERR068018
1006      1074      4               216              0.6        ERR124296
973       1140      1               219              29.0       ERR068039
905       1118      3               222              5.9        ERR124248
1006      1074      4               223              0.6        ERR068041
905       1118      3               224              5.9        ERR129086
905       1118      3               226              5.9        ERR069834
921       981       3               227              3.9        ERR069720
1204      1230      3               227              7.8        ERR069720
787       1044      3               228              19.6       ERR129050
787       1044      3               232              19.6       ERR129206
1006      1074      4               233              0.6        ERR069801
1006      1074      4               235              0.6        ERR129080
905       1118      3               241              5.9        ERR069726
905       1118      3               242              5.9        ERR065338
1198      1230      2               250              8.9        ERR069769
1198      1230      2               252              9.5        ERR069768
905       1118      3               258              5.9        ERR129143
905       1118      3               259              5.9        ERR124299
1198      1230      2               261              9.5        ERR129090
905       1118      3               262              5.9        ERR068002
1006      1074      4               264              0.6        ERR124268
921       981       3               271              3.9        ERR068035
1204      1230      3               271              7.8        ERR068035
718       872       5               273              31.9       ERR124278
1006      1074      4               274              0.6        ERR069760
905       1118      3               277              5.9        ERR124236
872       1044      3               278              11.9       ERR068045
787       1044      3               280              19.6       ERR129045
872       1044      3               289              11.9       ERR124220
1198      1230      2               298              9.5        ERR068020
905       1118      3               299              5.9        ERR069767
1198      1230      2               307              9.5        ERR067977
1006      1074      4               308              0.6        ERR129131
1198      1230      2               312              9.5        ERR069715
1006      1074      4               325              0.6        ERR069804
787       1044      3               329              19.6       ERR069692
787       1044      3               332              19.6       ERR069723
1006      1074      4               347              0.6        ERR129068
1198      1230      2               348              9.5        ERR067978
921       981       3               351              3.9        ERR129062
1204      1230      3               351              7.8        ERR129062
1006      1074      4               358              0.6        ERR129079
905       1118      3               360              5.9        ERR124260
1198      1230      2               362              9.5        ERR129162
973       1140      1               363              29.0       ERR129124
1006      1074      4               364              0.6        ERR124246
787       1044      3               365              19.6       ERR065299
921       981       3               367              3.9        ERR124233
1204      1230      3               367              7.8        ERR124233
905       1118      3               370              5.9        ERR068029
905       1118      3               372              5.9        ERR124279
1006      1074      4               375              0.6        ERR129139
905       1118      3               376              5.9        ERR069778
905       1118      3               379              5.9        ERR129163
921       981       3               384              3.9        ERR069791
1204      1230      3               384              7.8        ERR069791
905       1118      3               387              5.9        ERR129134
905       1118      3               389              5.9        ERR065351
1006      1074      4               395              0.6        ERR124240
905       1118      3               401              5.9        ERR129156
905       1118      3               402              5.9        ERR067988
921       981       3               404              3.9        ERR068036
1204      1230      3               404              7.8        ERR068036
905       1118      3               406              5.9        ERR129035
787       1044      3               407              19.6       ERR069697
1006      1074      4               412              0.6        ERR124294
1198      1230      2               416              9.5        ERR124272
718       872       5               417              31.9       ERR065289
973       1140      1               422              29.0       ERR065321
1006      1074      4               425              0.6        ERR069707
1198      1230      2               426              9.5        ERR124252
914       1118      3               430              6.4        ERR069836
1006      1074      4               431              0.6        ERR068047
921       981       3               434              3.9        ERR065314
1204      1230      3               434              7.8        ERR065314
914       1118      3               435              6.4        ERR124301
1198      1230      2               437              9.5        ERR067982
905       1118      3               445              5.9        ERR069728
905       1118      3               452              5.9        ERR124290
1006      1074      4               453              0.6        ERR129178
1006      1074      4               457              0.8        ERR067968
905       1118      3               462              5.9        ERR067965
921       981       3               464              3.9        ERR069842
1204      1230      3               464              7.8        ERR069842
787       1044      3               466              19.6       ERR069810
905       1118      3               468              5.9        ERR124318
1006      1074      4               469              0.6        ERR129177
1198      1230      2               471              9.5        ERR129113
1006      1074      4               472              0.6        ERR069839
1198      1230      2               482              9.5        ERR068013
1006      1074      4               483              0.6        ERR124242
1006      1074      4               486              0.6        ERR129137
921       981       3               488              3.9        ERR129036
1204      1230      3               488              7.8        ERR129036
1198      1230      2               489              9.5        ERR124304
718       872       5               490              31.9       ERR065296
1006      1074      4               491              0.6        ERR065308
1198      1230      2               492              9.5        ERR065958
1198      1230      2               493              9.5        ERR124282
921       981       3               495              3.9        ERR129078
1204      1230      3               495              7.8        ERR129078
921       981       3               504              3.9        ERR069699
1204      1230      3               504              7.8        ERR069699
1006      1074      4               505              0.6        ERR069702
921       981       3               506              3.9        ERR069793
1204      1230      3               506              7.8        ERR069793
905       1118      3               507              5.9        ERR129119
914       1118      3               509              6.4        ERR124273
1006      1074      4               512              0.6        ERR065964
921       981       3               516              3.9        ERR129031
1204      1230      3               516              7.8        ERR129031
921       981       3               517              3.9        ERR129049
1204      1230      3               517              7.8        ERR129049
921       981       3               520              3.9        ERR067990
1204      1230      3               520              7.8        ERR067990
1198      1230      2               522              9.5        ERR129058
787       1044      3               523              19.6       ERR068009
905       1118      3               527              5.9        ERR129173
973       1140      1               532              29.0       ERR129188
1006      1074      4               534              0.6        ERR069837
973       1140      1               535              29.0       ERR129056
973       1140      1               539              29.0       ERR069775
1006      1074      4               540              0.6        ERR068000
914       1118      3               552              6.4        ERR069733
872       1044      3               553              11.9       ERR129190
1198      1230      2               554              9.5        ERR069797
914       1118      3               563              6.4        ERR129104
914       1118      3               564              6.4        ERR069783
914       1118      3               567              6.4        ERR067963
921       981       3               571              3.9        ERR069762
1204      1230      3               571              7.8        ERR069762
914       1118      3               572              6.4        ERR067970
1198      1230      2               576              9.5        ERR069821
914       1118      3               577              6.4        ERR067992
914       1118      3               582              6.4        ERR124275
1006      1074      4               585              0.6        ERR124297
921       981       3               587              3.9        ERR067999
1204      1230      3               587              7.8        ERR067999
1198      1230      2               589              9.5        ERR124237
914       1118      3               590              6.4        ERR067987
921       981       3               594              3.9        ERR129193
1204      1230      3               594              7.8        ERR129193
1006      1074      4               595              0.6        ERR129093
914       1118      3               597              6.4        ERR129089
787       1044      3               603              19.6       ERR129095
1006      1074      4               604              0.6        ERR124286
1006      1074      4               605              0.6        ERR129211
914       1118      3               607              6.4        ERR068033
1006      1074      4               609              0.6        ERR124298
1198      1230      2               610              8.4        ERR129194
