2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
178       363       4               43               5.9        ERR069712
178       363       4               133              5.9        ERR129051
178       363       4               158              5.9        ERR065968
178       363       4               189              5.9        ERR129132
178       363       4               200              5.9        ERR069690
178       363       4               211              5.9        ERR068018
178       363       4               248              5.9        ERR069768
178       363       4               257              5.9        ERR129090
178       363       4               293              5.9        ERR068020
178       363       4               302              5.9        ERR067977
178       363       4               307              5.9        ERR069715
303       385       2               378              3.3        ERR069777
303       385       2               409              3.3        ERR067975
325       385       2               425              0.8        ERR067980
325       385       2               451              0.8        ERR065955
178       363       4               452              5.9        ERR124265
178       363       4               467              5.9        ERR129113
178       363       4               478              5.9        ERR068013
178       363       4               485              5.9        ERR124304
178       363       4               489              5.9        ERR124282
178       363       4               518              5.9        ERR129058
303       385       2               552              3.3        ERR065339
178       363       4               584              5.9        ERR124237
