2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
274       313       3               1                1.6        ERR069738
274       290       3               15               1.9        ERR068037
274       290       3               49               2.2        ERR069826
274       313       3               55               1.6        ERR129096
274       290       3               61               1.9        ERR069686
274       290       3               66               1.9        ERR069688
274       313       3               68               1.6        ERR124307
274       313       3               112              1.6        ERR129204
274       290       3               119              1.9        ERR067996
1467      1540      3               126              1.0        ERR124228
274       290       3               144              2.2        ERR069780
274       290       3               157              1.9        ERR065343
274       290       3               182              1.9        ERR067995
1467      1540      3               199              1.0        ERR067961
274       290       3               222              1.9        ERR124248
274       290       3               242              1.9        ERR065338
1467      1540      3               284              1.0        ERR124292
1467      1540      3               293              1.0        ERR124312
274       313       3               299              1.6        ERR069767
1467      1540      3               340              1.0        ERR069718
1467      1540      3               341              1.0        ERR124224
274       313       3               360              1.6        ERR124260
274       290       3               376              1.9        ERR069778
274       290       3               401              1.9        ERR129156
1467      1540      3               413              1.0        ERR124243
1467      1528      3               421              3.7        ERR129151
274       290       3               431              1.9        ERR069836
1467      1540      3               439              1.0        ERR124276
1467      1540      3               443              1.0        ERR129067
274       313       3               464              1.6        ERR067965
274       290       3               470              1.9        ERR124318
1467      1540      3               547              1.0        ERR129073
1467      1528      3               548              3.7        ERR069815
274       313       3               566              1.6        ERR069783
274       290       3               592              1.9        ERR067987
