3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
2185      2233      1               4                4.2        ERR129037
2809      2928      1               10               3.1        ERR129179
2809      2928      1               12               3.1        ERR069709
2185      2233      1               13               4.2        ERR067985
2185      2928      1               14               22.0       ERR129212
2809      2928      1               17               3.1        ERR124241
2809      2928      1               19               3.1        ERR124293
2809      2928      1               27               3.1        ERR068001
2281      2928      1               31               16.6       ERR068008
2809      2928      1               33               3.1        ERR069703
2185      2233      1               35               4.4        ERR124256
2809      2928      1               36               3.1        ERR129087
2281      2928      1               40               16.6       ERR069796
2185      2233      1               41               4.2        ERR065326
2185      2233      1               45               4.2        ERR069713
2281      2928      1               48               16.6       ERR069771
2185      2233      1               54               4.4        ERR069809
2185      2233      1               64               4.5        ERR069685
2388      2928      1               64               12.3       ERR069685
2809      2928      1               66               3.1        ERR067962
2185      2233      1               67               4.2        ERR124257
2185      2233      1               68               4.2        ERR129127
2185      2233      1               73               4.2        ERR069727
2281      2928      1               74               16.6       ERR129063
2185      2233      1               75               4.2        ERR065332
2185      2233      1               76               4.4        ERR129028
2809      2928      1               81               3.1        ERR129148
2185      2928      1               88               22.0       ERR069748
2185      2233      1               92               4.2        ERR069752
2842      2928      1               93               2.3        ERR065350
2185      2233      1               95               4.2        ERR129214
2185      2233      1               98               4.2        ERR068046
2185      2233      1               99               4.2        ERR129215
2281      2928      1               100              16.6       ERR129140
2281      2928      1               101              16.6       ERR069831
2281      2928      1               103              16.6       ERR124315
2185      2233      1               106              4.2        ERR129159
2185      2928      1               109              22.0       ERR069689
2809      2928      1               111              3.2        ERR068005
2809      2928      1               112              3.2        ERR069749
2809      2928      1               120              3.1        ERR124277
2809      2928      1               122              3.1        ERR065353
2809      2928      1               123              3.1        ERR129074
2281      2928      1               124              16.6       ERR069817
2809      2928      1               125              3.1        ERR065953
2185      2233      1               127              4.2        ERR129154
2185      2233      1               128              4.2        ERR069725
2185      2233      1               129              4.2        ERR068040
2185      2233      1               135              4.2        ERR067986
2185      2233      1               136              4.2        ERR124291
2185      2233      1               140              4.2        ERR069822
2185      2233      1               143              4.2        ERR129026
2809      2928      1               146              3.1        ERR069710
2185      2233      1               147              4.2        ERR065310
2281      2928      1               148              16.6       ERR129160
2809      2928      1               149              3.1        ERR065300
2185      2233      1               150              4.2        ERR069789
2809      2928      1               153              3.1        ERR129027
2281      2928      1               154              16.6       ERR129170
2185      2928      1               159              22.0       ERR129180
2809      2928      1               161              3.1        ERR065324
2281      2928      1               162              16.6       ERR129112
2185      2233      1               164              4.2        ERR069698
2185      2233      1               166              4.2        ERR124302
2185      2233      1               167              4.4        ERR129083
2281      2928      1               170              16.6       ERR068017
2809      2928      1               173              3.1        ERR065329
2281      2928      1               174              16.6       ERR124269
2809      2928      1               175              3.1        ERR129200
2185      2233      1               178              4.2        ERR124274
1         1715      3               179              0.3        ERR067993
2281      2928      1               182              16.6       ERR069717
2185      2233      1               185              4.2        ERR129210
2281      2928      1               186              16.6       ERR129108
2809      2928      1               189              3.1        ERR068019
2809      2928      1               190              3.1        ERR129099
2281      2928      1               191              16.6       ERR129059
2185      2233      1               194              4.4        ERR129216
2809      2928      1               196              3.1        ERR124250
2185      2233      1               200              4.2        ERR124283
2185      2233      1               201              4.2        ERR065293
2809      2928      1               203              3.0        ERR124316
2185      2233      1               207              4.2        ERR124296
2809      2928      1               211              3.1        ERR068004
2185      2233      1               214              4.2        ERR068041
2809      2928      1               215              3.1        ERR129086
2809      2928      1               217              3.1        ERR069834
2185      2233      1               224              4.2        ERR069801
2185      2233      1               225              4.2        ERR124221
2185      2233      1               226              4.2        ERR129080
2185      2233      1               227              4.2        ERR068026
2809      2928      1               231              3.1        ERR069726
2185      2233      1               234              4.2        ERR065297
2281      2928      1               235              16.6       ERR129120
2185      2233      1               236              4.2        ERR129061
2281      2928      1               243              16.6       ERR129197
2185      2928      1               245              22.0       ERR124223
2809      2928      1               246              3.1        ERR069734
2809      2928      1               248              3.1        ERR129143
2809      2928      1               249              3.1        ERR124299
2809      2928      1               250              3.1        ERR129092
2809      2928      1               252              3.1        ERR068002
