3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         82        5               9                5.3        ERR129179
1         82        5               16               5.3        ERR124241
1         82        5               18               5.3        ERR124293
1         82        5               23               2.6        ERR129105
1         82        5               25               2.6        ERR129196
41        82        5               26               6.2        ERR069823
550       601       2               28               29.5       ERR068001
1         82        5               34               5.3        ERR069703
1         82        5               35               2.6        ERR129195
1         82        5               36               2.2        ERR065325
1         82        5               38               5.3        ERR129087
1         82        5               41               2.2        ERR065960
41        82        5               44               6.2        ERR069712
41        82        5               64               6.2        ERR129164
1         82        5               68               5.3        ERR067962
1         82        5               71               2.6        ERR065301
41        82        5               74               6.2        ERR067964
1         82        5               83               5.3        ERR129148
41        82        5               85               6.2        ERR069835
41        82        5               93               6.2        ERR129088
1         82        5               106              2.6        ERR065342
1         82        5               114              5.3        ERR069749
41        82        5               115              6.2        ERR067981
1         82        5               121              5.3        ERR124277
1         82        5               125              5.3        ERR129074
41        82        5               132              6.2        ERR129051
41        82        5               135              6.2        ERR069746
1         82        5               146              2.6        ERR124218
1         82        5               151              5.3        ERR065300
41        82        5               158              6.2        ERR065968
1         82        5               163              5.3        ERR065324
41        82        5               165              6.2        ERR129158
41        82        5               167              6.2        ERR069812
1         82        5               174              5.3        ERR065329
1         82        5               176              5.3        ERR129200
41        82        5               178              6.2        ERR068012
41        82        5               188              6.2        ERR129132
1         82        5               190              5.3        ERR068019
1         82        5               191              5.3        ERR129099
41        82        5               193              6.2        ERR065292
1         82        5               197              5.3        ERR124250
41        82        5               198              6.2        ERR069690
1         82        5               204              2.6        ERR069737
1         82        5               205              5.3        ERR124316
1         82        5               207              2.6        ERR129144
41        82        5               209              6.2        ERR068018
1         82        5               218              5.3        ERR129086
1         82        5               220              5.3        ERR069834
1         82        5               222              2.2        ERR129050
1         82        5               233              2.2        ERR129077
1         82        5               235              5.3        ERR069726
41        82        5               245              6.2        ERR069768
41        82        5               247              6.2        ERR065967
1         82        5               251              5.3        ERR129143
1         82        5               252              5.3        ERR124299
41        82        5               254              6.2        ERR129090
1         82        5               255              5.3        ERR068002
41        82        5               261              6.2        ERR065344
1         82        5               270              5.3        ERR124236
1         82        5               285              2.6        ERR067998
41        82        5               291              6.2        ERR068020
41        82        5               299              6.2        ERR067977
41        82        5               304              6.2        ERR069715
41        82        5               306              6.2        ERR069683
1         82        5               315              2.6        ERR124320
41        82        5               326              6.2        ERR065962
1         82        5               354              2.2        ERR065299
1         82        5               357              2.6        ERR069818
1         82        5               358              5.3        ERR068029
1         82        5               360              5.3        ERR124279
1         82        5               367              5.3        ERR129163
1         82        5               375              5.3        ERR129134
1         82        5               377              5.3        ERR065351
41        82        5               388              6.2        ERR069755
1         82        5               390              5.3        ERR067988
1         82        5               391              2.6        ERR069714
1         82        5               394              5.3        ERR129035
1         82        5               404              2.6        ERR129053
41        82        5               407              6.2        ERR124285
41        82        5               408              6.2        ERR129126
1         82        5               421              2.6        ERR124258
1         82        5               423              5.3        ERR124301
1         82        5               428              2.6        ERR068010
1         82        5               432              5.3        ERR069728
1         82        5               438              5.3        ERR124290
41        82        5               446              6.2        ERR069765
41        82        5               457              6.2        ERR129113
1         82        5               459              2.6        ERR129182
41        82        5               468              6.2        ERR068013
41        82        5               472              6.2        ERR124231
41        82        5               474              6.2        ERR124304
41        82        5               478              6.2        ERR124282
41        82        5               483              6.2        ERR069732
539       601       3               486              6.3        ERR129110
1         82        5               492              5.3        ERR129119
1         82        5               494              5.3        ERR124273
1         82        5               496              2.6        ERR068043
1         82        5               504              2.6        ERR069799
41        82        5               507              6.2        ERR129058
41        82        5               510              6.2        ERR065330
41        82        5               514              6.2        ERR069719
41        82        5               525              6.2        ERR069770
1         82        5               527              2.6        ERR124306
1         82        5               535              5.3        ERR069733
41        82        5               543              6.2        ERR129199
1         82        5               546              5.3        ERR129104
1         82        5               549              5.3        ERR067963
1         82        5               554              5.3        ERR067970
1         82        5               559              5.3        ERR067992
41        82        5               561              6.2        ERR069740
1         82        5               564              5.3        ERR124275
41        82        5               571              5.7        ERR124237
1         82        5               579              5.3        ERR129089
1         82        5               582              2.6        ERR065312
1         82        5               589              5.3        ERR068033
