7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
625       636       3               6                3.2        ERR124247
586       858       3               21               37.9       ERR069773
410       478       3               46               2.0        ERR124244
586       858       3               58               37.9       ERR065302
586       858       3               86               37.9       ERR129040
410       478       3               138              1.6        ERR124311
1195      1215      4               150              1.6        ERR124218
1         225       2               185              10.7       ERR067993
1         116       4               189              5.7        ERR067974
410       478       3               306              1.6        ERR129057
1         225       2               319              10.7       ERR069803
586       858       3               363              37.9       ERR129124
1         105       3               419              4.5        ERR124285
586       858       3               423              37.9       ERR065321
1195      1215      4               434              1.6        ERR124258
1         225       2               455              10.7       ERR069841
1         116       4               458              5.7        ERR129121
1         116       4               469              5.7        ERR129174
410       478       3               480              1.6        ERR065290
805       858       4               503              1.6        ERR129110
1195      1215      4               503              2.0        ERR129110
410       478       3               505              1.6        ERR129135
1         116       4               515              5.7        ERR129125
586       858       3               534              37.9       ERR129188
586       858       3               537              37.9       ERR129056
586       858       3               541              37.9       ERR069775
1195      1215      4               545              1.6        ERR124306
1195      1215      4               602              1.6        ERR065312
