9 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
413       505       3               3                13.1       ERR129065
326       484       2               5                2.1        ERR069700
772       838       2               5                7.2        ERR069700
714       737       1               7                0.1        ERR124222
738       879       5               7                14.0       ERR124222
701       713       2               9                6.2        ERR069786
714       760       2               10               12.5       ERR129179
701       713       2               11               6.2        ERR129176
714       760       2               17               12.5       ERR124241
714       760       2               19               12.5       ERR124293
413       505       3               21               13.1       ERR069773
326       484       2               22               2.1        ERR067966
772       838       2               22               7.2        ERR067966
413       505       3               23               13.1       ERR129029
660       700       1               25               1.4        ERR124226
701       838       4               25               7.6        ERR124226
701       713       2               28               6.2        ERR124319
701       713       2               30               6.2        ERR129117
326       484       2               34               2.1        ERR067969
772       838       2               34               7.2        ERR067969
714       760       2               35               12.5       ERR069703
714       760       2               39               12.5       ERR129087
714       737       1               47               0.1        ERR129075
738       879       5               47               14.0       ERR129075
413       505       3               49               13.1       ERR069826
714       737       1               52               0.1        ERR069706
738       879       5               52               14.0       ERR069706
413       505       3               56               13.1       ERR129107
413       505       3               58               13.1       ERR065302
660       700       1               59               1.4        ERR129187
701       838       4               59               7.6        ERR129187
326       484       2               60               2.1        ERR124314
772       838       2               60               7.2        ERR124314
701       713       2               67               6.2        ERR069685
714       760       2               69               12.5       ERR067962
413       505       3               73               13.1       ERR124287
701       713       2               82               6.2        ERR129213
413       505       3               83               13.1       ERR129155
701       713       2               84               6.2        ERR129042
714       760       2               85               12.5       ERR129148
413       505       3               86               13.1       ERR129040
413       505       3               88               13.1       ERR129146
714       737       1               93               0.1        ERR069843
738       879       5               93               14.0       ERR069843
701       713       2               101              5.5        ERR124310
714       737       1               108              0.1        ERR124255
738       879       5               108              14.0       ERR124255
701       713       2               110              6.2        ERR124235
469       495       4               116              4.9        ERR068005
714       760       2               117              12.5       ERR069749
413       505       3               120              13.1       ERR129052
714       760       2               125              12.5       ERR124277
714       760       2               129              12.5       ERR129074
413       505       3               131              13.1       ERR065953
413       505       3               132              13.1       ERR129076
701       713       2               137              6.2        ERR129157
326       484       2               138              2.5        ERR124311
413       505       3               143              13.1       ERR129055
413       505       3               144              13.1       ERR069780
701       713       2               148              6.2        ERR124288
621       838       4               150              17.9       ERR124218
413       505       3               151              13.1       ERR068027
714       760       2               155              12.5       ERR065300
413       505       3               158              13.1       ERR069802
701       713       2               161              5.5        ERR129048
701       713       2               166              6.2        ERR068016
714       760       2               167              12.5       ERR065324
326       484       2               175              2.1        ERR069787
772       838       2               175              7.2        ERR069787
701       713       2               177              6.2        ERR129066
714       760       2               179              12.5       ERR065329
701       713       2               186              6.2        ERR069708
413       505       3               187              13.1       ERR129106
326       484       2               190              2.1        ERR069744
772       838       2               190              7.2        ERR069744
714       760       2               195              12.5       ERR068019
714       760       2               196              12.5       ERR129099
655       771       1               200              6.2        ERR069820
413       505       3               202              13.1       ERR129116
714       760       2               203              12.5       ERR124250
714       737       1               205              0.1        ERR065973
738       879       5               205              14.0       ERR065973
701       713       2               206              5.5        ERR065309
313       484       2               209              0.7        ERR069825
772       838       2               209              6.1        ERR069825
714       760       2               211              12.5       ERR124316
701       713       2               212              6.2        ERR065304
413       505       3               219              13.1       ERR068039
714       760       2               224              12.5       ERR129086
714       760       2               226              12.5       ERR069834
714       737       1               227              0.1        ERR069720
738       879       5               227              14.0       ERR069720
660       700       1               229              1.4        ERR129064
701       838       4               229              7.6        ERR129064
413       505       3               230              13.1       ERR069830
413       505       3               237              13.1       ERR129147
714       760       2               241              12.5       ERR069726
413       505       3               247              13.1       ERR124219
413       505       3               248              13.1       ERR065345
660       700       1               249              1.4        ERR069769
701       838       4               249              7.6        ERR069769
413       505       3               254              13.1       ERR124223
701       713       2               256              6.2        ERR129167
714       760       2               257              12.5       ERR129143
714       760       2               258              12.5       ERR124299
714       760       2               261              12.5       ERR068002
714       737       1               262              0.1        ERR068003
738       879       5               262              14.0       ERR068003
701       713       2               268              5.5        ERR129111
714       737       1               270              0.1        ERR068035
738       879       5               270              14.0       ERR068035
701       713       2               271              6.2        ERR069798
714       760       2               276              12.5       ERR124236
701       713       2               278              6.2        ERR065959
701       713       2               285              6.2        ERR124308
701       713       2               286              6.2        ERR129043
413       505       3               289              13.1       ERR069800
701       713       2               293              6.2        ERR065971
413       505       3               296              13.1       ERR065311
413       505       3               299              13.1       ERR067967
413       505       3               301              13.1       ERR129161
296       484       2               305              1.4        ERR129057
701       713       2               312              6.2        ERR124227
701       713       2               315              5.5        ERR124253
413       505       3               317              13.1       ERR065966
701       713       2               321              6.2        ERR129168
701       713       2               325              6.2        ERR065303
469       495       4               330              4.9        ERR069759
413       505       3               332              13.1       ERR067976
413       505       3               333              13.1       ERR065307
413       505       3               341              13.1       ERR069790
469       495       4               348              4.9        ERR069741
714       737       1               350              0.1        ERR129062
738       879       5               350              14.0       ERR129062
701       713       2               353              5.5        ERR065316
701       713       2               354              5.5        ERR124217
701       713       2               355              6.2        ERR067991
772       838       2               361              7.3        ERR129162
413       505       3               362              13.1       ERR129124
714       737       1               366              0.1        ERR124233
738       879       5               366              14.0       ERR124233
701       713       2               367              5.5        ERR124266
714       760       2               369              12.5       ERR068029
714       760       2               371              12.5       ERR124279
