2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         164       1               2                1.0        ERR065974
58        164       3               21               0.4        ERR069773
1         164       1               50               1.0        ERR065341
1         164       1               54               1.0        ERR129130
58        164       3               58               0.4        ERR065302
58        164       3               59               0.4        ERR129187
58        164       3               80               0.4        ERR129028
58        164       3               86               0.4        ERR129040
58        164       3               106              0.4        ERR068014
58        164       3               113              0.4        ERR129094
58        164       3               122              0.4        ERR069792
58        164       3               131              0.4        ERR065953
58        164       3               140              0.4        ERR068031
1         164       1               163              1.0        ERR065965
58        164       3               173              0.4        ERR129083
58        164       3               174              0.4        ERR065354
58        164       3               201              0.4        ERR129216
58        164       3               219              0.4        ERR068039
58        164       3               232              0.4        ERR129206
1         164       1               273              1.0        ERR124278
58        164       3               329              0.4        ERR069692
58        164       3               332              0.4        ERR069723
58        164       3               350              0.4        ERR129136
58        164       3               407              0.4        ERR069697
1         164       1               418              1.0        ERR065289
58        164       3               423              0.4        ERR065321
58        164       3               452              0.4        ERR129202
58        164       3               468              0.4        ERR069810
58        164       3               486              0.4        ERR129138
1         164       1               492              1.0        ERR065296
58        164       3               525              0.4        ERR068009
58        164       3               534              0.4        ERR129188
58        164       3               537              0.4        ERR129056
58        164       3               541              0.4        ERR069775
58        164       3               567              0.4        ERR129103
58        164       3               598              0.4        ERR069808
58        164       3               600              1.0        ERR129047
58        164       3               605              0.4        ERR129095
58        164       3               616              0.4        ERR129030
