16 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
403       452       3               4                6.0        ERR129037
403       452       3               6                5.3        ERR124247
1         65        4               7                0.1        ERR124222
403       452       3               9                5.5        ERR069786
262       273       7               11               8.0        ERR129176
343       445       3               11               14.8       ERR129176
446       532       7               11               5.5        ERR129176
588       643       3               11               3.6        ERR129176
403       454       3               12               7.3        ERR069709
403       452       3               13               6.0        ERR067985
403       452       3               14               6.0        ERR129212
403       452       3               16               5.5        ERR069814
398       452       3               18               4.7        ERR069795
577       1005      3               20               1.4        ERR069735
403       452       3               23               5.2        ERR129029
403       452       3               25               6.0        ERR124226
403       452       3               26               5.5        ERR129196
403       454       3               29               7.3        ERR068001
262       273       7               30               8.0        ERR129117
343       445       3               30               14.8       ERR129117
446       532       7               30               5.5        ERR129117
588       643       3               30               3.6        ERR129117
403       452       3               32               5.5        ERR068007
398       452       3               38               4.5        ERR124256
403       454       3               40               7.3        ERR069819
403       452       3               44               6.0        ERR065326
1         65        4               47               0.1        ERR129075
403       452       3               48               6.0        ERR069713
398       452       3               53               4.7        ERR065970
398       452       3               57               4.5        ERR069809
398       452       3               63               4.5        ERR068048
398       452       3               64               4.7        ERR065972
398       452       3               65               4.7        ERR129164
403       452       3               67               5.5        ERR069685
403       452       3               71               6.0        ERR129127
667       1005      6               72               7.0        ERR065301
403       452       3               73               5.5        ERR124287
403       452       3               77               6.0        ERR069727
125       282       5               79               9.5        ERR065332
283       328       7               79               0.7        ERR065332
262       273       7               82               8.0        ERR129213
343       445       3               82               14.8       ERR129213
446       532       7               82               5.5        ERR129213
588       643       3               82               3.6        ERR129213
262       273       7               84               8.0        ERR129042
343       445       3               84               14.8       ERR129042
446       532       7               84               5.5        ERR129042
588       643       3               84               3.6        ERR129042
403       452       3               92               6.0        ERR069748
398       452       3               95               4.7        ERR129088
403       452       3               96               6.0        ERR069752
398       452       3               98               4.7        ERR129149
403       452       3               99               6.0        ERR129214
403       452       3               101              6.0        ERR068046
403       452       3               102              6.0        ERR129215
667       1005      6               108              7.0        ERR065342
262       273       7               109              8.0        ERR124235
343       445       3               109              14.8       ERR124235
446       532       7               109              5.5        ERR124235
588       643       3               109              3.6        ERR124235
403       452       3               110              6.0        ERR129159
403       452       3               113              6.0        ERR069689
398       452       3               114              4.7        ERR069751
398       452       3               117              4.7        ERR067981
403       452       3               119              5.2        ERR129052
403       452       3               121              6.4        ERR069792
403       452       3               126              5.8        ERR129044
403       454       3               127              7.3        ERR065353
403       454       3               130              7.3        ERR065953
403       452       3               132              6.0        ERR129154
125       282       5               133              9.5        ERR069725
283       328       7               133              0.7        ERR069725
403       452       3               134              6.0        ERR068040
262       273       7               136              8.0        ERR129157
343       445       3               136              14.8       ERR129157
446       532       7               136              5.5        ERR129157
588       643       3               136              3.6        ERR129157
403       452       3               137              6.6        ERR124311
403       452       3               139              6.4        ERR068031
403       452       3               140              6.0        ERR067986
403       452       3               141              6.0        ERR124291
403       452       3               145              6.0        ERR069822
125       282       5               148              9.5        ERR129026
283       328       7               148              0.7        ERR129026
403       452       3               150              6.0        ERR068027
403       454       3               151              7.3        ERR069710
403       452       3               152              6.0        ERR065310
403       454       3               158              7.6        ERR129027
403       452       3               160              6.0        ERR129048
403       452       3               164              6.0        ERR129180
398       452       3               168              4.7        ERR129158
403       452       3               171              6.0        ERR124302
403       452       3               173              6.4        ERR065354
398       452       3               182              4.7        ERR068012
577       1005      3               184              2.0        ERR067993
262       273       7               185              8.0        ERR069708
343       445       3               185              14.8       ERR069708
446       532       7               185              5.5        ERR069708
588       643       3               185              3.6        ERR069708
403       452       3               186              6.0        ERR129106
403       452       3               190              6.0        ERR129210
398       452       3               193              4.7        ERR069711
403       452       3               201              6.0        ERR129116
125       282       5               206              9.5        ERR124283
283       328       7               206              0.7        ERR124283
125       282       5               207              9.5        ERR065293
283       328       7               207              0.7        ERR065293
276       368       6               208              0.4        ERR069825
403       452       3               212              5.5        ERR129144
403       452       3               215              6.0        ERR124296
398       452       3               216              4.7        ERR067960
398       452       3               217              4.7        ERR068050
403       454       3               219              7.3        ERR068004
398       452       3               220              4.7        ERR129032
403       452       3               222              6.0        ERR068041
1         65        4               226              0.1        ERR069720
403       452       3               232              6.0        ERR069801
403       452       3               234              6.0        ERR129080
125       282       5               235              9.5        ERR068026
283       328       7               235              0.7        ERR068026
403       452       3               238              5.5        ERR129077
125       282       5               243              9.5        ERR065297
283       328       7               243              0.7        ERR065297
125       282       5               245              9.5        ERR129061
283       328       7               245              0.7        ERR129061
403       452       3               246              5.2        ERR124219
403       452       3               248              6.0        ERR069769
403       454       3               249              7.3        ERR065295
403       452       3               253              6.0        ERR124223
403       454       3               254              7.3        ERR069734
262       273       7               255              8.0        ERR129167
343       445       3               255              14.8       ERR129167
446       532       7               255              5.5        ERR129167
588       643       3               255              3.6        ERR129167
403       454       3               258              7.3        ERR129092
762       1005      3               261              5.3        ERR068003
403       452       3               262              6.0        ERR124268
403       452       3               267              6.0        ERR129111
403       452       3               268              6.0        ERR068006
403       452       3               270              5.5        ERR069798
403       452       3               272              6.0        ERR069760
292       331       5               274              3.6        ERR069782
577       1005      2               274              0.6        ERR069782
403       452       3               280              6.0        ERR069832
125       282       5               281              9.5        ERR065320
283       328       7               281              0.7        ERR065320
262       273       7               284              8.0        ERR124308
343       445       3               284              14.8       ERR124308
446       532       7               284              5.5        ERR124308
588       643       3               284              3.6        ERR124308
262       273       7               285              8.0        ERR129043
343       445       3               285              14.8       ERR129043
446       532       7               285              5.5        ERR129043
588       643       3               285              3.6        ERR129043
403       452       3               288              6.2        ERR069800
403       452       3               292              5.5        ERR065971
398       452       3               294              4.7        ERR068034
403       452       3               295              6.0        ERR065311
398       452       3               299              4.7        ERR069691
403       452       3               301              6.0        ERR069716
403       452       3               304              6.6        ERR129057
403       452       3               306              6.0        ERR129131
403       452       3               309              6.0        ERR069750
262       273       7               311              8.0        ERR124227
343       445       3               311              14.8       ERR124227
446       532       7               311              5.5        ERR124227
588       643       3               311              3.6        ERR124227
398       452       3               312              4.7        ERR069683
403       454       3               313              7.3        ERR069813
403       452       3               314              5.8        ERR124253
125       282       5               315              9.5        ERR069724
283       328       7               315              0.7        ERR069724
403       452       3               316              6.2        ERR065966
403       452       3               317              6.0        ERR069803
403       452       3               320              5.8        ERR129168
667       1005      6               321              7.0        ERR124320
403       452       3               323              6.0        ERR069804
262       273       7               324              8.0        ERR065303
343       445       3               324              14.8       ERR065303
446       532       7               324              5.5        ERR065303
588       643       3               324              3.6        ERR065303
403       454       3               325              7.3        ERR065957
125       282       5               326              9.5        ERR068042
283       328       7               326              0.7        ERR068042
403       452       3               327              6.4        ERR069692
125       282       5               328              9.5        ERR124249
283       328       7               328              0.7        ERR124249
403       452       3               330              6.4        ERR069723
125       282       5               336              9.5        ERR129198
283       328       7               336              0.7        ERR129198
577       1005      2               337              4.8        ERR069742
403       452       3               340              6.2        ERR069790
403       454       3               341              7.3        ERR069827
403       452       3               345              6.0        ERR129068
125       282       5               351              9.5        ERR068032
283       328       7               351              0.7        ERR068032
403       452       3               353              6.0        ERR124217
403       452       3               356              6.0        ERR129079
403       452       3               359              6.0        ERR069701
403       452       3               360              6.0        ERR129162
403       452       3               362              6.0        ERR124246
667       1005      6               366              7.0        ERR069818
125       282       5               368              9.5        ERR124239
283       328       7               368              0.7        ERR124239
403       452       3               372              6.0        ERR129139
125       282       5               377              9.5        ERR068028
283       328       7               377              0.7        ERR068028
403       452       3               378              6.2        ERR065355
262       273       7               379              8.0        ERR068023
343       445       3               379              14.8       ERR068023
446       532       7               379              5.5        ERR068023
588       643       3               379              3.6        ERR068023
398       452       3               389              4.7        ERR069761
403       452       3               391              5.5        ERR129172
403       452       3               392              6.0        ERR124240
403       452       3               393              5.5        ERR065315
403       452       3               404              6.4        ERR069697
577       1005      3               406              1.4        ERR069838
403       452       3               411              6.2        ERR067975
398       452       3               412              4.7        ERR129046
403       452       3               416              6.0        ERR124285
403       452       3               418              6.0        ERR129151
403       452       3               423              6.0        ERR069707
403       452       3               429              6.0        ERR068047
398       452       3               430              4.7        ERR065288
403       452       3               431              6.0        ERR124258
398       452       3               434              4.7        ERR129091
577       1005      3               437              4.2        ERR129118
403       452       3               439              5.5        ERR068010
125       282       5               448              9.5        ERR124300
283       328       7               448              0.7        ERR124300
403       452       3               451              6.0        ERR129178
403       452       3               452              6.0        ERR069841
118       301       6               453              2.9        ERR065955
713       727       4               453              1.3        ERR065955
403       452       3               456              6.0        ERR067968
403       452       3               457              5.5        ERR069739
403       452       3               462              5.5        ERR065969
403       452       3               465              6.4        ERR069810
403       452       3               468              6.0        ERR129177
577       1005      2               469              4.8        ERR065352
403       452       3               471              6.0        ERR069839
403       452       3               472              5.5        ERR129182
403       454       3               473              7.3        ERR069788
403       452       3               474              6.0        ERR067983
403       454       3               475              7.3        ERR069784
403       452       3               477              6.6        ERR065290
403       452       3               478              6.0        ERR065322
403       452       3               479              5.5        ERR069693
403       452       3               482              6.0        ERR124242
