3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         461       1               7                6.3        ERR124222
739       768       5               28               1.7        ERR124319
917       939       1               28               0.4        ERR124319
1         461       1               47               6.3        ERR129075
1         461       1               93               6.3        ERR069843
1         461       1               108              6.3        ERR124255
1         461       1               121              6.3        ERR069785
739       768       5               148              1.7        ERR124288
917       939       1               148              0.4        ERR124288
1         461       1               205              6.3        ERR065973
1         461       1               227              6.3        ERR069720
1         461       1               367              6.3        ERR124233
739       768       5               412              1.7        ERR124294
917       939       1               412              0.4        ERR124294
1         461       1               440              6.3        ERR129118
1         461       1               490              6.3        ERR129036
1         461       1               518              6.3        ERR129031
1         461       1               519              6.3        ERR129049
1         461       1               556              6.3        ERR069797
1         461       1               578              6.3        ERR069821
739       768       5               587              1.7        ERR124297
917       939       1               587              0.4        ERR124297
1         461       1               596              6.3        ERR129193
739       768       5               606              1.7        ERR124286
917       939       1               606              0.4        ERR124286
