37 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
652       748       4               5                6.2        ERR069700
749       978       6               5                49.4       ERR069700
1387      1482      3               5                23.8       ERR069700
663       784       3               7                14.7       ERR124222
1396      1482      3               7                29.3       ERR124222
2017      2046      3               7                12.7       ERR124222
1779      1837      3               10               13.5       ERR129179
1838      1873      1               10               17.1       ERR129179
1874      2005      6               10               39.3       ERR129179
2006      2046      1               10               23.6       ERR129179
1775      1852      3               12               13.0       ERR069709
1779      1837      3               17               13.5       ERR124241
1838      1873      1               17               17.1       ERR124241
1874      2005      6               17               39.3       ERR124241
2006      2046      1               17               23.6       ERR124241
1779      1837      3               19               13.5       ERR124293
1838      1873      1               19               17.1       ERR124293
1874      2005      6               19               39.3       ERR124293
2006      2046      1               19               23.6       ERR124293
262       458       6               20               20.3       ERR069735
1013      1171      2               20               15.4       ERR069735
730       978       6               22               32.9       ERR067966
1642      1852      2               28               123.6      ERR124319
1853      2046      1               28               81.3       ERR124319
1775      1852      3               29               13.0       ERR068001
730       978       6               34               32.9       ERR067969
1779      1837      3               35               13.5       ERR069703
1838      1873      1               35               17.1       ERR069703
1874      2005      6               35               39.3       ERR069703
2006      2046      1               35               23.6       ERR069703
1779      1837      3               39               13.5       ERR129087
1838      1873      1               39               17.1       ERR129087
1874      2005      6               39               39.3       ERR129087
2006      2046      1               39               23.6       ERR129087
284       842       3               46               0.2        ERR124244
939       1162      2               46               10.9       ERR124244
1163      1261      6               46               13.9       ERR124244
1828      1914      6               46               22.0       ERR124244
663       784       3               47               14.7       ERR129075
1396      1482      3               47               29.3       ERR129075
2017      2046      3               47               12.7       ERR129075
1016      1126      2               52               8.5        ERR069706
730       978       6               60               32.9       ERR124314
1779      1837      3               68               13.5       ERR067962
1838      1873      1               68               17.1       ERR067962
1874      2005      6               68               39.3       ERR067962
2006      2046      1               68               23.6       ERR067962
1667      1818      3               78               20.3       ERR065332
1822      1843      6               78               12.9       ERR065332
1844      2046      1               78               76.6       ERR065332
1139      1380      5               83               42.1       ERR129042
1779      1837      3               84               13.5       ERR129148
1838      1873      1               84               17.1       ERR129148
1874      2005      6               84               39.3       ERR129148
2006      2046      1               84               23.6       ERR129148
1519      1658      4               92               39.9       ERR069843
1         1172      5               100              1.6        ERR124310
1519      1658      4               107              39.9       ERR124255
1779      1837      3               116              13.5       ERR069749
1838      1873      1               116              17.1       ERR069749
1874      2005      6               116              39.3       ERR069749
2006      2046      1               116              23.6       ERR069749
1779      1837      3               124              13.5       ERR124277
