3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
3535      3948      2               62               5.8        ERR069824
3861      3904      3               66               1.5        ERR069685
3535      3948      2               89               7.9        ERR069729
3777      3908      3               253              6.3        ERR129167
3777      3908      3               261              5.8        ERR129181
3861      3908      3               268              1.2        ERR069798
3861      3908      3               276              1.2        ERR129045
3861      3908      3               290              1.2        ERR065971
3535      3948      2               305              5.8        ERR069772
3861      3908      3               318              1.2        ERR129168
3535      3948      2               335              5.8        ERR069742
3535      3948      2               342              5.8        ERR069806
357       2220      3               423              0.1        ERR124252
3535      3948      2               445              7.9        ERR069730
3861      3908      3               459              1.2        ERR065969
3861      3908      3               532              1.2        ERR069779
3740      3914      3               542              7.7        ERR069840
3535      3948      2               552              5.8        ERR069816
3535      3948      2               574              5.8        ERR069740
3535      3948      2               586              5.8        ERR065956
