7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
782       838       4               3                0.0        ERR129065
252       309       3               5                0.9        ERR069700
653       674       3               5                10.8       ERR069700
252       309       3               6                3.0        ERR124247
653       674       3               6                10.8       ERR124247
261       309       3               11               1.5        ERR129176
653       674       3               11               10.9       ERR129176
317       414       4               14               26.8       ERR129212
549       580       5               14               22.8       ERR129212
653       674       3               21               9.4        ERR069773
252       309       3               22               0.9        ERR067966
653       674       3               22               10.8       ERR067966
261       309       3               30               1.5        ERR129117
653       674       3               30               10.9       ERR129117
252       309       3               34               0.9        ERR067969
653       674       3               34               10.8       ERR067969
782       838       4               49               0.0        ERR069826
782       838       4               56               0.0        ERR129107
653       674       3               58               9.4        ERR065302
252       309       3               60               0.9        ERR124314
653       674       3               60               10.8       ERR124314
782       838       4               73               0.0        ERR124287
653       674       3               79               9.4        ERR065332
653       674       2               80               12.0       ERR129028
261       309       3               82               1.5        ERR129213
653       674       3               82               10.9       ERR129213
782       838       4               83               0.0        ERR129155
261       309       3               84               1.5        ERR129042
653       674       3               84               10.9       ERR129042
653       674       3               86               9.4        ERR129040
782       838       4               88               0.0        ERR129146
317       414       4               92               26.8       ERR069748
549       580       5               92               22.8       ERR069748
261       309       3               110              1.5        ERR124235
653       674       3               110              10.9       ERR124235
317       414       4               114              26.8       ERR069689
549       580       5               114              22.8       ERR069689
653       674       3               126              7.5        ERR124228
796       838       2               126              1.8        ERR124228
782       838       4               132              0.0        ERR129076
653       674       3               134              9.4        ERR069725
261       309       3               137              1.5        ERR129157
653       674       3               137              10.9       ERR129157
782       838       4               143              0.0        ERR129055
782       838       4               144              0.0        ERR069780
653       674       3               149              9.4        ERR129026
782       838       4               151              0.0        ERR068027
782       838       4               158              0.0        ERR069802
317       414       4               165              26.8       ERR129180
549       580       5               165              22.8       ERR129180
653       674       3               170              9.4        ERR069698
653       674       2               173              12.0       ERR129083
252       309       3               175              0.9        ERR069787
653       674       3               175              10.8       ERR069787
653       674       3               184              9.4        ERR124274
258       309       3               186              1.3        ERR069708
653       674       3               186              10.9       ERR069708
782       838       4               187              0.0        ERR129106
252       309       3               190              0.9        ERR069744
653       674       3               190              10.8       ERR069744
653       674       3               199              7.5        ERR067961
796       838       2               199              1.8        ERR067961
653       674       2               201              12.0       ERR129216
782       838       4               202              0.0        ERR129116
653       674       3               207              9.4        ERR124283
653       674       3               208              9.4        ERR065293
252       309       3               209              0.9        ERR069825
653       674       3               209              10.8       ERR069825
653       674       3               219              9.4        ERR068039
