27 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
770       1164      3               3                1.2        ERR129065
2307      2394      3               5                15.1       ERR069700
2002      2227      2               6                17.1       ERR124247
1841      1959      2               7                12.0       ERR124222
1538      1569      2               9                2.9        ERR069786
1841      2042      2               10               12.4       ERR129179
1035      1290      3               11               28.8       ERR129176
1841      2327      4               11               10.6       ERR129176
750       899       3               12               0.9        ERR069709
1841      2042      2               12               14.5       ERR069709
1841      2042      2               17               12.4       ERR124241
1841      2042      2               19               12.4       ERR124293
2095      2128      5               20               7.1        ERR069735
1242      2239      2               21               25.4       ERR069773
770       1164      3               22               1.5        ERR067966
770       1164      3               23               2.2        ERR129029
2002      2220      2               24               16.1       ERR129105
2002      2220      2               26               16.1       ERR129196
750       1164      3               27               0.1        ERR069823
1525      2327      2               28               17.4       ERR124319
750       899       3               29               0.9        ERR068001
1841      2042      2               29               14.5       ERR068001
1035      1290      3               30               28.8       ERR129117
1841      2327      4               30               10.6       ERR129117
750       1164      3               31               0.1        ERR069764
770       1164      3               34               1.5        ERR067969
1841      2042      2               35               12.4       ERR069703
2002      2220      2               36               16.1       ERR129195
2002      2291      2               37               11.5       ERR065325
2328      2394      2               37               6.2        ERR065325
1841      1959      2               38               10.1       ERR124256
1841      2042      2               39               12.0       ERR129087
2095      2128      5               40               6.9        ERR069819
2002      2291      2               42               11.5       ERR065960
2328      2394      2               42               6.2        ERR065960
750       1164      3               45               0.1        ERR069712
1219      1290      5               46               1.2        ERR124244
1525      1557      2               46               4.8        ERR124244
2055      2077      1               46               6.6        ERR124244
1841      1959      2               47               12.0       ERR129075
770       1164      3               49               1.2        ERR069826
1841      1959      2               52               12.0       ERR069706
770       1164      3               56               2.2        ERR129107
1841      1959      2               57               10.1       ERR069809
1242      2239      2               58               25.4       ERR065302
750       1034      3               59               1.8        ERR129187
1984      2042      3               59               1.5        ERR129187
770       1164      3               60               1.5        ERR124314
1000      1087      5               62               12.9       ERR069824
1841      1959      2               63               10.1       ERR068048
750       1164      3               65               0.1        ERR129164
1538      1569      2               67               2.9        ERR069685
1841      2042      2               69               12.4       ERR067962
2002      2220      2               72               16.1       ERR065301
750       1164      3               75               0.1        ERR067964
750       1357      3               79               0.3        ERR065332
1960      2065      3               79               6.0        ERR065332
1000      1087      5               80               12.5       ERR129028
1035      1290      3               82               28.8       ERR129213
1841      2327      4               82               10.6       ERR129213
770       1164      3               83               1.2        ERR129155
1035      1290      3               84               28.8       ERR129042
1841      2327      4               84               10.6       ERR129042
1841      2042      2               85               12.4       ERR129148
1242      2239      2               86               25.4       ERR129040
750       1164      3               87               0.1        ERR069835
1000      1087      5               90               12.9       ERR069729
1841      1959      2               93               12.0       ERR069843
1841      1959      2               97               10.1       ERR065350
1000      1087      5               101              12.9       ERR124310
750       1034      3               106              2.0        ERR068014
1984      2042      3               106              1.6        ERR068014
1841      1959      2               108              12.0       ERR124255
2002      2220      2               109              16.1       ERR065342
1035      1290      3               110              27.8       ERR124235
1841      2327      4               110              9.9        ERR124235
750       1034      3               113              2.0        ERR129094
1984      2042      3               113              1.6        ERR129094
750       899       3               116              0.9        ERR068005
1841      2042      2               116              14.5       ERR068005
1841      2042      2               117              12.4       ERR069749
750       1164      3               118              0.1        ERR067981
770       1164      3               120              2.2        ERR129052
2374      2394      1               121              8.1        ERR069785
2002      2239      2               123              16.1       ERR124271
1841      2042      2               125              12.4       ERR124277
510       877       5               126              8.7        ERR124228
1841      1959      2               126              9.9        ERR124228
1960      2042      4               127              0.6        ERR129044
2055      2273      5               127              22.4       ERR129044
750       899       3               128              0.9        ERR065353
1841      2042      2               128              14.5       ERR065353
1841      2042      2               129              12.4       ERR129074
750       899       3               131              0.9        ERR065953
1841      2042      2               131              14.5       ERR065953
750       1357      3               134              0.3        ERR069725
1960      2065      3               134              6.0        ERR069725
750       1164      3               136              0.1        ERR129051
1035      1290      3               137              28.8       ERR129157
1841      2327      4               137              10.6       ERR129157
1780      2327      2               138              24.5       ERR124311
750       1164      3               139              0.1        ERR069746
770       1164      3               144              1.2        ERR069780
1525      2327      2               148              17.4       ERR124288
750       1357      3               149              0.3        ERR129026
1960      2065      3               149              6.0        ERR129026
1011      1056      5               150              7.1        ERR124218
2307      2394      1               150              5.7        ERR124218
770       1164      3               151              1.2        ERR068027
750       899       3               152              0.9        ERR069710
1841      2042      2               152              14.5       ERR069710
1841      2042      2               155              12.4       ERR065300
770       1164      3               158              1.2        ERR069802
1035      1290      3               159              28.6       ERR129027
1538      1557      4               159              4.6        ERR129027
1841      2327      4               159              10.5       ERR129027
1000      1087      5               161              12.9       ERR129048
750       1164      3               162              0.1        ERR065968
2307      2394      3               166              15.1       ERR068016
1841      2042      2               167              12.4       ERR065324
750       1164      3               169              0.1        ERR129158
750       1357      3               170              0.3        ERR069698
1960      2065      3               170              6.0        ERR069698
750       1164      3               171              0.1        ERR069812
1000      1087      5               173              12.5       ERR129083
2307      2394      3               175              15.1       ERR069787
2307      2394      3               177              17.7       ERR129066
1841      2042      2               179              12.4       ERR065329
1841      2042      2               181              12.4       ERR129200
750       1164      3               183              0.1        ERR068012
750       1357      3               184              0.3        ERR124274
1960      2065      3               184              6.0        ERR124274
1897      1959      2               185              0.5        ERR067993
2292      2394      4               185              9.9        ERR067993
1035      1290      3               186              28.8       ERR069708
1841      2327      4               186              10.6       ERR069708
770       1164      3               187              1.2        ERR129106
770       1164      3               190              1.5        ERR069744
750       1164      3               193              0.1        ERR129132
1841      2042      2               195              12.4       ERR068019
1841      2042      2               196              12.4       ERR129099
750       1164      3               198              0.1        ERR065292
510       877       5               199              8.7        ERR067961
1841      1959      2               199              9.9        ERR067961
2344      2394      3               200              9.2        ERR069820
1000      1087      5               201              12.5       ERR129216
770       1164      3               202              1.2        ERR129116
1841      2042      2               203              12.4       ERR124250
750       1164      3               204              0.1        ERR069690
1841      1959      2               205              12.0       ERR065973
1000      1087      5               206              12.9       ERR065309
750       1357      3               207              0.7        ERR124283
1960      2065      3               207              6.4        ERR124283
770       1164      3               208              1.2        ERR065293
1984      2065      3               208              8.6        ERR065293
2307      2394      3               209              15.1       ERR069825
2002      2291      2               210              11.5       ERR069737
2328      2394      2               210              6.2        ERR069737
1841      2042      2               211              12.4       ERR124316
2307      2394      3               212              15.1       ERR065304
2002      2220      2               213              16.1       ERR129144
750       1164      3               215              0.1        ERR068018
1242      2239      2               219              25.4       ERR068039
750       899       3               220              0.9        ERR068004
1841      2042      2               220              14.5       ERR068004
1841      2042      2               224              12.4       ERR129086
1841      2042      2               226              12.4       ERR069834
1841      1959      2               227              12.0       ERR069720
2002      2291      2               228              11.5       ERR129050
2328      2394      2               228              6.2        ERR129050
770       1164      3               230              1.2        ERR069830
750       1034      3               232              2.0        ERR129206
1984      2042      3               232              1.6        ERR129206
750       1357      3               234              0.3        ERR124221
1960      2065      3               234              6.0        ERR124221
750       1357      3               236              0.3        ERR068026
1960      2065      3               236              6.0        ERR068026
770       1164      3               237              1.2        ERR129147
2002      2220      2               239              16.1       ERR129077
1841      2042      2               241              12.4       ERR069726
2002      2227      2               243              17.1       ERR129041
750       1357      3               244              0.3        ERR065297
1960      2065      3               244              6.0        ERR065297
750       1357      3               246              0.3        ERR129061
1960      2065      3               246              6.0        ERR129061
770       1164      3               247              2.2        ERR124219
770       1164      3               248              1.2        ERR065345
1000      1087      5               249              12.5       ERR124305
2095      2128      5               251              6.9        ERR065295
750       1164      3               252              0.1        ERR069768
750       1164      3               254              0.1        ERR065967
750       899       3               255              0.9        ERR124223
1841      2042      2               255              14.5       ERR124223
750       899       3               256              0.9        ERR069734
1841      2042      2               256              14.5       ERR069734
1035      1290      3               257              27.8       ERR129167
1841      2327      4               257              9.9        ERR129167
1841      2042      2               258              12.4       ERR129143
1841      2042      2               259              12.4       ERR124299
750       899       3               260              0.9        ERR129092
1841      2042      2               260              14.5       ERR129092
750       1164      3               261              0.1        ERR129090
1841      2042      2               262              12.4       ERR068002
1841      1959      2               263              12.0       ERR068003
1627      1680      4               265              8.0        ERR129181
1986      2210      3               265              14.6       ERR129181
2307      2394      1               265              4.8        ERR129181
750       1164      3               268              0.1        ERR065344
1000      1087      5               269              12.9       ERR129111
1841      1959      2               271              12.0       ERR068035
1538      1569      2               272              2.9        ERR069798
2095      2128      5               276              7.0        ERR069782
1841      2042      2               277              12.4       ERR124236
2307      2394      3               279              15.1       ERR065959
2002      2291      2               280              11.5       ERR129045
