15 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
535       553       1               1                3.8        ERR069738
834       1047      1               1                11.9       ERR069738
268       309       3               3                7.8        ERR129065
337       419       2               4                8.6        ERR129037
834       1170      1               10               17.7       ERR129179
337       419       2               13               8.6        ERR067985
535       553       1               14               3.8        ERR129212
834       1170      1               14               15.2       ERR129212
535       553       1               15               3.8        ERR068037
834       1047      1               15               11.9       ERR068037
834       1170      1               17               17.7       ERR124241
834       1170      1               19               17.7       ERR124293
1         299       1               21               5.7        ERR069773
268       309       3               23               7.8        ERR129029
1         288       3               28               6.5        ERR124319
595       779       2               31               1.9        ERR069764
834       1170      1               35               17.7       ERR069703
834       1170      1               39               17.7       ERR129087
337       419       2               44               8.6        ERR065326
337       419       2               48               8.6        ERR069713
268       309       3               49               7.8        ERR069826
834       850       1               52               4.8        ERR069706
535       553       1               55               3.8        ERR129096
834       1047      1               55               11.9       ERR129096
268       309       3               56               7.8        ERR129107
1         299       1               58               5.7        ERR065302
535       553       1               61               3.8        ERR069686
834       1047      1               61               11.9       ERR069686
535       553       1               66               3.8        ERR069688
834       1047      1               66               11.9       ERR069688
535       553       1               68               3.8        ERR124307
834       1047      1               68               11.9       ERR124307
834       1170      1               69               17.7       ERR067962
337       419       2               71               8.6        ERR129127
268       309       3               73               7.8        ERR124287
337       419       2               77               8.6        ERR069727
180       197       2               79               4.1        ERR065332
268       309       3               83               7.8        ERR129155
834       1170      1               85               17.7       ERR129148
1         299       1               86               5.7        ERR129040
268       309       3               88               7.8        ERR129146
1         182       4               89               2.6        ERR129102
923       1363      4               89               6.1        ERR129102
535       553       1               92               3.8        ERR069748
834       1170      1               92               15.2       ERR069748
337       419       2               96               8.6        ERR069752
337       419       2               99               8.6        ERR129214
1330      1339      3               101              0.1        ERR124310
337       419       2               102              8.6        ERR068046
337       419       2               103              8.6        ERR129215
337       419       2               111              8.6        ERR129159
535       553       1               112              3.8        ERR129204
834       1047      1               112              11.9       ERR129204
535       553       1               114              3.8        ERR069689
834       1170      1               114              15.2       ERR069689
834       1170      1               117              17.7       ERR069749
535       553       1               119              3.8        ERR067996
834       1047      1               119              11.9       ERR067996
268       309       3               120              7.8        ERR129052
834       1170      1               125              17.7       ERR124277
834       850       1               126              4.8        ERR124228
834       1170      1               129              17.7       ERR129074
268       309       3               132              7.8        ERR129076
337       419       2               133              8.6        ERR129154
180       197       2               134              4.1        ERR069725
337       419       2               135              8.6        ERR068040
337       419       2               141              8.6        ERR067986
337       419       2               142              8.6        ERR124291
268       309       3               143              7.8        ERR129055
268       309       3               144              7.8        ERR069780
337       419       2               146              8.6        ERR069822
1         288       3               148              6.5        ERR124288
180       197       2               149              4.1        ERR129026
268       309       3               151              7.8        ERR068027
337       419       2               153              8.6        ERR065310
834       1170      1               155              17.7       ERR065300
535       553       1               157              3.8        ERR065343
834       1047      1               157              11.9       ERR065343
268       309       3               158              7.8        ERR069802
1330      1339      3               161              0.1        ERR129048
535       553       1               165              4.0        ERR129180
834       1170      1               165              16.2       ERR129180
141       309       3               166              8.7        ERR068016
834       1170      1               167              17.7       ERR065324
180       197       2               170              4.1        ERR069698
337       419       2               172              8.6        ERR124302
141       309       3               177              8.2        ERR129066
834       1170      1               179              17.7       ERR065329
834       1170      1               181              17.7       ERR129200
535       553       1               182              3.8        ERR067995
834       1047      1               182              11.9       ERR067995
180       197       2               184              4.1        ERR124274
1         526       4               185              5.4        ERR067993
554       767       3               185              7.5        ERR067993
268       309       3               187              7.8        ERR129106
337       419       2               191              8.6        ERR129210
834       1170      1               195              17.7       ERR068019
834       1170      1               196              17.7       ERR129099
834       850       1               199              4.8        ERR067961
268       309       3               202              7.8        ERR129116
