5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
631       1069      3               2                26.7       ERR065974
182       216       1               3                4.3        ERR129065
583       623       4               8                3.5        ERR065305
182       216       1               18               4.5        ERR069795
583       623       4               33               3.5        ERR068008
583       623       4               41               3.5        ERR129129
583       623       4               43               3.5        ERR069796
182       216       1               46               3.6        ERR124244
182       216       1               49               4.3        ERR069826
631       1069      3               50               24.8       ERR065341
583       623       4               51               3.5        ERR069771
182       216       1               53               4.7        ERR065970
631       1069      3               54               26.7       ERR129130
583       623       4               63               3.5        ERR065972
583       623       4               69               3.5        ERR124257
56        216       1               72               3.0        ERR124287
583       623       4               77               3.5        ERR129063
583       623       4               80               3.5        ERR065287
182       216       1               88               4.3        ERR129102
583       623       4               92               3.5        ERR124229
583       623       4               93               3.6        ERR129088
583       623       4               96               3.5        ERR129149
583       623       4               98               3.5        ERR069833
583       623       4               102              3.5        ERR129140
583       623       4               103              3.5        ERR069831
583       623       4               105              3.5        ERR124315
182       216       1               113              4.7        ERR069751
182       216       1               114              4.7        ERR068005
583       623       4               122              3.5        ERR069687
597       623       4               125              4.0        ERR129044
583       623       4               128              3.5        ERR069817
65        216       1               130              2.4        ERR129076
56        216       1               141              3.0        ERR129055
182       216       1               142              4.3        ERR069780
583       623       4               145              3.5        ERR129207
583       623       4               152              3.5        ERR129160
182       216       1               157              4.5        ERR129027
583       623       4               158              3.5        ERR129170
631       1069      3               161              26.7       ERR065965
583       623       4               162              3.5        ERR068044
182       216       1               164              3.4        ERR068016
583       623       4               166              3.5        ERR129112
583       623       4               174              3.5        ERR068017
182       216       1               175              3.6        ERR129066
583       623       4               178              3.5        ERR124269
631       1075      3               183              27.2       ERR067993
583       623       4               186              3.5        ERR069717
583       623       4               187              3.5        ERR067974
583       623       4               190              3.5        ERR129108
182       216       1               192              4.7        ERR069711
583       623       4               195              3.5        ERR129059
182       216       1               198              4.7        ERR069820
182       216       1               209              3.4        ERR065304
182       216       1               214              4.7        ERR067960
583       623       4               215              3.5        ERR068050
583       623       4               218              3.5        ERR129032
583       623       4               222              3.5        ERR065317
583       623       4               228              3.5        ERR069774
583       623       4               235              3.5        ERR069829
583       623       4               242              3.5        ERR129120
583       623       4               250              3.5        ERR129197
182       216       1               252              4.7        ERR124223
