7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
788       877       5               2                12.2       ERR065974
802       877       5               6                8.4        ERR124247
116       204       1               11               2.7        ERR129176
433       468       1               12               1.2        ERR069709
433       468       1               29               1.2        ERR068001
116       204       1               30               2.7        ERR129117
788       877       5               50               12.2       ERR065341
788       877       5               54               12.2       ERR129130
433       468       1               59               1.0        ERR129187
802       823       3               62               4.9        ERR069824
863       877       3               62               3.9        ERR069824
433       468       1               79               0.8        ERR065332
802       877       5               80               8.0        ERR129028
116       204       1               82               2.7        ERR129213
116       204       1               84               2.7        ERR129042
802       823       3               90               4.9        ERR069729
863       877       3               90               3.9        ERR069729
433       468       1               106              1.0        ERR068014
116       204       1               110              2.7        ERR124235
433       468       1               113              1.0        ERR129094
433       468       1               116              1.2        ERR068005
433       468       1               122              1.2        ERR069792
802       877       5               123              8.4        ERR124271
433       468       1               128              1.2        ERR065353
433       468       1               131              1.2        ERR065953
433       468       1               134              0.8        ERR069725
116       204       1               137              2.7        ERR129157
802       877       5               138              11.2       ERR124311
433       468       1               140              1.2        ERR068031
433       468       1               149              0.8        ERR129026
433       468       1               152              1.2        ERR069710
433       468       1               159              1.2        ERR129027
788       877       5               163              12.2       ERR065965
433       468       1               170              0.8        ERR069698
802       877       5               173              8.0        ERR129083
433       468       1               174              1.2        ERR065354
433       468       1               184              0.8        ERR124274
788       877       5               185              15.0       ERR067993
116       204       1               186              2.7        ERR069708
802       877       5               201              8.0        ERR129216
433       468       1               207              0.8        ERR124283
433       468       1               208              0.8        ERR065293
433       468       1               220              1.2        ERR068004
433       468       1               232              1.0        ERR129206
433       468       1               234              0.8        ERR124221
433       468       1               236              0.8        ERR068026
802       877       5               243              8.4        ERR129041
433       468       1               244              0.8        ERR065297
433       468       1               246              0.8        ERR129061
433       468       1               255              1.2        ERR124223
433       468       1               256              1.2        ERR069734
116       204       1               257              2.7        ERR129167
433       468       1               260              1.2        ERR129092
788       877       5               265              11.5       ERR129181
788       877       5               273              12.2       ERR124278
433       468       1               283              0.8        ERR065320
116       204       1               286              2.7        ERR124308
116       204       1               287              2.7        ERR129043
802       877       5               304              8.4        ERR124289
802       877       5               306              9.3        ERR129057
802       823       3               309              4.9        ERR069772
863       877       3               309              3.9        ERR069772
116       204       1               313              2.7        ERR124227
433       468       1               317              0.8        ERR069724
788       877       5               319              15.0       ERR069803
116       204       1               326              2.7        ERR065303
433       468       1               328              0.8        ERR068042
433       468       1               329              1.2        ERR069692
433       468       1               330              0.8        ERR124249
433       468       1               331              1.2        ERR069759
433       468       1               332              1.2        ERR069723
433       468       1               338              0.8        ERR129198
433       468       1               343              1.2        ERR069827
802       877       5               345              8.4        ERR124309
802       823       3               346              4.9        ERR069806
863       877       3               346              3.9        ERR069806
433       468       1               348              0.8        ERR067978
433       468       1               349              1.2        ERR069741
802       877       5               350              8.0        ERR129136
433       468       1               353              0.8        ERR068032
802       877       5               366              8.4        ERR129184
433       468       1               371              0.8        ERR124239
433       468       1               380              0.8        ERR068028
116       204       1               382              2.7        ERR068023
788       877       5               390              12.9       ERR069807
433       468       1               407              1.2        ERR069697
802       877       5               414              8.0        ERR067975
433       468       1               417              0.8        ERR124272
788       877       5               418              12.2       ERR065289
788       877       5               421              12.9       ERR129151
802       877       5               441              8.4        ERR065318
802       823       3               449              4.9        ERR069730
863       877       3               449              3.9        ERR069730
433       468       1               451              0.8        ERR124300
802       877       5               452              8.0        ERR129202
788       877       5               455              15.0       ERR069841
433       468       1               468              1.2        ERR069810
433       468       1               476              1.2        ERR069788
433       468       1               478              1.2        ERR069784
802       877       5               480              9.3        ERR065290
802       877       5               486              8.0        ERR129138
788       877       5               492              12.2       ERR065296
433       468       1               498              0.8        ERR129054
802       877       5               505              9.3        ERR129135
125       136       3               513              2.0        ERR068043
433       468       1               525              1.2        ERR068009
433       468       1               528              0.8        ERR129060
788       877       5               548              12.9       ERR069815
433       468       1               549              1.2        ERR069840
802       823       3               559              4.9        ERR069816
863       877       3               559              3.9        ERR069816
433       468       1               563              0.8        ERR068049
802       877       5               567              8.0        ERR129103
433       468       1               570              1.2        ERR129115
802       823       3               595              4.9        ERR065956
863       877       3               595              3.9        ERR065956
433       468       1               598              1.2        ERR069808
433       468       1               600              1.0        ERR129047
433       468       1               604              1.2        ERR067979
433       468       1               605              1.0        ERR129095
802       877       5               616              7.6        ERR129030
