11 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         28        1               52               0.3        ERR069706
1         28        1               93               0.3        ERR069843
1         28        1               205              0.3        ERR065973
571       574       6               226              0.2        ERR069834
725       741       6               226              2.1        ERR069834
1         28        1               263              0.3        ERR068003
1         28        1               271              0.3        ERR068035
451       813       3               296              6.7        ERR068034
82        99        2               322              1.7        ERR129168
171       207       4               322              2.3        ERR129168
1         28        1               351              0.3        ERR129062
1         172       5               374              0.0        ERR065294
1         28        1               384              0.3        ERR069791
1         28        1               404              0.3        ERR068036
1         28        1               435              0.3        ERR065314
560       813       5               438              3.0        ERR067982
1         28        1               466              0.3        ERR069842
1         28        1               497              0.3        ERR129078
1         28        1               506              0.3        ERR069699
1         28        1               508              0.3        ERR069793
1         28        1               522              0.3        ERR067990
76        151       4               549              1.1        ERR069840
1         187       5               564              0.3        ERR069776
26        28        3               571              1.3        ERR068022
1         28        1               573              0.3        ERR069762
1         187       5               575              0.3        ERR069794
1         28        1               589              0.3        ERR067999
