4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         87        1               4                0.5        ERR129037
1         205       1               5                0.9        ERR069700
1         96        1               6                0.1        ERR124247
1         96        1               7                0.1        ERR124222
253       322       3               10               1.2        ERR129179
1         87        1               13               0.5        ERR067985
1         87        1               16               0.5        ERR069814
253       322       3               17               1.2        ERR124241
253       322       3               19               1.2        ERR124293
1         96        1               20               0.1        ERR069735
1         205       1               22               0.9        ERR067966
1         232       1               31               0.7        ERR069764
1         87        1               32               0.5        ERR068007
1         205       1               34               0.9        ERR067969
253       322       3               35               1.2        ERR069703
67        96        3               37               8.1        ERR065325
253       322       3               37               1.4        ERR065325
253       322       3               38               1.2        ERR124256
253       322       3               39               1.2        ERR129087
1         96        1               40               0.1        ERR069819
67        96        3               42               8.1        ERR065960
253       322       3               42               1.4        ERR065960
1         87        1               44               0.5        ERR065326
1         96        3               45               5.4        ERR069712
253       322       3               45               1.5        ERR069712
1         96        1               47               0.1        ERR129075
1         87        1               48               0.5        ERR069713
1         96        1               52               0.1        ERR069706
253       322       3               57               1.2        ERR069809
1         96        1               59               0.1        ERR129187
1         205       1               60               0.9        ERR124314
253       322       3               62               1.5        ERR069824
253       322       3               63               1.2        ERR068048
1         96        1               65               0.1        ERR129164
1         205       1               67               0.9        ERR069685
253       322       3               69               1.2        ERR067962
1         205       1               70               0.9        ERR124257
1         87        1               71               0.5        ERR129127
1         87        1               77               0.5        ERR069727
1         87        1               79               0.5        ERR065332
1         205       1               80               0.9        ERR129028
253       322       3               85               1.2        ERR129148
1         61        3               89               3.4        ERR129102
253       322       3               90               1.5        ERR069729
1         96        1               93               0.1        ERR069843
1         96        1               95               0.1        ERR129088
1         87        1               96               0.5        ERR069752
253       322       3               97               1.2        ERR065350
1         87        1               99               0.5        ERR129214
1         87        1               101              0.5        ERR124310
1         87        1               102              0.5        ERR068046
1         87        1               103              0.5        ERR129215
1         232       1               106              0.7        ERR068014
1         96        1               108              0.1        ERR124255
1         87        1               111              0.5        ERR129159
1         232       1               113              0.7        ERR129094
1         262       1               116              0.9        ERR068005
253       322       3               117              1.2        ERR069749
1         96        1               118              0.1        ERR067981
1         96        1               121              0.1        ERR069785
1         96        1               122              0.1        ERR069792
1         96        1               123              0.1        ERR124271
253       322       3               125              1.2        ERR124277
1         87        1               126              0.5        ERR124228
253       322       3               129              1.2        ERR129074
1         87        1               133              0.5        ERR129154
1         87        1               134              0.5        ERR069725
1         87        1               135              0.5        ERR068040
1         96        3               136              5.4        ERR129051
253       322       3               136              1.5        ERR129051
1         96        1               138              0.1        ERR124311
1         96        1               140              0.1        ERR068031
1         87        1               141              0.5        ERR067986
1         87        1               142              0.5        ERR124291
1         87        1               146              0.5        ERR069822
1         87        1               149              0.5        ERR129026
1         87        1               153              0.5        ERR065310
253       322       3               155              1.2        ERR065300
1         87        1               156              0.5        ERR069789
1         87        1               161              0.5        ERR129048
1         96        3               162              5.4        ERR065968
253       322       3               162              1.5        ERR065968
1         96        1               166              0.1        ERR068016
253       322       3               167              1.2        ERR065324
1         96        1               169              0.1        ERR129158
1         87        1               170              0.5        ERR069698
1         87        1               172              0.5        ERR124302
1         205       1               173              0.9        ERR129083
1         96        1               174              0.1        ERR065354
1         205       1               175              0.9        ERR069787
1         96        1               177              0.1        ERR129066
253       322       3               179              1.2        ERR065329
253       322       3               181              1.2        ERR129200
1         96        1               183              0.1        ERR068012
1         87        1               184              0.5        ERR124274
1         205       1               190              0.9        ERR069744
1         87        1               191              0.5        ERR129210
1         96        3               193              5.4        ERR129132
253       322       3               193              1.5        ERR129132
253       322       3               195              1.2        ERR068019
253       322       3               196              1.2        ERR129099
1         87        1               199              0.5        ERR067961
1         96        1               200              0.1        ERR069820
1         205       1               201              0.9        ERR129216
253       322       3               203              1.2        ERR124250
1         96        3               204              5.4        ERR069690
253       322       3               204              1.5        ERR069690
1         96        1               205              0.1        ERR065973
1         87        1               206              0.5        ERR065309
1         87        1               207              0.5        ERR124283
1         87        1               208              0.5        ERR065293
1         96        1               209              0.1        ERR069825
253       322       3               210              1.2        ERR069737
253       322       3               211              1.2        ERR124316
1         96        1               212              0.1        ERR065304
1         96        3               215              5.4        ERR068018
253       322       3               215              1.5        ERR068018
1         87        1               216              0.2        ERR124296
1         87        1               223              0.5        ERR068041
253       322       3               224              1.2        ERR129086
253       322       3               226              1.2        ERR069834
1         96        1               227              0.1        ERR069720
67        96        3               228              8.1        ERR129050
253       322       3               228              1.4        ERR129050
1         232       1               232              0.7        ERR129206
1         87        1               233              0.5        ERR069801
1         87        1               234              0.5        ERR124221
1         87        1               235              0.5        ERR129080
1         87        1               236              0.5        ERR068026
253       322       3               241              1.2        ERR069726
1         96        1               243              0.1        ERR129041
1         87        1               244              0.5        ERR065297
1         87        1               246              0.5        ERR129061
1         87        1               249              0.5        ERR124305
1         96        1               251              0.1        ERR065295
1         96        3               252              5.4        ERR069768
253       322       3               252              1.5        ERR069768
253       322       3               258              1.2        ERR129143
253       322       3               259              1.2        ERR124299
1         96        3               261              5.4        ERR129090
253       322       3               261              1.5        ERR129090
253       322       3               262              1.2        ERR068002
1         96        1               263              0.1        ERR068003
1         87        1               264              0.5        ERR124268
1         96        1               265              0.1        ERR129181
1         87        1               269              0.5        ERR129111
1         96        1               271              0.1        ERR068035
1         205       1               272              0.9        ERR069798
1         87        1               274              0.5        ERR069760
253       322       3               277              1.2        ERR124236
1         96        1               279              0.1        ERR065959
253       322       3               280              1.2        ERR129045
1         87        1               283              0.5        ERR065320
1         87        1               284              0.5        ERR124292
1         87        1               291              0.5        ERR068021
1         87        1               293              0.5        ERR124312
1         205       1               294              0.9        ERR065971
1         96        3               298              5.4        ERR068020
253       322       3               298              1.5        ERR068020
1         96        1               304              0.1        ERR124289
