5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
304       735       3               1                22.6       ERR069738
304       735       3               5                21.5       ERR069700
362       727       3               9                15.0       ERR069786
362       727       3               11               16.0       ERR129176
362       531       3               12               14.3       ERR069709
599       880       3               12               9.3        ERR069709
304       735       3               22               21.5       ERR067966
304       735       3               24               20.5       ERR129105
557       588       4               25               6.4        ERR124226
817       886       5               25               8.9        ERR124226
304       735       3               26               20.5       ERR129196
362       727       3               28               15.0       ERR124319
362       531       3               29               14.3       ERR068001
599       880       3               29               9.3        ERR068001
362       727       3               30               16.0       ERR129117
304       735       3               34               21.5       ERR067969
304       735       3               36               20.5       ERR129195
304       735       3               55               22.6       ERR129096
304       735       3               59               22.6       ERR129187
304       735       3               60               21.5       ERR124314
362       727       3               67               15.0       ERR069685
304       735       3               68               22.6       ERR124307
304       735       3               72               20.5       ERR065301
752       768       3               73               0.7        ERR124287
362       727       3               79               15.0       ERR065332
362       727       3               82               16.0       ERR129213
362       727       3               84               15.0       ERR129042
752       768       3               88               0.7        ERR129146
752       920       4               101              16.6       ERR124310
921       1248      5               101              38.1       ERR124310
304       735       3               106              22.6       ERR068014
304       735       3               109              20.5       ERR065342
362       727       3               110              15.0       ERR124235
304       735       3               112              22.6       ERR129204
304       735       3               113              22.6       ERR129094
304       735       3               122              22.6       ERR069792
752       768       3               132              0.7        ERR129076
362       727       3               134              15.0       ERR069725
362       727       3               137              16.0       ERR129157
304       735       3               138              20.6       ERR124311
304       735       3               140              22.6       ERR068031
752       768       3               143              0.7        ERR129055
362       727       3               148              15.0       ERR124288
362       727       3               149              15.0       ERR129026
362       531       3               152              14.3       ERR069710
599       880       3               152              9.3        ERR069710
752       920       4               161              16.6       ERR129048
921       1248      5               161              38.1       ERR129048
362       531       3               166              14.3       ERR068016
599       880       3               166              9.3        ERR068016
362       727       3               170              15.0       ERR069698
304       735       3               174              22.6       ERR065354
304       735       3               175              21.5       ERR069787
362       531       3               177              14.3       ERR129066
599       880       3               177              9.3        ERR129066
362       727       3               184              15.0       ERR124274
362       727       3               186              15.0       ERR069708
304       735       3               190              21.5       ERR069744
752       920       4               206              16.6       ERR065309
921       1248      5               206              38.1       ERR065309
362       727       3               207              15.0       ERR124283
362       727       3               208              15.0       ERR065293
304       735       3               209              21.5       ERR069825
304       735       3               210              22.6       ERR069737
362       531       3               212              14.3       ERR065304
599       880       3               212              9.3        ERR065304
304       735       3               213              20.5       ERR129144
304       735       3               222              22.6       ERR124248
557       588       4               229              5.5        ERR129064
817       886       5               229              7.7        ERR129064
304       735       3               232              22.6       ERR129206
362       727       3               234              15.0       ERR124221
362       727       3               236              15.0       ERR068026
304       735       3               239              20.5       ERR129077
362       727       3               244              15.0       ERR065297
362       727       3               246              15.0       ERR129061
752       920       4               249              16.6       ERR124305
921       1248      5               249              38.1       ERR124305
557       588       4               250              6.4        ERR069769
826       886       5               250              9.8        ERR069769
362       531       3               256              14.3       ERR069734
599       880       3               256              9.3        ERR069734
362       727       3               257              15.0       ERR129167
362       531       3               260              14.3       ERR129092
599       880       3               260              9.3        ERR129092
304       467       3               265              17.0       ERR129181
752       920       4               269              16.6       ERR129111
921       1248      5               269              38.1       ERR129111
362       727       3               272              15.0       ERR069798
362       531       3               279              14.3       ERR065959
599       880       3               279              9.3        ERR065959
362       727       3               283              15.0       ERR065320
362       727       3               286              15.0       ERR124308
362       727       3               287              15.0       ERR129043
304       735       3               292              20.5       ERR067998
362       727       3               294              15.0       ERR065971
304       735       3               299              22.6       ERR069767
304       735       3               306              20.6       ERR129057
362       727       3               313              15.0       ERR124227
752       904       4               316              18.0       ERR124253
921       1248      5               316              38.5       ERR124253
362       727       3               317              15.0       ERR069724
304       735       3               323              20.5       ERR124320
362       727       3               326              15.0       ERR065303
362       727       3               328              15.0       ERR068042
304       735       3               329              22.6       ERR069692
362       727       3               330              15.0       ERR124249
304       735       3               332              22.6       ERR069723
752       768       3               333              0.7        ERR067976
752       768       3               334              0.7        ERR065307
362       727       3               338              15.0       ERR129198
362       531       3               343              14.3       ERR069827
599       880       3               343              9.3        ERR069827
362       727       3               348              15.0       ERR067978
362       727       3               353              15.0       ERR068032
752       904       4               354              18.0       ERR065316
921       1248      5               354              38.5       ERR065316
752       904       4               355              18.0       ERR124217
921       1248      5               355              38.5       ERR124217
362       531       3               356              14.3       ERR067991
599       880       3               356              9.3        ERR067991
304       735       3               360              22.6       ERR124260
752       904       4               368              18.0       ERR124266
921       1248      5               368              38.5       ERR124266
304       735       3               369              20.5       ERR069818
362       727       3               371              15.0       ERR124239
304       735       3               378              21.5       ERR129128
362       727       3               380              14.3       ERR068028
362       727       3               382              15.0       ERR068023
362       727       3               394              15.0       ERR129172
304       735       3               401              22.6       ERR129156
304       735       3               403              20.5       ERR069714
304       735       3               407              22.6       ERR069697
752       768       3               410              0.7        ERR065313
362       531       3               411              14.3       ERR129038
599       880       3               411              9.3        ERR129038
362       727       3               412              15.0       ERR124294
304       735       3               414              20.5       ERR067975
304       735       3               416              20.5       ERR129053
362       727       3               417              15.0       ERR124272
752       768       3               428              0.7        ERR129082
304       735       3               431              22.6       ERR069836
304       735       3               442              20.5       ERR068010
304       735       3               450              21.5       ERR069763
362       727       3               451              15.0       ERR124300
304       735       3               463              22.6       ERR067965
362       727       3               464              15.0       ERR065969
304       735       3               467              22.6       ERR069810
304       735       3               474              20.5       ERR129182
362       531       3               475              14.3       ERR069788
599       880       3               475              9.3        ERR069788
304       735       3               479              20.6       ERR065290
362       727       3               481              15.0       ERR069693
362       727       3               497              15.0       ERR129054
304       735       3               498              21.5       ERR069747
304       735       3               504              20.6       ERR129135
362       531       3               512              14.3       ERR068043
599       880       3               512              9.3        ERR068043
752       768       3               519              0.7        ERR129205
304       735       3               520              20.5       ERR069799
304       735       3               524              23.5       ERR068009
304       735       3               525              21.5       ERR124303
362       727       3               527              15.0       ERR129060
362       727       3               538              15.0       ERR069779
752       768       3               552              0.7        ERR129098
752       904       4               556              18.0       ERR069757
921       1248      5               556              38.5       ERR069757
362       727       3               562              15.0       ERR068049
304       735       3               565              22.6       ERR069783
362       531       3               571              14.3       ERR124230
599       880       3               571              9.3        ERR124230
304       735       3               581              21.5       ERR065963
752       904       4               582              18.0       ERR129145
921       1248      5               582              38.5       ERR129145
362       727       3               586              15.0       ERR124297
304       735       3               597              22.6       ERR069808
304       735       3               599              22.6       ERR129047
752       768       3               600              0.7        ERR129133
304       735       3               604              22.6       ERR129095
362       727       3               605              15.0       ERR124286
