9 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
173       343       6               2                39.5       ERR065974
80        190       3               7                14.2       ERR124222
80        190       3               8                14.2       ERR065305
80        190       3               11               14.2       ERR129176
80        190       3               18               14.2       ERR069795
409       865       5               24               0.6        ERR129105
409       865       5               26               0.6        ERR129196
80        190       3               30               14.2       ERR129117
80        190       3               33               14.2       ERR068008
409       865       5               36               0.6        ERR129195
334       582       2               38               0.6        ERR124256
80        190       3               41               14.2       ERR129129
80        190       3               43               14.2       ERR069796
334       582       2               45               0.6        ERR069712
80        190       3               47               14.2       ERR129075
167       339       6               50               41.0       ERR065341
80        190       3               51               14.2       ERR069771
80        190       3               52               14.2       ERR069706
80        190       3               53               14.2       ERR065970
173       339       6               54               40.2       ERR129130
334       582       2               57               0.6        ERR069809
334       537       2               59               2.0        ERR129187
334       582       2               63               0.6        ERR068048
80        190       3               64               13.5       ERR065972
334       582       2               65               0.6        ERR129164
409       862       5               72               0.7        ERR065301
1         99        4               74               5.4        ERR068025
1         99        4               76               5.4        ERR069811
80        190       3               78               14.2       ERR129063
334       901       4               79               0.8        ERR065332
334       537       2               81               2.0        ERR065287
80        190       3               82               14.2       ERR129213
80        190       3               84               14.2       ERR129042
326       582       2               89               1.8        ERR129102
1         99        4               91               5.4        ERR129152
80        190       3               93               14.2       ERR069843
80        190       3               94               14.2       ERR124229
334       582       2               95               0.6        ERR129088
334       582       2               97               0.6        ERR065350
80        190       3               98               14.2       ERR129149
80        190       3               100              14.2       ERR069833
1         99        4               101              5.4        ERR124310
80        190       3               104              14.2       ERR129140
80        190       3               105              14.2       ERR069831
334       537       2               106              2.0        ERR068014
80        190       3               107              14.2       ERR124315
80        190       3               108              14.2       ERR124255
409       862       5               109              0.7        ERR065342
80        190       3               110              14.2       ERR124235
334       537       2               113              2.0        ERR129094
80        190       3               115              14.2       ERR069751
334       582       2               118              0.6        ERR067981
80        190       3               124              14.2       ERR069687
80        190       3               130              14.2       ERR069817
334       901       4               134              0.8        ERR069725
334       582       2               136              0.6        ERR129051
80        190       3               137              14.2       ERR129157
1         99        4               145              5.4        ERR065327
80        190       3               147              14.2       ERR129207
334       901       4               149              0.8        ERR129026
80        190       3               154              14.2       ERR129160
80        190       3               160              14.2       ERR129170
1         99        4               161              5.4        ERR129048
334       582       2               162              0.6        ERR065968
173       339       6               163              40.2       ERR065965
334       537       2               164              2.0        ERR068044
80        190       3               168              14.2       ERR129112
334       582       2               169              0.6        ERR129158
334       901       4               170              0.8        ERR069698
80        190       3               176              14.2       ERR068017
1         99        4               178              5.4        ERR129039
80        190       3               180              14.2       ERR124269
334       582       2               183              0.6        ERR068012
334       901       4               184              0.8        ERR124274
173       339       6               185              37.7       ERR067993
80        190       3               186              14.2       ERR069708
80        190       3               188              14.2       ERR069717
80        190       3               189              14.2       ERR067974
80        190       3               192              14.2       ERR129108
334       582       2               193              0.6        ERR129132
80        190       3               194              14.2       ERR069711
80        190       3               197              14.2       ERR129059
334       582       2               204              0.6        ERR069690
80        190       3               205              14.2       ERR065973
1         99        4               206              5.4        ERR065309
334       901       4               207              0.8        ERR124283
334       901       4               208              0.8        ERR065293
409       862       5               213              0.7        ERR129144
1         99        4               214              5.4        ERR124232
334       582       2               215              0.6        ERR068018
80        190       3               217              13.5       ERR067960
80        190       3               218              14.2       ERR068050
80        190       3               221              14.2       ERR129032
80        190       3               225              14.2       ERR065317
80        190       3               227              14.2       ERR069720
80        190       3               229              10.9       ERR129064
80        190       3               231              14.2       ERR069774
334       537       2               232              2.0        ERR129206
334       901       4               234              0.8        ERR124221
334       901       4               236              0.8        ERR068026
80        190       3               238              14.2       ERR069829
409       865       5               239              0.6        ERR129077
1         99        4               240              5.4        ERR067994
334       901       4               244              0.8        ERR065297
80        190       3               245              14.2       ERR129120
334       901       4               246              0.8        ERR129061
1         99        4               249              5.4        ERR124305
334       582       2               252              0.6        ERR069768
80        190       3               253              14.2       ERR129197
80        190       3               257              14.2       ERR129167
334       582       2               261              0.6        ERR129090
80        190       3               263              14.2       ERR068003
1         498       4               265              7.9        ERR129181
80        190       3               266              14.2       ERR069696
80        190       3               267              14.2       ERR129072
1         99        4               269              5.4        ERR129111
80        190       3               271              14.2       ERR068035
182       339       6               273              37.3       ERR124278
334       582       2               275              0.6        ERR067984
334       537       2               278              2.0        ERR068045
80        190       3               281              14.2       ERR069781
334       901       4               283              0.8        ERR065320
80        190       3               285              14.2       ERR129186
80        190       3               286              14.2       ERR124308
80        190       3               287              14.2       ERR129043
80        190       3               288              14.2       ERR069805
334       537       2               289              2.0        ERR124220
409       862       5               292              0.7        ERR067998
80        190       3               295              14.2       ERR129183
80        190       3               296              14.2       ERR068034
334       582       2               298              0.6        ERR068020
80        190       3               301              14.2       ERR069691
80        190       3               305              14.2       ERR129153
334       582       2               307              0.6        ERR067977
80        190       3               310              14.2       ERR124281
334       582       2               312              0.6        ERR069715
80        190       3               313              14.2       ERR124227
1         99        4               316              5.4        ERR124253
334       901       4               317              0.8        ERR069724
182       339       6               319              37.3       ERR069803
80        190       3               320              14.2       ERR124267
1         99        4               321              5.4        ERR124254
409       862       5               323              0.7        ERR124320
1         99        4               324              5.4        ERR065298
80        190       3               326              14.2       ERR065303
334       901       4               328              0.8        ERR068042
334       901       4               330              0.8        ERR124249
80        190       3               336              14.2       ERR069745
80        190       3               337              14.2       ERR129081
334       901       4               338              0.8        ERR129198
80        190       3               344              14.2       ERR129142
334       901       4               348              0.8        ERR067978
80        190       3               351              14.2       ERR129062
1         99        4               352              5.4        ERR129203
334       901       4               353              0.8        ERR068032
1         99        4               354              5.4        ERR065316
1         99        4               355              5.4        ERR124217
80        190       3               357              14.2       ERR124284
80        190       3               367              14.2       ERR124233
1         99        4               368              5.4        ERR124266
409       862       5               369              0.7        ERR069818
334       901       4               371              0.8        ERR124239
80        190       3               373              14.2       ERR129175
334       901       4               380              0.8        ERR068028
80        190       3               382              14.2       ERR068023
80        190       3               385              14.2       ERR124263
80        190       3               386              14.2       ERR069704
80        190       3               388              14.2       ERR129025
80        190       3               391              14.2       ERR129209
80        190       3               392              14.2       ERR069761
80        190       3               393              14.2       ERR129034
334       582       2               398              0.6        ERR069731
80        190       3               399              14.2       ERR069828
409       862       5               403              0.7        ERR069714
80        190       3               404              14.2       ERR068036
326       582       2               405              1.8        ERR129071
80        190       3               415              14.2       ERR129046
409       858       5               416              0.8        ERR129053
334       901       4               417              0.8        ERR124272
182       339       6               418              37.3       ERR065289
334       582       2               419              0.1        ERR124285
334       582       2               420              0.6        ERR129126
80        190       3               422              14.2       ERR124225
80        190       3               424              14.2       ERR068011
1         99        4               425              5.4        ERR124264
80        190       3               433              14.2       ERR065288
80        190       3               435              14.2       ERR065314
80        190       3               437              14.2       ERR129091
80        190       3               440              14.2       ERR129118
409       858       5               442              0.8        ERR068010
1         99        4               447              5.4        ERR067997
80        190       3               448              14.2       ERR065291
847       901       4               451              2.3        ERR124300
182       339       6               455              37.3       ERR069841
80        190       3               457              14.2       ERR129121
