4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
242       300       2               37               0.1        ERR124256
469       512       2               37               6.5        ERR124256
242       300       2               55               0.1        ERR069809
469       512       2               55               6.5        ERR069809
242       300       2               61               0.1        ERR068048
469       512       2               61               6.5        ERR068048
242       300       2               95               0.1        ERR065350
469       512       2               95               6.5        ERR065350
120       143       2               123              3.2        ERR124228
98        135       4               129              4.4        ERR129076
120       143       2               193              3.2        ERR067961
120       143       2               274              3.2        ERR124292
120       143       2               283              3.2        ERR124312
98        260       4               321              0.4        ERR065307
120       143       2               327              3.2        ERR069718
120       143       2               328              3.2        ERR124224
242       300       2               382              0.1        ERR069731
469       512       2               382              6.5        ERR069731
98        260       4               392              0.4        ERR065313
120       143       2               395              3.2        ERR124243
120       143       2               421              3.2        ERR124276
120       143       2               424              3.2        ERR129067
242       300       2               457              0.1        ERR065347
469       512       2               457              6.5        ERR065347
120       143       2               521              3.2        ERR129073
242       300       2               581              0.1        ERR129201
469       512       2               581              6.5        ERR129201
