5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1483      2130      4               3                59.7       ERR129065
906       1583      3               5                9.8        ERR069700
140       604       3               6                3.9        ERR124247
1483      2130      4               9                62.2       ERR069786
1483      2130      4               11               62.2       ERR129176
1483      2130      4               12               62.2       ERR069709
1563      2044      4               20               59.0       ERR069735
906       1583      3               22               9.8        ERR067966
1483      2130      4               23               59.7       ERR129029
1483      2130      4               27               62.2       ERR069823
1483      2130      4               29               62.2       ERR068001
1483      2130      4               30               62.2       ERR129117
1483      2044      4               31               61.4       ERR069764
906       1583      3               34               9.8        ERR067969
1483      2130      4               38               63.5       ERR124256
1563      2044      4               40               59.0       ERR069819
1483      2130      4               45               62.2       ERR069712
1483      2130      4               46               62.2       ERR124244
1483      2130      4               56               59.7       ERR129107
1483      2130      4               57               63.5       ERR069809
906       1583      3               60               9.8        ERR124314
1483      2130      4               62               62.2       ERR069824
1483      2130      4               63               64.8       ERR068048
1483      2130      4               65               62.2       ERR129164
1483      2130      4               67               62.2       ERR069685
1483      2130      4               73               59.7       ERR124287
1483      2130      4               75               62.2       ERR067964
1483      1876      4               80               38.3       ERR129028
1483      2130      4               82               62.2       ERR129213
1483      2130      4               83               59.7       ERR129155
1483      2130      4               84               62.2       ERR129042
1483      2130      4               87               62.2       ERR069835
1483      2130      4               88               59.7       ERR129146
1483      2130      4               89               63.5       ERR129102
1483      2130      4               90               62.2       ERR069729
1483      2130      4               95               62.2       ERR129088
1483      2130      4               97               63.5       ERR065350
373       604       3               101              8.0        ERR124310
1483      2130      4               110              62.2       ERR124235
1483      2130      4               115              62.2       ERR068005
1483      2130      4               117              62.2       ERR067981
1483      2130      4               119              59.7       ERR129052
1754      2130      4               120              40.4       ERR069785
364       604       3               122              7.1        ERR124271
1483      2130      4               127              62.2       ERR065353
1483      2130      4               130              62.2       ERR065953
1587      2130      4               131              56.8       ERR129076
1483      2130      4               135              62.2       ERR129051
1483      2130      4               136              62.2       ERR129157
1483      2130      4               138              62.2       ERR069746
1483      2130      4               142              59.7       ERR129055
1483      2130      4               150              59.7       ERR068027
1483      2130      4               151              62.2       ERR069710
1483      2130      4               157              59.7       ERR069802
1483      2130      4               158              62.2       ERR129027
373       604       3               160              8.0        ERR129048
1483      2130      4               161              62.2       ERR065968
1483      2044      4               165              67.9       ERR068016
1483      2130      4               168              62.2       ERR129158
1483      2130      4               170              62.2       ERR069812
1483      1876      4               172              38.3       ERR129083
906       1583      3               174              9.8        ERR069787
1483      2044      4               176              67.9       ERR129066
1483      2130      4               182              62.2       ERR068012
1483      2130      4               185              62.2       ERR069708
1483      2130      4               186              59.7       ERR129106
906       1583      3               189              9.8        ERR069744
1483      2130      4               192              62.2       ERR129132
1483      2130      4               197              62.2       ERR065292
1483      1876      4               200              38.3       ERR129216
1483      2130      4               201              59.7       ERR129116
1483      2130      4               203              62.2       ERR069690
373       604       3               205              8.0        ERR065309
906       1583      3               208              9.8        ERR069825
1483      2044      4               211              67.9       ERR065304
1483      2130      4               214              62.2       ERR068018
1754      2130      4               217              40.4       ERR068050
1483      2130      4               219              62.2       ERR068004
1483      2130      4               229              59.7       ERR069830
1483      2130      4               236              59.7       ERR129147
