4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1989      2031      4               21               1.0        ERR124287
1989      2031      4               26               1.0        ERR129146
1441      1576      5               27               2.0        ERR129102
1989      2031      4               40               1.0        ERR129076
1651      1914      5               56               6.9        ERR067993
1989      2031      3               75               1.0        ERR129045
1651      1914      5               89               6.9        ERR069803
1989      2031      4               94               1.0        ERR067976
1989      2031      4               95               1.0        ERR065307
1441      1576      5               112              2.0        ERR129071
1989      2031      4               115              1.0        ERR065313
1989      2031      4               145              1.0        ERR129205
1989      2031      4               153              1.0        ERR129098
1989      2031      4               163              1.0        ERR129133
