3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
383       397       1               1                5.8        ERR069738
651       670       3               1                4.4        ERR069738
383       397       1               10               5.8        ERR129179
651       670       3               10               4.4        ERR129179
383       397       1               15               5.8        ERR068037
651       670       3               15               4.4        ERR068037
383       397       1               17               5.8        ERR124241
651       670       3               17               4.4        ERR124241
383       397       1               19               5.8        ERR124293
651       670       3               19               4.4        ERR124293
383       397       1               35               5.8        ERR069703
651       670       3               35               4.4        ERR069703
383       397       1               39               5.8        ERR129087
651       670       3               39               4.4        ERR129087
657       661       3               45               3.9        ERR069712
383       397       1               55               5.8        ERR129096
651       670       3               55               4.4        ERR129096
383       397       1               61               5.8        ERR069686
651       670       3               61               4.4        ERR069686
383       397       1               66               5.8        ERR069688
651       670       3               66               4.4        ERR069688
383       397       1               68               5.8        ERR124307
651       670       3               68               4.4        ERR124307
383       397       1               69               5.8        ERR067962
651       670       3               69               4.4        ERR067962
383       397       1               85               5.8        ERR129148
651       670       3               85               4.4        ERR129148
383       397       1               112              5.8        ERR129204
651       670       3               112              4.4        ERR129204
383       397       1               117              5.8        ERR069749
651       670       3               117              4.4        ERR069749
383       397       1               119              5.8        ERR067996
651       670       3               119              4.4        ERR067996
383       397       1               125              5.8        ERR124277
651       670       3               125              4.4        ERR124277
383       397       1               129              5.8        ERR129074
651       670       3               129              4.4        ERR129074
657       661       3               136              3.9        ERR129051
383       397       1               138              5.7        ERR124311
383       397       1               155              5.8        ERR065300
651       670       3               155              4.4        ERR065300
383       397       1               157              5.8        ERR065343
651       670       3               157              4.4        ERR065343
657       661       3               162              3.9        ERR065968
383       397       1               167              5.8        ERR065324
651       670       3               167              4.4        ERR065324
383       397       1               179              5.8        ERR065329
651       670       3               179              4.4        ERR065329
383       397       1               181              5.8        ERR129200
651       670       3               181              4.4        ERR129200
383       397       1               182              5.8        ERR067995
651       670       3               182              4.4        ERR067995
657       661       3               193              3.9        ERR129132
383       397       1               195              5.8        ERR068019
651       670       3               195              4.4        ERR068019
383       397       1               196              5.8        ERR129099
651       670       3               196              4.4        ERR129099
383       397       1               203              5.8        ERR124250
651       670       3               203              4.4        ERR124250
657       661       3               204              3.9        ERR069690
383       397       1               211              5.8        ERR124316
651       670       3               211              4.4        ERR124316
383       397       1               222              5.8        ERR124248
651       670       3               222              4.4        ERR124248
383       397       1               224              5.8        ERR129086
651       670       3               224              4.4        ERR129086
383       397       1               226              5.8        ERR069834
651       670       3               226              4.4        ERR069834
383       397       1               241              5.8        ERR069726
651       670       3               241              4.4        ERR069726
383       397       1               242              5.8        ERR065338
651       670       3               242              4.4        ERR065338
657       661       3               252              3.9        ERR069768
383       397       1               258              5.8        ERR129143
651       670       3               258              4.4        ERR129143
383       397       1               259              5.8        ERR124299
651       670       3               259              4.4        ERR124299
657       661       3               261              3.9        ERR129090
383       397       1               262              5.8        ERR068002
651       670       3               262              4.4        ERR068002
383       397       1               277              5.8        ERR124236
651       670       3               277              4.4        ERR124236
657       661       3               298              3.9        ERR068020
383       397       1               299              5.8        ERR069767
651       670       3               299              4.4        ERR069767
383       397       1               306              5.7        ERR129057
657       661       3               307              3.9        ERR067977
657       661       3               312              3.9        ERR069715
383       397       1               360              5.8        ERR124260
651       670       3               360              4.4        ERR124260
383       397       1               370              5.8        ERR068029
651       670       3               370              4.4        ERR068029
383       397       1               372              5.8        ERR124279
651       670       3               372              4.4        ERR124279
383       397       1               376              5.8        ERR069778
651       670       3               376              4.4        ERR069778
383       397       1               379              5.8        ERR129163
651       670       3               379              4.4        ERR129163
383       397       1               389              5.8        ERR065351
651       670       3               389              4.4        ERR065351
383       397       1               401              5.8        ERR129156
651       670       3               401              4.4        ERR129156
383       397       1               402              5.8        ERR067988
651       670       3               402              4.4        ERR067988
383       397       1               406              5.8        ERR129035
651       670       3               406              4.4        ERR129035
358       397       3               421              2.7        ERR129151
657       670       3               421              3.2        ERR129151
383       397       1               431              5.8        ERR069836
651       670       3               431              4.4        ERR069836
383       397       1               436              5.8        ERR124301
651       670       3               436              4.4        ERR124301
383       397       1               446              5.8        ERR069728
651       670       3               446              4.4        ERR069728
383       397       1               453              5.8        ERR124290
651       670       3               453              4.4        ERR124290
657       661       3               457              3.9        ERR124265
383       397       1               464              5.8        ERR067965
651       670       3               464              4.4        ERR067965
383       397       1               470              5.8        ERR124318
651       670       3               470              4.4        ERR124318
657       661       3               473              3.9        ERR129113
383       397       1               480              5.7        ERR065290
657       661       3               484              3.9        ERR068013
657       661       3               491              3.9        ERR124304
657       661       3               495              3.9        ERR124282
383       397       1               505              5.7        ERR129135
383       397       1               509              5.8        ERR129119
651       670       3               509              4.4        ERR129119
383       397       1               511              5.8        ERR124273
651       670       3               511              4.4        ERR124273
657       661       3               524              3.9        ERR129058
383       397       1               529              5.8        ERR129173
651       670       3               529              4.4        ERR129173
358       397       3               548              2.7        ERR069815
657       670       3               548              3.2        ERR069815
383       397       1               554              5.8        ERR069733
651       670       3               554              4.4        ERR069733
383       397       1               565              5.8        ERR129104
651       670       3               565              4.4        ERR129104
383       397       1               566              5.8        ERR069783
651       670       3               566              4.4        ERR069783
383       397       1               569              5.8        ERR067963
651       670       3               569              4.4        ERR067963
383       397       1               574              5.8        ERR067970
651       670       3               574              4.4        ERR067970
383       397       1               579              5.8        ERR067992
651       670       3               579              4.4        ERR067992
383       397       1               584              5.8        ERR124275
